detection_id,_time,severity,title,host,user,classification,note
ATD-009-00644,2026-09-02T20:52:47Z,medium,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00658,2026-09-02T20:54:29Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00938,2026-09-02T21:02:22Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00473,2026-09-02T21:05:23Z,low,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01433,2026-09-02T21:23:56Z,low,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00820,2026-09-02T21:24:16Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00587,2026-09-02T21:38:00Z,medium,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01753,2026-09-02T21:41:04Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01667,2026-09-02T21:51:15Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01512,2026-09-02T21:55:24Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01217,2026-09-02T22:03:18Z,medium,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01542,2026-09-02T22:03:31Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00647,2026-09-02T22:04:36Z,low,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00277,2026-09-02T22:05:32Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01272,2026-09-02T22:06:35Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01429,2026-09-02T22:22:12Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00813,2026-09-02T22:23:46Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01371,2026-09-02T22:29:17Z,medium,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01337,2026-09-02T22:33:34Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01883,2026-09-02T22:34:08Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01202,2026-09-02T22:34:18Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01465,2026-09-02T22:35:14Z,medium,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01445,2026-09-02T22:38:37Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01613,2026-09-02T22:38:57Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00909,2026-09-02T22:40:46Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01387,2026-09-02T22:52:07Z,low,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01235,2026-09-02T23:04:43Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01869,2026-09-02T23:12:49Z,medium,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00258,2026-09-02T23:14:27Z,low,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00394,2026-09-02T23:15:56Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01611,2026-09-02T23:21:16Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01442,2026-09-02T23:24:28Z,low,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01074,2026-09-02T23:27:08Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01164,2026-09-02T23:27:29Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01388,2026-09-02T23:31:35Z,low,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01685,2026-09-02T23:35:48Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01484,2026-09-02T23:36:59Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01844,2026-09-02T23:43:26Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01211,2026-09-02T23:47:46Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00488,2026-09-02T23:49:26Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00144,2026-09-02T23:55:38Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00766,2026-09-03T00:06:36Z,medium,Scheduled Task Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00575,2026-09-03T00:22:28Z,low,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01488,2026-09-03T00:25:13Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01606,2026-09-03T00:28:12Z,low,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00298,2026-09-03T00:35:11Z,medium,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01331,2026-09-03T00:44:55Z,medium,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01059,2026-09-03T00:50:35Z,low,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00615,2026-09-03T00:55:48Z,medium,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00122,2026-09-03T00:59:40Z,low,PowerShell Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00953,2026-09-03T01:03:07Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00401,2026-09-03T01:08:45Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01717,2026-09-03T01:22:40Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00384,2026-09-03T01:36:09Z,low,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00962,2026-09-03T01:39:00Z,medium,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00731,2026-09-03T01:40:15Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00585,2026-09-03T01:42:20Z,medium,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01418,2026-09-03T01:57:57Z,medium,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00478,2026-09-03T02:03:15Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00342,2026-09-03T02:05:13Z,medium,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00183,2026-09-03T02:07:25Z,medium,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00776,2026-09-03T02:22:41Z,medium,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00179,2026-09-03T02:25:45Z,low,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01678,2026-09-03T02:28:14Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01826,2026-09-03T02:31:44Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00732,2026-09-03T02:32:40Z,low,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00241,2026-09-03T02:42:50Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01733,2026-09-03T03:01:35Z,low,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01804,2026-09-03T03:09:26Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00775,2026-09-03T03:13:40Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00845,2026-09-03T03:15:44Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00445,2026-09-03T03:17:12Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00635,2026-09-03T03:18:32Z,low,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00454,2026-09-03T03:22:53Z,low,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01362,2026-09-03T03:23:22Z,medium,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00686,2026-09-03T03:24:24Z,low,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01376,2026-09-03T03:25:50Z,medium,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01204,2026-09-03T03:28:27Z,low,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00930,2026-09-03T03:33:27Z,low,Administrative Change Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00811,2026-09-03T03:36:39Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00589,2026-09-03T03:52:41Z,low,PowerShell Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00504,2026-09-03T03:57:52Z,low,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00646,2026-09-03T03:58:15Z,medium,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01065,2026-09-03T04:29:48Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01357,2026-09-03T04:32:31Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00579,2026-09-03T04:41:18Z,low,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00901,2026-09-03T04:45:32Z,medium,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00193,2026-09-03T04:47:02Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01587,2026-09-03T04:48:28Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00689,2026-09-03T04:48:33Z,medium,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01188,2026-09-03T04:53:35Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00387,2026-09-03T04:57:55Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00211,2026-09-03T05:06:01Z,low,Scheduled Task Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01562,2026-09-03T05:10:29Z,low,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00414,2026-09-03T05:14:04Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00735,2026-09-03T05:14:14Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00956,2026-09-03T05:16:03Z,low,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01027,2026-09-03T05:18:24Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00963,2026-09-03T05:20:09Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00688,2026-09-03T05:31:54Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01306,2026-09-03T05:32:53Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01469,2026-09-03T05:39:35Z,medium,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01463,2026-09-03T05:40:20Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00988,2026-09-03T05:42:48Z,medium,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00203,2026-09-03T05:42:52Z,medium,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00779,2026-09-03T05:44:50Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01288,2026-09-03T05:45:39Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01809,2026-09-03T05:51:37Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01348,2026-09-03T05:55:32Z,low,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00121,2026-09-03T05:56:44Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01367,2026-09-03T06:00:43Z,low,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01480,2026-09-03T06:00:45Z,medium,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00479,2026-09-03T06:13:43Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01417,2026-09-03T06:16:05Z,medium,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00693,2026-09-03T06:19:42Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01305,2026-09-03T06:22:25Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00528,2026-09-03T06:24:19Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00928,2026-09-03T06:31:17Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01608,2026-09-03T06:31:34Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00550,2026-09-03T06:32:21Z,low,PowerShell Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01079,2026-09-03T06:34:28Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00195,2026-09-03T06:36:39Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00181,2026-09-03T06:38:07Z,medium,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00762,2026-09-03T06:41:47Z,low,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00232,2026-09-03T06:41:52Z,low,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01049,2026-09-03T06:44:41Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00672,2026-09-03T06:45:12Z,medium,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00456,2026-09-03T06:49:57Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01239,2026-09-03T06:53:04Z,low,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00936,2026-09-03T06:55:29Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00749,2026-09-03T06:59:54Z,medium,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00659,2026-09-03T07:11:34Z,low,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00592,2026-09-03T07:14:17Z,low,Administrative Change Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00419,2026-09-03T07:14:40Z,low,PowerShell Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01247,2026-09-03T07:30:55Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00810,2026-09-03T07:33:58Z,medium,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01675,2026-09-03T07:42:00Z,medium,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00586,2026-09-03T07:45:21Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00192,2026-09-03T07:47:52Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01014,2026-09-03T07:48:56Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01879,2026-09-03T07:51:00Z,low,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01570,2026-09-03T08:13:47Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00907,2026-09-03T08:20:16Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00973,2026-09-03T08:26:39Z,low,Administrative Change Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01093,2026-09-03T08:27:34Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00398,2026-09-03T08:29:31Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01727,2026-09-03T08:44:31Z,low,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00127,2026-09-03T08:44:41Z,medium,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00356,2026-09-03T08:49:20Z,medium,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00159,2026-09-03T08:52:06Z,low,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00202,2026-09-03T08:53:15Z,low,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00402,2026-09-03T08:53:55Z,medium,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00924,2026-09-03T08:56:15Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01222,2026-09-03T08:58:58Z,low,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01664,2026-09-03T09:11:55Z,low,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01300,2026-09-03T09:12:22Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01390,2026-09-03T09:19:33Z,medium,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-00250,2026-09-03T09:44:25Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00515,2026-09-03T09:47:25Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00741,2026-09-03T09:48:47Z,medium,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01861,2026-09-03T09:54:14Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00152,2026-09-03T09:55:15Z,low,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00484,2026-09-03T09:57:54Z,medium,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01511,2026-09-03T10:03:13Z,medium,Scheduled Task Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00707,2026-09-03T10:10:39Z,medium,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01755,2026-09-03T10:11:49Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01830,2026-09-03T10:13:55Z,medium,Administrative Change Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00476,2026-09-03T10:17:33Z,low,Administrative Change Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01075,2026-09-03T10:18:59Z,low,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00760,2026-09-03T10:20:33Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00184,2026-09-03T10:21:11Z,medium,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00462,2026-09-03T10:22:51Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00165,2026-09-03T10:23:55Z,low,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00228,2026-09-03T10:23:58Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00313,2026-09-03T10:24:26Z,low,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00210,2026-09-03T10:26:51Z,low,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01618,2026-09-03T10:35:25Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01679,2026-09-03T10:35:49Z,medium,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01238,2026-09-03T10:39:02Z,low,PowerShell Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00850,2026-09-03T11:03:48Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00314,2026-09-03T11:05:13Z,medium,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00663,2026-09-03T11:05:37Z,low,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01436,2026-09-03T11:07:25Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00487,2026-09-03T11:08:12Z,low,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01596,2026-09-03T11:15:22Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00837,2026-09-03T11:18:54Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00965,2026-09-03T11:23:42Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01089,2026-09-03T11:28:41Z,low,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00214,2026-09-03T11:30:38Z,low,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00391,2026-09-03T11:34:02Z,low,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01792,2026-09-03T11:35:46Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01398,2026-09-03T11:38:43Z,low,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00772,2026-09-03T11:39:16Z,medium,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00257,2026-09-03T11:44:33Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01665,2026-09-03T11:47:11Z,low,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01184,2026-09-03T11:50:36Z,low,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-00781,2026-09-03T11:54:17Z,medium,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00251,2026-09-03T12:02:11Z,medium,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01122,2026-09-03T12:03:29Z,medium,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01749,2026-09-03T12:03:49Z,low,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01275,2026-09-03T12:05:20Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01658,2026-09-03T12:14:41Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00612,2026-09-03T12:20:11Z,low,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00869,2026-09-03T12:25:10Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00359,2026-09-03T12:25:54Z,medium,Scheduled Task Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00679,2026-09-03T12:26:29Z,low,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01267,2026-09-03T12:31:37Z,low,Scheduled Task Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01702,2026-09-03T12:37:10Z,low,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01137,2026-09-03T12:39:16Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00582,2026-09-03T12:39:18Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01780,2026-09-03T12:49:40Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00490,2026-09-03T12:53:55Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01191,2026-09-03T13:02:47Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00493,2026-09-03T13:03:10Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01118,2026-09-03T13:05:30Z,medium,Administrative Change Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-00302,2026-09-03T13:06:17Z,medium,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01466,2026-09-03T13:09:50Z,low,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00164,2026-09-03T13:14:03Z,medium,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01524,2026-09-03T13:21:19Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00665,2026-09-03T13:22:37Z,low,Scheduled Task Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00655,2026-09-03T13:23:41Z,medium,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01359,2026-09-03T13:26:19Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00847,2026-09-03T13:26:48Z,medium,PowerShell Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-00618,2026-09-03T13:41:40Z,low,Scheduled Task Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00717,2026-09-03T13:42:37Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00477,2026-09-03T13:42:57Z,medium,PowerShell Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-00537,2026-09-03T13:44:59Z,low,Administrative Change Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00611,2026-09-03T13:53:13Z,medium,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01136,2026-09-03T14:00:35Z,low,Administrative Change Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00547,2026-09-03T14:04:41Z,medium,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01626,2026-09-03T14:08:07Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01404,2026-09-03T14:13:36Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00141,2026-09-03T14:24:02Z,low,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01407,2026-09-03T14:24:32Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00360,2026-09-03T14:30:19Z,medium,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00320,2026-09-03T14:30:53Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00844,2026-09-03T14:31:07Z,medium,Scheduled Task Review,HR-WS-22,ACME\kpatel,context,background detection
