event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-00110,2026-09-10T09:39:15Z,ENG-WS-17,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00201,2026-09-10T09:39:17Z,FILE-03,ACME\mturner,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00179,2026-09-10T10:18:01Z,JUMP-01,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00026,2026-09-10T10:21:25Z,OPS-WS-08,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00205,2026-09-10T10:26:46Z,JUMP-01,ACME\mturner,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00337,2026-09-10T10:28:48Z,ENG-WS-17,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00153,2026-09-10T10:33:02Z,FILE-03,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00099,2026-09-10T10:47:21Z,SCCM-01,ACME\adavis,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00091,2026-09-10T10:47:59Z,JUMP-01,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00174,2026-09-10T11:06:09Z,ENG-WS-17,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00255,2026-09-10T11:10:07Z,ENG-WS-17,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00466,2026-09-10T11:14:55Z,DC-01,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00455,2026-09-10T11:40:07Z,DC-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00028,2026-09-10T11:51:48Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00121,2026-09-10T11:55:21Z,FILE-03,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00324,2026-09-10T12:30:52Z,SCCM-01,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00156,2026-09-10T12:35:56Z,SCCM-01,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00126,2026-09-10T12:40:24Z,OPS-WS-08,ACME\jsmith,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00280,2026-09-10T12:52:37Z,DC-01,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00008,2026-09-10T13:00:00Z,ENG-WS-17,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00225,2026-09-10T13:01:24Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00485,2026-09-10T13:08:40Z,DC-01,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00117,2026-09-10T13:33:50Z,JUMP-01,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00385,2026-09-10T13:39:36Z,DC-01,ACME\mturner,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00291,2026-09-10T13:48:19Z,DC-01,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00024,2026-09-10T14:04:11Z,ENG-WS-17,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00345,2026-09-10T14:32:32Z,ENG-WS-17,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00029,2026-09-10T14:51:42Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00211,2026-09-10T14:51:44Z,ENG-WS-17,ACME\mturner,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00189,2026-09-10T15:10:35Z,APP-06,ACME\mturner,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00458,2026-09-10T15:16:00Z,DC-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00353,2026-09-10T15:44:22Z,ENG-WS-17,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00010,2026-09-10T15:52:54Z,SCCM-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00447,2026-09-10T16:45:13Z,FILE-03,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00124,2026-09-10T17:00:44Z,FILE-03,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00072,2026-09-10T17:04:15Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00220,2026-09-10T17:18:19Z,OPS-WS-08,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00422,2026-09-10T17:25:34Z,FILE-03,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00469,2026-09-10T17:46:08Z,OPS-WS-08,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00352,2026-09-10T17:54:03Z,DC-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00216,2026-09-10T17:58:35Z,FILE-03,ACME\mturner,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00138,2026-09-10T18:01:32Z,SCCM-01,ACME\svc_sccm,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00075,2026-09-10T18:17:33Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00015,2026-09-10T18:25:02Z,APP-06,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00499,2026-09-10T18:32:23Z,SCCM-01,ACME\mturner,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00343,2026-09-10T18:32:43Z,SCCM-01,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00439,2026-09-10T18:42:47Z,FILE-03,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00474,2026-09-10T18:57:01Z,OPS-WS-08,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00413,2026-09-10T19:02:32Z,OPS-WS-08,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00246,2026-09-10T19:02:47Z,JUMP-01,ACME\mturner,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00322,2026-09-10T19:16:21Z,OPS-WS-08,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00184,2026-09-10T20:05:31Z,APP-06,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00081,2026-09-10T20:45:49Z,SCCM-01,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00100,2026-09-10T20:56:26Z,SCCM-01,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00070,2026-09-10T21:07:36Z,SCCM-01,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00077,2026-09-10T21:09:23Z,SCCM-01,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00243,2026-09-10T21:11:16Z,ENG-WS-17,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00380,2026-09-10T21:28:28Z,OPS-WS-08,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00464,2026-09-10T21:36:31Z,OPS-WS-08,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00278,2026-09-10T21:42:56Z,OPS-WS-08,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00384,2026-09-10T21:50:19Z,JUMP-01,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00190,2026-09-10T21:51:14Z,ENG-WS-17,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00282,2026-09-10T21:52:44Z,DC-01,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00157,2026-09-10T21:53:22Z,ENG-WS-17,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00341,2026-09-10T22:01:11Z,ENG-WS-17,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00383,2026-09-10T22:15:45Z,FILE-03,ACME\jsmith,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00424,2026-09-10T22:44:19Z,OPS-WS-08,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00155,2026-09-10T22:53:33Z,FILE-03,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00484,2026-09-10T22:58:52Z,ENG-WS-17,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00048,2026-09-10T23:09:14Z,SCCM-01,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00095,2026-09-10T23:13:31Z,OPS-WS-08,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00082,2026-09-10T23:20:30Z,JUMP-01,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00308,2026-09-10T23:21:48Z,APP-06,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00193,2026-09-10T23:27:17Z,APP-06,ACME\mturner,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00459,2026-09-10T23:49:15Z,ENG-WS-17,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00293,2026-09-10T23:51:12Z,JUMP-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00074,2026-09-11T00:12:49Z,ENG-WS-17,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00230,2026-09-11T00:21:58Z,SCCM-01,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00090,2026-09-11T00:24:22Z,FILE-03,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00106,2026-09-11T00:27:05Z,APP-06,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00164,2026-09-11T00:29:56Z,ENG-WS-17,ACME\adavis,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00007,2026-09-11T00:43:45Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00086,2026-09-11T00:53:10Z,FILE-03,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00037,2026-09-11T00:56:58Z,FILE-03,ACME\mturner,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00141,2026-09-11T01:01:18Z,JUMP-01,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00264,2026-09-11T01:08:31Z,ENG-WS-17,ACME\mturner,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00368,2026-09-11T01:17:41Z,DC-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00270,2026-09-11T01:21:59Z,OPS-WS-08,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00415,2026-09-11T01:32:12Z,JUMP-01,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00317,2026-09-11T01:55:16Z,ENG-WS-17,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00131,2026-09-11T02:07:28Z,APP-06,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00374,2026-09-11T02:36:23Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00116,2026-09-11T02:47:06Z,DC-01,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00196,2026-09-11T02:51:04Z,OPS-WS-08,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00480,2026-09-11T02:51:40Z,APP-06,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00226,2026-09-11T03:06:05Z,DC-01,ACME\mturner,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00041,2026-09-11T03:14:49Z,SCCM-01,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00052,2026-09-11T03:15:04Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00333,2026-09-11T03:15:27Z,SCCM-01,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00302,2026-09-11T03:21:54Z,APP-06,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00358,2026-09-11T03:22:37Z,DC-01,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00253,2026-09-11T03:28:13Z,OPS-WS-08,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00177,2026-09-11T03:33:59Z,JUMP-01,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00104,2026-09-11T03:37:27Z,DC-01,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00398,2026-09-11T03:45:52Z,JUMP-01,ACME\svc_sccm,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00128,2026-09-11T03:46:23Z,DC-01,ACME\jsmith,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00053,2026-09-11T03:52:12Z,ENG-WS-17,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00454,2026-09-11T03:59:47Z,FILE-03,ACME\mturner,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00022,2026-09-11T04:01:03Z,DC-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00167,2026-09-11T04:13:01Z,FILE-03,ACME\jsmith,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00426,2026-09-11T04:21:08Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00257,2026-09-11T04:27:16Z,DC-01,ACME\mturner,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00236,2026-09-11T04:37:03Z,SCCM-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00450,2026-09-11T04:54:46Z,OPS-WS-08,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00318,2026-09-11T05:15:54Z,APP-06,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00135,2026-09-11T05:16:56Z,DC-01,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00203,2026-09-11T05:26:34Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00388,2026-09-11T05:27:02Z,DC-01,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00233,2026-09-11T05:33:50Z,DC-01,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00206,2026-09-11T05:34:51Z,OPS-WS-08,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00025,2026-09-11T05:44:04Z,OPS-WS-08,ACME\svc_sccm,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00366,2026-09-11T05:47:32Z,OPS-WS-08,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00362,2026-09-11T05:57:15Z,OPS-WS-08,ACME\svc_sccm,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00360,2026-09-11T06:21:26Z,ENG-WS-17,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00281,2026-09-11T06:30:25Z,OPS-WS-08,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00465,2026-09-11T06:51:28Z,APP-06,ACME\jsmith,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00031,2026-09-11T06:59:47Z,DC-01,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00319,2026-09-11T07:13:55Z,JUMP-01,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00316,2026-09-11T07:15:55Z,OPS-WS-08,ACME\mturner,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00036,2026-09-11T07:36:17Z,DC-01,ACME\mturner,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00393,2026-09-11T07:50:27Z,SCCM-01,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00371,2026-09-11T08:13:35Z,ENG-WS-17,ACME\svc_sccm,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00396,2026-09-11T08:16:27Z,DC-01,ACME\adavis,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00185,2026-09-11T08:18:06Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00440,2026-09-11T08:21:12Z,OPS-WS-08,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00009,2026-09-11T08:30:46Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00443,2026-09-11T08:42:01Z,APP-06,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00336,2026-09-11T08:44:09Z,APP-06,ACME\adavis,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00021,2026-09-11T08:51:10Z,ENG-WS-17,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00365,2026-09-11T08:54:40Z,SCCM-01,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00299,2026-09-11T09:42:45Z,APP-06,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00272,2026-09-11T09:46:20Z,FILE-03,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00351,2026-09-11T10:22:11Z,SCCM-01,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00161,2026-09-11T10:32:28Z,FILE-03,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00355,2026-09-11T10:47:23Z,SCCM-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00232,2026-09-11T11:16:09Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00346,2026-09-11T11:35:55Z,JUMP-01,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00277,2026-09-11T11:39:55Z,JUMP-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00057,2026-09-11T11:42:46Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00300,2026-09-11T11:55:31Z,ENG-WS-17,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00486,2026-09-11T11:59:37Z,OPS-WS-08,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
