event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-00468,2026-09-10T17:23:09Z,ENG-WS-17,JUMP-01,NT AUTHORITY\SYSTEM,CcmExec.exe,445,allowed,64863,benign,routine network activity
NET-00168,2026-09-10T17:34:51Z,DC-01,SCCM-01,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,34943,benign,routine network activity
NET-00165,2026-09-10T17:35:12Z,OPS-WS-08,198.51.100.44,ACME\mturner,agent.exe,5985,allowed,41635,benign,routine network activity
NET-00116,2026-09-10T17:37:46Z,SCCM-01,198.51.100.44,ACME\adavis,CcmExec.exe,445,allowed,9549,benign,routine network activity
NET-00201,2026-09-10T17:42:49Z,FILE-03,198.51.100.44,ACME\svc_sccm,agent.exe,445,allowed,12723,benign,routine network activity
NET-00023,2026-09-10T18:05:33Z,FILE-03,FILE-03,ACME\jsmith,agent.exe,443,allowed,9432,benign,routine network activity
NET-00218,2026-09-10T18:05:49Z,SCCM-01,FILE-03,ACME\svc_sccm,powershell.exe,5985,allowed,29797,benign,routine network activity
NET-00377,2026-09-10T18:06:41Z,OPS-WS-08,SCCM-01,ACME\svc_sccm,agent.exe,443,allowed,7156,benign,routine network activity
NET-00036,2026-09-10T18:13:00Z,DC-01,FILE-03,ACME\mturner,System,5985,allowed,6350,benign,routine network activity
NET-00164,2026-09-10T18:45:38Z,SCCM-01,ENG-WS-17,ACME\svc_sccm,powershell.exe,443,allowed,53453,benign,routine network activity
NET-00344,2026-09-10T18:52:00Z,APP-06,FILE-03,NT AUTHORITY\SYSTEM,agent.exe,53,allowed,27186,benign,routine network activity
NET-00005,2026-09-10T18:52:48Z,FILE-03,OPS-WS-08,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,15273,benign,routine network activity
NET-00380,2026-09-10T18:57:38Z,DC-01,APP-06,ACME\mturner,agent.exe,443,allowed,30984,benign,routine network activity
NET-00410,2026-09-10T19:00:40Z,SCCM-01,DC-01,NT AUTHORITY\SYSTEM,CcmExec.exe,445,allowed,52554,benign,routine network activity
NET-00353,2026-09-10T19:03:31Z,ENG-WS-17,APP-06,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,22504,benign,routine network activity
NET-00362,2026-09-10T19:11:40Z,OPS-WS-08,JUMP-01,ACME\adavis,agent.exe,53,allowed,61283,benign,routine network activity
NET-00342,2026-09-10T19:17:50Z,JUMP-01,APP-06,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,60270,benign,routine network activity
NET-00486,2026-09-10T19:23:38Z,DC-01,ENG-WS-17,ACME\mturner,System,5985,allowed,50553,benign,routine network activity
NET-00266,2026-09-10T19:48:00Z,FILE-03,OPS-WS-08,NT AUTHORITY\SYSTEM,CcmExec.exe,5985,allowed,56910,benign,routine network activity
NET-00127,2026-09-10T19:52:07Z,JUMP-01,JUMP-01,ACME\mturner,System,5985,allowed,32914,benign,routine network activity
NET-00283,2026-09-10T20:35:38Z,APP-06,JUMP-01,ACME\mturner,CcmExec.exe,443,allowed,45676,benign,routine network activity
NET-00432,2026-09-10T20:42:44Z,OPS-WS-08,APP-06,ACME\mturner,powershell.exe,53,allowed,2556,benign,routine network activity
NET-00215,2026-09-10T20:43:44Z,DC-01,FILE-03,ACME\adavis,CcmExec.exe,5985,allowed,33537,benign,routine network activity
NET-00235,2026-09-10T20:55:40Z,OPS-WS-08,JUMP-01,ACME\jsmith,System,53,allowed,37127,benign,routine network activity
NET-00234,2026-09-10T21:01:58Z,FILE-03,FILE-03,ACME\mturner,CcmExec.exe,445,allowed,20746,benign,routine network activity
NET-00470,2026-09-10T21:07:39Z,OPS-WS-08,APP-06,ACME\adavis,CcmExec.exe,5985,allowed,10366,benign,routine network activity
NET-00370,2026-09-10T21:22:23Z,FILE-03,FILE-03,ACME\svc_sccm,System,445,allowed,10862,benign,routine network activity
NET-00219,2026-09-10T21:22:52Z,DC-01,APP-06,ACME\adavis,powershell.exe,5985,allowed,6510,benign,routine network activity
NET-00490,2026-09-10T21:33:52Z,SCCM-01,JUMP-01,ACME\adavis,CcmExec.exe,445,allowed,47932,benign,routine network activity
NET-00198,2026-09-10T21:55:29Z,SCCM-01,ENG-WS-17,NT AUTHORITY\SYSTEM,System,445,allowed,18052,benign,routine network activity
NET-00474,2026-09-10T22:22:40Z,ENG-WS-17,OPS-WS-08,ACME\mturner,CcmExec.exe,445,allowed,57316,benign,routine network activity
NET-00095,2026-09-10T22:36:36Z,OPS-WS-08,FILE-03,ACME\jsmith,CcmExec.exe,445,allowed,43783,benign,routine network activity
NET-00194,2026-09-10T22:37:26Z,SCCM-01,DC-01,ACME\adavis,CcmExec.exe,445,allowed,38352,benign,routine network activity
NET-00286,2026-09-10T22:42:19Z,JUMP-01,JUMP-01,ACME\svc_sccm,agent.exe,443,allowed,42303,benign,routine network activity
NET-00029,2026-09-10T22:44:20Z,APP-06,APP-06,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,22198,benign,routine network activity
NET-00271,2026-09-10T22:52:43Z,SCCM-01,DC-01,ACME\mturner,powershell.exe,53,allowed,8884,benign,routine network activity
NET-00073,2026-09-10T23:13:39Z,FILE-03,198.51.100.44,ACME\mturner,CcmExec.exe,443,allowed,42735,benign,routine network activity
NET-00109,2026-09-10T23:15:50Z,SCCM-01,DC-01,ACME\svc_sccm,System,443,allowed,14872,benign,routine network activity
NET-00028,2026-09-10T23:29:06Z,SCCM-01,JUMP-01,ACME\jsmith,System,53,allowed,13859,benign,routine network activity
NET-00078,2026-09-10T23:38:48Z,ENG-WS-17,JUMP-01,ACME\svc_sccm,agent.exe,443,allowed,54180,benign,routine network activity
NET-00187,2026-09-11T00:16:36Z,APP-06,SCCM-01,ACME\jsmith,powershell.exe,443,allowed,37253,benign,routine network activity
NET-00496,2026-09-11T00:18:51Z,FILE-03,APP-06,NT AUTHORITY\SYSTEM,System,445,allowed,62669,benign,routine network activity
NET-00317,2026-09-11T00:34:59Z,OPS-WS-08,DC-01,ACME\svc_sccm,System,443,allowed,24537,benign,routine network activity
NET-00433,2026-09-11T00:38:09Z,OPS-WS-08,OPS-WS-08,ACME\mturner,powershell.exe,443,allowed,62725,benign,routine network activity
NET-00346,2026-09-11T00:38:58Z,FILE-03,APP-06,ACME\adavis,CcmExec.exe,445,allowed,61593,benign,routine network activity
NET-00451,2026-09-11T00:45:10Z,ENG-WS-17,ENG-WS-17,ACME\mturner,System,5985,allowed,17244,benign,routine network activity
NET-00376,2026-09-11T00:45:14Z,JUMP-01,JUMP-01,ACME\mturner,agent.exe,5985,allowed,44230,benign,routine network activity
NET-00083,2026-09-11T00:45:49Z,OPS-WS-08,OPS-WS-08,ACME\adavis,CcmExec.exe,5985,allowed,1211,benign,routine network activity
NET-00084,2026-09-11T00:49:41Z,FILE-03,SCCM-01,ACME\jsmith,powershell.exe,5985,allowed,14177,benign,routine network activity
NET-00030,2026-09-11T00:56:43Z,SCCM-01,OPS-WS-08,ACME\mturner,agent.exe,5985,allowed,26976,benign,routine network activity
NET-00152,2026-09-11T01:02:07Z,DC-01,SCCM-01,ACME\svc_sccm,powershell.exe,445,allowed,176,benign,routine network activity
NET-00275,2026-09-11T01:32:37Z,APP-06,198.51.100.44,ACME\mturner,agent.exe,5985,allowed,47356,benign,routine network activity
NET-00400,2026-09-11T01:53:16Z,APP-06,JUMP-01,NT AUTHORITY\SYSTEM,agent.exe,445,allowed,11058,benign,routine network activity
NET-00103,2026-09-11T01:54:14Z,ENG-WS-17,OPS-WS-08,ACME\jsmith,powershell.exe,445,allowed,57477,benign,routine network activity
NET-00441,2026-09-11T02:11:22Z,DC-01,FILE-03,ACME\mturner,powershell.exe,5985,allowed,2788,benign,routine network activity
NET-00263,2026-09-11T02:18:05Z,DC-01,198.51.100.44,ACME\jsmith,powershell.exe,445,allowed,51279,benign,routine network activity
NET-00341,2026-09-11T02:23:19Z,APP-06,SCCM-01,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,47600,benign,routine network activity
NET-00012,2026-09-11T02:37:59Z,ENG-WS-17,FILE-03,ACME\svc_sccm,System,445,allowed,56659,benign,routine network activity
NET-00223,2026-09-11T02:43:51Z,APP-06,ENG-WS-17,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,36771,benign,routine network activity
NET-00285,2026-09-11T02:47:35Z,SCCM-01,198.51.100.44,ACME\svc_sccm,powershell.exe,443,allowed,50516,benign,routine network activity
NET-00309,2026-09-11T03:09:44Z,JUMP-01,ENG-WS-17,ACME\adavis,powershell.exe,5985,allowed,5002,benign,routine network activity
NET-00499,2026-09-11T03:15:49Z,JUMP-01,FILE-03,ACME\mturner,CcmExec.exe,445,allowed,21651,benign,routine network activity
NET-00064,2026-09-11T03:44:15Z,OPS-WS-08,ENG-WS-17,ACME\mturner,System,53,allowed,2810,benign,routine network activity
NET-00111,2026-09-11T03:48:28Z,JUMP-01,SCCM-01,ACME\mturner,System,53,allowed,32433,benign,routine network activity
NET-00014,2026-09-11T03:49:16Z,FILE-03,OPS-WS-08,ACME\mturner,System,5985,allowed,21663,benign,routine network activity
NET-00210,2026-09-11T04:00:42Z,OPS-WS-08,ENG-WS-17,NT AUTHORITY\SYSTEM,agent.exe,53,allowed,58288,benign,routine network activity
NET-00032,2026-09-11T04:13:16Z,SCCM-01,SCCM-01,ACME\adavis,agent.exe,5985,allowed,47338,benign,routine network activity
NET-00082,2026-09-11T04:52:45Z,SCCM-01,OPS-WS-08,NT AUTHORITY\SYSTEM,System,5985,allowed,28925,benign,routine network activity
NET-00281,2026-09-11T04:57:16Z,SCCM-01,198.51.100.44,ACME\adavis,System,53,allowed,8715,benign,routine network activity
NET-00295,2026-09-11T05:03:56Z,ENG-WS-17,DC-01,ACME\mturner,agent.exe,445,allowed,9114,benign,routine network activity
NET-00220,2026-09-11T05:04:06Z,FILE-03,JUMP-01,ACME\svc_sccm,System,445,allowed,28453,benign,routine network activity
NET-00284,2026-09-11T05:45:59Z,OPS-WS-08,JUMP-01,ACME\jsmith,CcmExec.exe,5985,allowed,51767,benign,routine network activity
NET-00098,2026-09-11T06:09:00Z,DC-01,FILE-03,ACME\jsmith,powershell.exe,443,allowed,27079,benign,routine network activity
NET-00237,2026-09-11T06:12:19Z,FILE-03,DC-01,ACME\jsmith,System,5985,allowed,41880,benign,routine network activity
NET-00024,2026-09-11T06:26:14Z,ENG-WS-17,SCCM-01,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,35646,benign,routine network activity
NET-00006,2026-09-11T06:39:45Z,SCCM-01,ENG-WS-17,ACME\svc_sccm,System,5985,allowed,60800,benign,routine network activity
NET-00167,2026-09-11T06:52:27Z,ENG-WS-17,198.51.100.44,ACME\adavis,agent.exe,5985,allowed,37345,benign,routine network activity
NET-00106,2026-09-11T07:09:42Z,ENG-WS-17,OPS-WS-08,ACME\mturner,CcmExec.exe,443,allowed,1665,benign,routine network activity
NET-00170,2026-09-11T07:29:47Z,ENG-WS-17,ENG-WS-17,ACME\adavis,CcmExec.exe,5985,allowed,15126,benign,routine network activity
NET-00048,2026-09-11T07:32:59Z,FILE-03,DC-01,ACME\svc_sccm,System,53,allowed,50170,benign,routine network activity
NET-00387,2026-09-11T07:49:04Z,ENG-WS-17,DC-01,ACME\svc_sccm,agent.exe,443,allowed,10202,benign,routine network activity
NET-00389,2026-09-11T07:55:59Z,OPS-WS-08,OPS-WS-08,ACME\adavis,powershell.exe,53,allowed,4386,benign,routine network activity
NET-00229,2026-09-11T08:08:07Z,ENG-WS-17,APP-06,ACME\jsmith,powershell.exe,443,allowed,38352,benign,routine network activity
NET-00178,2026-09-11T08:16:34Z,APP-06,FILE-03,ACME\jsmith,CcmExec.exe,445,allowed,21566,benign,routine network activity
NET-00222,2026-09-11T08:50:31Z,JUMP-01,DC-01,ACME\svc_sccm,powershell.exe,53,allowed,56411,benign,routine network activity
NET-00035,2026-09-11T08:56:24Z,APP-06,FILE-03,ACME\jsmith,agent.exe,445,allowed,55276,benign,routine network activity
NET-00114,2026-09-11T09:12:15Z,SCCM-01,198.51.100.44,ACME\jsmith,agent.exe,445,allowed,64164,benign,routine network activity
NET-00329,2026-09-11T09:12:57Z,SCCM-01,OPS-WS-08,ACME\mturner,System,445,allowed,37992,benign,routine network activity
NET-00161,2026-09-11T09:27:20Z,FILE-03,ENG-WS-17,ACME\jsmith,System,443,allowed,57816,benign,routine network activity
NET-00375,2026-09-11T09:28:35Z,SCCM-01,FILE-03,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,45818,benign,routine network activity
NET-00089,2026-09-11T09:42:28Z,OPS-WS-08,198.51.100.44,ACME\mturner,System,443,allowed,27966,benign,routine network activity
NET-00269,2026-09-11T09:45:59Z,FILE-03,APP-06,ACME\svc_sccm,agent.exe,443,allowed,13875,benign,routine network activity
NET-00308,2026-09-11T10:00:45Z,JUMP-01,FILE-03,ACME\adavis,CcmExec.exe,445,allowed,13403,benign,routine network activity
NET-00010,2026-09-11T10:32:06Z,APP-06,DC-01,ACME\svc_sccm,agent.exe,443,allowed,54662,benign,routine network activity
NET-00225,2026-09-11T10:32:23Z,APP-06,ENG-WS-17,ACME\jsmith,powershell.exe,53,allowed,54563,benign,routine network activity
NET-00364,2026-09-11T11:08:40Z,SCCM-01,FILE-03,NT AUTHORITY\SYSTEM,agent.exe,445,allowed,21544,benign,routine network activity
NET-00086,2026-09-11T11:08:42Z,DC-01,198.51.100.44,ACME\svc_sccm,agent.exe,5985,allowed,59205,benign,routine network activity
NET-00118,2026-09-11T11:23:23Z,SCCM-01,198.51.100.44,ACME\jsmith,System,5985,allowed,51310,benign,routine network activity
NET-00058,2026-09-11T11:29:51Z,ENG-WS-17,FILE-03,ACME\adavis,agent.exe,5985,allowed,50694,benign,routine network activity
NET-00160,2026-09-11T11:46:42Z,DC-01,JUMP-01,ACME\svc_sccm,System,445,allowed,50137,benign,routine network activity
