event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-00474,2026-09-10T16:09:10Z,FILE-03,ACME\svc_sccm,services.exe,powershell.exe,routine process execution,benign,routine process
PROC-00197,2026-09-10T16:20:00Z,JUMP-01,ACME\adavis,explorer.exe,agent.exe,routine process execution,benign,routine process
PROC-00465,2026-09-10T16:21:35Z,JUMP-01,NT AUTHORITY\SYSTEM,CcmExec.exe,powershell.exe,routine process execution,benign,routine process
PROC-00426,2026-09-10T16:42:57Z,OPS-WS-08,ACME\mturner,svchost.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00256,2026-09-10T16:56:14Z,APP-06,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process execution,benign,routine process
PROC-00406,2026-09-10T16:59:16Z,JUMP-01,ACME\mturner,svchost.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00381,2026-09-10T17:07:58Z,FILE-03,ACME\svc_sccm,CcmExec.exe,powershell.exe,routine process execution,benign,routine process
PROC-00120,2026-09-10T17:08:02Z,OPS-WS-08,ACME\mturner,CcmExec.exe,agent.exe,routine process execution,benign,routine process
PROC-00355,2026-09-10T17:14:48Z,ENG-WS-17,NT AUTHORITY\SYSTEM,svchost.exe,agent.exe,routine process execution,benign,routine process
PROC-00487,2026-09-10T17:20:53Z,ENG-WS-17,ACME\svc_sccm,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00312,2026-09-10T17:23:08Z,APP-06,ACME\adavis,services.exe,agent.exe,routine process execution,benign,routine process
PROC-00013,2026-09-10T17:29:42Z,OPS-WS-08,ACME\adavis,CcmExec.exe,agent.exe,routine process execution,benign,routine process
PROC-00101,2026-09-10T18:00:31Z,APP-06,ACME\jsmith,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00082,2026-09-10T18:27:29Z,DC-01,ACME\jsmith,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00496,2026-09-10T18:27:47Z,FILE-03,ACME\svc_sccm,svchost.exe,agent.exe,routine process execution,benign,routine process
PROC-00294,2026-09-10T18:29:41Z,SCCM-01,ACME\jsmith,services.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00416,2026-09-10T19:27:04Z,OPS-WS-08,ACME\adavis,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00072,2026-09-10T19:38:38Z,DC-01,ACME\jsmith,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00126,2026-09-10T20:22:56Z,OPS-WS-08,ACME\mturner,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00285,2026-09-10T21:05:39Z,DC-01,ACME\mturner,services.exe,agent.exe,routine process execution,benign,routine process
PROC-00118,2026-09-10T21:36:52Z,APP-06,ACME\adavis,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00304,2026-09-10T22:03:13Z,SCCM-01,ACME\adavis,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00240,2026-09-10T22:14:19Z,JUMP-01,ACME\adavis,svchost.exe,powershell.exe,routine process execution,benign,routine process
PROC-00298,2026-09-10T22:25:12Z,DC-01,ACME\svc_sccm,services.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00491,2026-09-10T22:30:09Z,APP-06,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00093,2026-09-10T22:31:44Z,FILE-03,ACME\adavis,services.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00129,2026-09-10T22:45:56Z,OPS-WS-08,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,routine process execution,benign,routine process
PROC-00166,2026-09-10T22:54:24Z,FILE-03,ACME\adavis,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00309,2026-09-10T23:17:34Z,FILE-03,ACME\jsmith,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00073,2026-09-10T23:21:46Z,APP-06,ACME\adavis,explorer.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00141,2026-09-10T23:31:46Z,OPS-WS-08,ACME\jsmith,services.exe,powershell.exe,routine process execution,benign,routine process
PROC-00369,2026-09-10T23:55:51Z,APP-06,ACME\svc_sccm,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00483,2026-09-11T00:16:47Z,ENG-WS-17,ACME\jsmith,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00330,2026-09-11T00:16:56Z,DC-01,ACME\svc_sccm,services.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00467,2026-09-11T00:30:09Z,FILE-03,ACME\svc_sccm,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00124,2026-09-11T00:47:08Z,APP-06,ACME\svc_sccm,svchost.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00389,2026-09-11T00:58:18Z,FILE-03,NT AUTHORITY\SYSTEM,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00206,2026-09-11T01:16:52Z,APP-06,ACME\jsmith,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00363,2026-09-11T01:17:28Z,FILE-03,ACME\svc_sccm,svchost.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00021,2026-09-11T01:33:13Z,JUMP-01,ACME\svc_sccm,svchost.exe,agent.exe,routine process execution,benign,routine process
PROC-00458,2026-09-11T01:41:30Z,JUMP-01,ACME\jsmith,CcmExec.exe,agent.exe,routine process execution,benign,routine process
PROC-00147,2026-09-11T01:41:49Z,JUMP-01,ACME\mturner,explorer.exe,powershell.exe,routine process execution,benign,routine process
PROC-00077,2026-09-11T01:49:58Z,SCCM-01,ACME\jsmith,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00241,2026-09-11T02:23:14Z,ENG-WS-17,ACME\adavis,services.exe,powershell.exe,routine process execution,benign,routine process
PROC-00499,2026-09-11T02:24:37Z,OPS-WS-08,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00445,2026-09-11T02:30:05Z,OPS-WS-08,ACME\adavis,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00380,2026-09-11T02:34:39Z,APP-06,ACME\jsmith,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00348,2026-09-11T02:46:37Z,DC-01,ACME\jsmith,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00322,2026-09-11T03:00:14Z,SCCM-01,ACME\mturner,CcmExec.exe,powershell.exe,routine process execution,benign,routine process
PROC-00278,2026-09-11T03:12:47Z,APP-06,ACME\mturner,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00188,2026-09-11T03:41:33Z,SCCM-01,ACME\svc_sccm,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00016,2026-09-11T03:47:58Z,ENG-WS-17,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process execution,benign,routine process
PROC-00054,2026-09-11T03:57:35Z,OPS-WS-08,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00058,2026-09-11T04:08:17Z,JUMP-01,ACME\svc_sccm,services.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00302,2026-09-11T04:10:22Z,ENG-WS-17,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process execution,benign,routine process
PROC-00419,2026-09-11T04:11:05Z,DC-01,NT AUTHORITY\SYSTEM,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00071,2026-09-11T04:37:57Z,SCCM-01,NT AUTHORITY\SYSTEM,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00236,2026-09-11T04:47:39Z,JUMP-01,ACME\svc_sccm,svchost.exe,powershell.exe,routine process execution,benign,routine process
PROC-00479,2026-09-11T05:03:03Z,ENG-WS-17,ACME\jsmith,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00085,2026-09-11T05:15:41Z,ENG-WS-17,ACME\mturner,CcmExec.exe,cmd.exe,routine process execution,benign,routine process
PROC-00371,2026-09-11T05:16:13Z,APP-06,ACME\svc_sccm,services.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00495,2026-09-11T05:39:27Z,OPS-WS-08,ACME\adavis,svchost.exe,powershell.exe,routine process execution,benign,routine process
PROC-00190,2026-09-11T05:41:11Z,JUMP-01,ACME\mturner,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00091,2026-09-11T06:24:20Z,ENG-WS-17,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00053,2026-09-11T06:44:19Z,DC-01,ACME\svc_sccm,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00438,2026-09-11T06:48:28Z,SCCM-01,ACME\mturner,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00216,2026-09-11T07:07:35Z,DC-01,ACME\mturner,services.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00176,2026-09-11T07:29:27Z,DC-01,ACME\mturner,explorer.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00025,2026-09-11T07:35:07Z,SCCM-01,ACME\jsmith,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00265,2026-09-11T07:42:01Z,DC-01,ACME\svc_sccm,CcmExec.exe,agent.exe,routine process execution,benign,routine process
PROC-00456,2026-09-11T08:13:36Z,FILE-03,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00114,2026-09-11T08:19:39Z,APP-06,ACME\adavis,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00284,2026-09-11T08:31:29Z,SCCM-01,ACME\svc_sccm,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00317,2026-09-11T09:15:33Z,APP-06,ACME\jsmith,svchost.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00152,2026-09-11T09:23:16Z,APP-06,ACME\mturner,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00331,2026-09-11T09:25:45Z,JUMP-01,ACME\svc_sccm,CcmExec.exe,agent.exe,routine process execution,benign,routine process
PROC-00375,2026-09-11T09:44:14Z,DC-01,ACME\svc_sccm,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00125,2026-09-11T09:59:26Z,DC-01,ACME\adavis,explorer.exe,cmd.exe,routine process execution,benign,routine process
PROC-00486,2026-09-11T10:22:43Z,APP-06,ACME\adavis,svchost.exe,agent.exe,routine process execution,benign,routine process
PROC-00031,2026-09-11T10:26:46Z,ENG-WS-17,ACME\jsmith,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00455,2026-09-11T10:51:13Z,SCCM-01,ACME\mturner,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00255,2026-09-11T11:04:56Z,FILE-03,ACME\svc_sccm,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00242,2026-09-11T11:06:31Z,SCCM-01,ACME\mturner,CcmExec.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00347,2026-09-11T11:11:53Z,APP-06,NT AUTHORITY\SYSTEM,explorer.exe,agent.exe,routine process execution,benign,routine process
PROC-00488,2026-09-11T11:28:29Z,ENG-WS-17,ACME\svc_sccm,services.exe,cmd.exe,routine process execution,benign,routine process
PROC-00239,2026-09-11T11:32:25Z,SCCM-01,ACME\svc_sccm,svchost.exe,msiexec.exe,routine process execution,benign,routine process
PROC-00282,2026-09-11T11:32:37Z,ENG-WS-17,ACME\svc_sccm,explorer.exe,agent.exe,routine process execution,benign,routine process
PROC-00105,2026-09-11T11:32:52Z,SCCM-01,ACME\adavis,CcmExec.exe,inventorysvc.exe,routine process execution,benign,routine process
PROC-00086,2026-09-11T11:44:35Z,JUMP-01,ACME\mturner,explorer.exe,msiexec.exe,routine process execution,benign,routine process
