asset_id,host,ip,role,owner,criticality,internet_facing,expected_admin_sources,note
AST-00419,LAB-HOST-0418,10.40.2.169,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00420,LAB-HOST-0419,10.40.2.170,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00421,LAB-HOST-0420,10.40.2.171,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00422,LAB-HOST-0421,10.40.2.172,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00423,LAB-HOST-0422,10.40.2.173,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00424,LAB-HOST-0423,10.40.2.174,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00425,LAB-HOST-0424,10.40.2.175,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00426,LAB-HOST-0425,10.40.2.176,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00427,LAB-HOST-0426,10.40.2.177,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00428,LAB-HOST-0427,10.40.2.178,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00429,LAB-HOST-0428,10.40.2.179,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00430,LAB-HOST-0429,10.40.2.180,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00431,LAB-HOST-0430,10.40.2.181,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00432,LAB-HOST-0431,10.40.2.182,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00433,LAB-HOST-0432,10.40.2.183,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00434,LAB-HOST-0433,10.40.2.184,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00435,LAB-HOST-0434,10.40.2.185,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00436,LAB-HOST-0435,10.40.2.186,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00437,LAB-HOST-0436,10.40.2.187,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00438,LAB-HOST-0437,10.40.2.188,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00439,LAB-HOST-0438,10.40.2.189,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00440,LAB-HOST-0439,10.40.2.190,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00441,LAB-HOST-0440,10.40.2.191,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00442,LAB-HOST-0441,10.40.2.192,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00443,LAB-HOST-0442,10.40.2.193,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00444,LAB-HOST-0443,10.40.2.194,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00445,LAB-HOST-0444,10.40.2.195,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00446,LAB-HOST-0445,10.40.2.196,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00447,LAB-HOST-0446,10.40.2.197,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00448,LAB-HOST-0447,10.40.2.198,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00449,LAB-HOST-0448,10.40.2.199,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00450,LAB-HOST-0449,10.40.2.200,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00451,LAB-HOST-0450,10.40.2.201,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00452,LAB-HOST-0451,10.40.2.202,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00453,LAB-HOST-0452,10.40.2.203,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00454,LAB-HOST-0453,10.40.2.204,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00455,LAB-HOST-0454,10.40.2.205,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00456,LAB-HOST-0455,10.40.2.206,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00457,LAB-HOST-0456,10.40.2.207,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00458,LAB-HOST-0457,10.40.2.208,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00459,LAB-HOST-0458,10.40.2.209,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00460,LAB-HOST-0459,10.40.2.210,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00461,LAB-HOST-0460,10.40.2.211,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00462,LAB-HOST-0461,10.40.2.212,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00463,LAB-HOST-0462,10.40.2.213,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00464,LAB-HOST-0463,10.40.2.214,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00465,LAB-HOST-0464,10.40.2.215,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00466,LAB-HOST-0465,10.40.2.216,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00467,LAB-HOST-0466,10.40.2.217,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00468,LAB-HOST-0467,10.40.2.218,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00469,LAB-HOST-0468,10.40.2.219,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00470,LAB-HOST-0469,10.40.2.220,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00471,LAB-HOST-0470,10.40.2.221,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00472,LAB-HOST-0471,10.40.2.222,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00473,LAB-HOST-0472,10.40.2.223,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00474,LAB-HOST-0473,10.40.2.224,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00475,LAB-HOST-0474,10.40.2.225,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00476,LAB-HOST-0475,10.40.2.226,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00477,LAB-HOST-0476,10.40.2.227,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00478,LAB-HOST-0477,10.40.2.228,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00479,LAB-HOST-0478,10.40.2.229,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00480,LAB-HOST-0479,10.40.2.230,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00481,LAB-HOST-0480,10.40.2.231,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00482,LAB-HOST-0481,10.40.2.232,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00483,LAB-HOST-0482,10.40.2.233,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00484,LAB-HOST-0483,10.40.2.234,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00485,LAB-HOST-0484,10.40.2.235,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00486,LAB-HOST-0485,10.40.2.236,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00487,LAB-HOST-0486,10.40.2.237,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00488,LAB-HOST-0487,10.40.2.238,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00489,LAB-HOST-0488,10.40.2.239,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00490,LAB-HOST-0489,10.40.2.240,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00491,LAB-HOST-0490,10.40.2.241,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00492,LAB-HOST-0491,10.40.2.242,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00493,LAB-HOST-0492,10.40.2.243,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00494,LAB-HOST-0493,10.40.2.244,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00495,LAB-HOST-0494,10.40.2.245,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00496,LAB-HOST-0495,10.40.2.246,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00497,LAB-HOST-0496,10.40.2.247,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00498,LAB-HOST-0497,10.40.2.248,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00499,LAB-HOST-0498,10.40.2.249,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00500,LAB-HOST-0499,10.40.2.250,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00501,LAB-HOST-0500,10.40.3.1,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00502,LAB-HOST-0501,10.40.3.2,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00503,LAB-HOST-0502,10.40.3.3,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00504,LAB-HOST-0503,10.40.3.4,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00505,LAB-HOST-0504,10.40.3.5,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00506,LAB-HOST-0505,10.40.3.6,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00507,LAB-HOST-0506,10.40.3.7,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00508,LAB-HOST-0507,10.40.3.8,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00509,LAB-HOST-0508,10.40.3.9,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00510,LAB-HOST-0509,10.40.3.10,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00511,LAB-HOST-0510,10.40.3.11,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00512,LAB-HOST-0511,10.40.3.12,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00513,LAB-HOST-0512,10.40.3.13,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00514,LAB-HOST-0513,10.40.3.14,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00515,LAB-HOST-0514,10.40.3.15,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00516,LAB-HOST-0515,10.40.3.16,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00517,LAB-HOST-0516,10.40.3.17,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00518,LAB-HOST-0517,10.40.3.18,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00519,LAB-HOST-0518,10.40.3.19,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00520,LAB-HOST-0519,10.40.3.20,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00521,LAB-HOST-0520,10.40.3.21,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00522,LAB-HOST-0521,10.40.3.22,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00523,LAB-HOST-0522,10.40.3.23,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00524,LAB-HOST-0523,10.40.3.24,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00525,LAB-HOST-0524,10.40.3.25,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00526,LAB-HOST-0525,10.40.3.26,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00527,LAB-HOST-0526,10.40.3.27,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00528,LAB-HOST-0527,10.40.3.28,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00529,LAB-HOST-0528,10.40.3.29,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00530,LAB-HOST-0529,10.40.3.30,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00531,LAB-HOST-0530,10.40.3.31,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00532,LAB-HOST-0531,10.40.3.32,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00533,LAB-HOST-0532,10.40.3.33,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00534,LAB-HOST-0533,10.40.3.34,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00535,LAB-HOST-0534,10.40.3.35,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00536,LAB-HOST-0535,10.40.3.36,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00537,LAB-HOST-0536,10.40.3.37,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00538,LAB-HOST-0537,10.40.3.38,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00539,LAB-HOST-0538,10.40.3.39,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00540,LAB-HOST-0539,10.40.3.40,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00541,LAB-HOST-0540,10.40.3.41,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00542,LAB-HOST-0541,10.40.3.42,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00543,LAB-HOST-0542,10.40.3.43,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00544,LAB-HOST-0543,10.40.3.44,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00545,LAB-HOST-0544,10.40.3.45,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00546,LAB-HOST-0545,10.40.3.46,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00547,LAB-HOST-0546,10.40.3.47,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00548,LAB-HOST-0547,10.40.3.48,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00549,LAB-HOST-0548,10.40.3.49,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00550,LAB-HOST-0549,10.40.3.50,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00551,LAB-HOST-0550,10.40.3.51,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00552,LAB-HOST-0551,10.40.3.52,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00553,LAB-HOST-0552,10.40.3.53,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00554,LAB-HOST-0553,10.40.3.54,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00555,LAB-HOST-0554,10.40.3.55,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00556,LAB-HOST-0555,10.40.3.56,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00557,LAB-HOST-0556,10.40.3.57,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00558,LAB-HOST-0557,10.40.3.58,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00559,LAB-HOST-0558,10.40.3.59,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00560,LAB-HOST-0559,10.40.3.60,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00561,LAB-HOST-0560,10.40.3.61,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00562,LAB-HOST-0561,10.40.3.62,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00563,LAB-HOST-0562,10.40.3.63,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00564,LAB-HOST-0563,10.40.3.64,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00565,LAB-HOST-0564,10.40.3.65,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00566,LAB-HOST-0565,10.40.3.66,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00567,LAB-HOST-0566,10.40.3.67,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00568,LAB-HOST-0567,10.40.3.68,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00569,LAB-HOST-0568,10.40.3.69,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00570,LAB-HOST-0569,10.40.3.70,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00571,LAB-HOST-0570,10.40.3.71,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00572,LAB-HOST-0571,10.40.3.72,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00573,LAB-HOST-0572,10.40.3.73,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00574,LAB-HOST-0573,10.40.3.74,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00575,LAB-HOST-0574,10.40.3.75,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00576,LAB-HOST-0575,10.40.3.76,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00577,LAB-HOST-0576,10.40.3.77,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00578,LAB-HOST-0577,10.40.3.78,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00579,LAB-HOST-0578,10.40.3.79,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00580,LAB-HOST-0579,10.40.3.80,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00581,LAB-HOST-0580,10.40.3.81,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00582,LAB-HOST-0581,10.40.3.82,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00583,LAB-HOST-0582,10.40.3.83,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00584,LAB-HOST-0583,10.40.3.84,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00585,LAB-HOST-0584,10.40.3.85,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00586,LAB-HOST-0585,10.40.3.86,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00587,LAB-HOST-0586,10.40.3.87,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00588,LAB-HOST-0587,10.40.3.88,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00589,LAB-HOST-0588,10.40.3.89,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00590,LAB-HOST-0589,10.40.3.90,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00591,LAB-HOST-0590,10.40.3.91,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00592,LAB-HOST-0591,10.40.3.92,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00593,LAB-HOST-0592,10.40.3.93,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00594,LAB-HOST-0593,10.40.3.94,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00595,LAB-HOST-0594,10.40.3.95,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00596,LAB-HOST-0595,10.40.3.96,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00597,LAB-HOST-0596,10.40.3.97,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00598,LAB-HOST-0597,10.40.3.98,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00599,LAB-HOST-0598,10.40.3.99,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00600,LAB-HOST-0599,10.40.3.100,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00601,LAB-HOST-0600,10.40.3.101,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00602,LAB-HOST-0601,10.40.3.102,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00603,LAB-HOST-0602,10.40.3.103,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00604,LAB-HOST-0603,10.40.3.104,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00605,LAB-HOST-0604,10.40.3.105,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00606,LAB-HOST-0605,10.40.3.106,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00607,LAB-HOST-0606,10.40.3.107,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00608,LAB-HOST-0607,10.40.3.108,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00609,LAB-HOST-0608,10.40.3.109,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00610,LAB-HOST-0609,10.40.3.110,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00611,LAB-HOST-0610,10.40.3.111,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00612,LAB-HOST-0611,10.40.3.112,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00613,LAB-HOST-0612,10.40.3.113,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00614,LAB-HOST-0613,10.40.3.114,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00615,LAB-HOST-0614,10.40.3.115,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00616,LAB-HOST-0615,10.40.3.116,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00617,LAB-HOST-0616,10.40.3.117,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00618,LAB-HOST-0617,10.40.3.118,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00619,LAB-HOST-0618,10.40.3.119,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00620,LAB-HOST-0619,10.40.3.120,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00621,LAB-HOST-0620,10.40.3.121,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00622,LAB-HOST-0621,10.40.3.122,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00623,LAB-HOST-0622,10.40.3.123,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00624,LAB-HOST-0623,10.40.3.124,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00625,LAB-HOST-0624,10.40.3.125,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00626,LAB-HOST-0625,10.40.3.126,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
