event_id,_time,host,file_path,sha256,signature_status,publisher,classification,note
TRUST-01369,2026-09-02T21:34:27Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,c0901927bbf0433561ddd6e08e79c9a63ec88dfa9c827dc116cd49f199ebb2d9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01371,2026-09-02T21:36:03Z,APP-03,C:\ACME\Inventory\inventory.exe,c621076d615ebe66fca04595775c38445a25487ee16c6fa8539355229e9be382,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01715,2026-09-02T21:36:39Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,96b790d17c5786eb47e91058df7ea538ebfd96bcf75480361f9cd0558b612b71,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01675,2026-09-02T21:46:41Z,FILE-02,C:\ACME\Inventory\inventory.exe,cf54faf6017ebc0a5019650377b0fa57b3741e3299543e7a2c80a13c83a54d3a,signed,Microsoft Windows,benign,routine trust context
TRUST-00287,2026-09-02T21:47:05Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,e0aec4fd797cff3c1984d2dba9e095e27976e4373dbcf78f60d7306630af171f,signed,ACME IT Automation,benign,routine trust context
TRUST-01317,2026-09-02T21:52:14Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,42617eb5b5a8916f8c53e5b6d55c9b8715d17b976928d0e9b661ad3b98e2ec8e,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01596,2026-09-02T21:56:44Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,de599d06138d47f42a17c306b12aadcf39681c243a31ac989ce5976dd2daef6e,signed,ACME IT Automation,benign,routine trust context
TRUST-00832,2026-09-02T21:57:26Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,69c90cf214af526d531850bc209a871d9e9c5cb502cb3b1f4cf9289b5a07a76d,signed,Microsoft Windows,benign,routine trust context
TRUST-01178,2026-09-02T21:57:53Z,FILE-02,C:\ACME\Inventory\inventory.exe,eff92dbe510d17ae6a46e64992cd32057f2b2120ddf1bfe62a528164d2e82a52,signed,Microsoft Windows,benign,routine trust context
TRUST-00507,2026-09-02T22:05:50Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,dde56add26124761a5984f765a89b702237e6e670d55e9f346fac5f996463ae7,signed,Microsoft Windows,benign,routine trust context
TRUST-00180,2026-09-02T22:06:09Z,PATCH-01,C:\ACME\Inventory\inventory.exe,63d852f58ca9cc72cc8ea9b91aa915fb2c45bc3510352f5d0c3faf4d35b095c3,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00773,2026-09-02T22:11:42Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,b383ce9848f8989342be22b79a444b78a9d1e6e3c828c0522afe24a371a6ad79,signed,ACME IT Automation,benign,routine trust context
TRUST-01622,2026-09-02T22:13:51Z,FILE-02,C:\Windows\System32\cleanmgr.exe,0f8d073e1ceec01bca1b18c895886d10466e8da96bf19825c63a1c4be5b6c0be,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01278,2026-09-02T22:19:26Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,0ef0d758b63fddf921d6ef9e632b7038e1fbdec1c759c08b7269ddc7f6cc1c48,signed,ACME IT Automation,benign,routine trust context
TRUST-01118,2026-09-02T22:19:50Z,APP-03,C:\Windows\System32\cleanmgr.exe,73d28c65578826e777443fae34ab101516c2e93d73912e58f17b68e90ad99b68,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01560,2026-09-02T22:22:03Z,APP-03,C:\ACME\Inventory\inventory.exe,e7f592c6202b67ac7fb1f09a18af0edbf5da26782372fc573e19e6333efe1301,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01268,2026-09-02T22:23:30Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,1635ac4a77ac1f75e97e5326c87aa281993c3427b63c8a2b8e49958e873bc2a9,signed,ACME IT Automation,benign,routine trust context
TRUST-01176,2026-09-02T22:26:48Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,d791ec59e1cf580ba1cd78cc0aedb110d81f970ff0e00519eebba3e20d2c2c99,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00320,2026-09-02T22:29:56Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,68deb4c4bed0fca93c6fd7db77986771ae29594e89eddc643344b0adf813e4ed,signed,ACME IT Automation,benign,routine trust context
TRUST-01145,2026-09-02T22:34:20Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,6770150eba4c33e692779769915e8be9e7de749a71c853bb0e28c24d7bea17ae,signed,ACME IT Automation,benign,routine trust context
TRUST-01107,2026-09-02T22:39:00Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,f4e917759cf8e8735c737c11290a8d983249715fd40dd9c8134b12c86062b9c5,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01020,2026-09-02T22:41:42Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,eb7cfa43006a3f692674f0c0732a79506b72b79da1b02c6fbb207ccb39cd5da5,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01058,2026-09-02T22:46:53Z,FILE-02,C:\Windows\System32\cleanmgr.exe,4039458b8488a1075545e2ff862ede72127ba663ca67436a6e796580def54474,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01787,2026-09-02T22:57:55Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,5a0e9a9004e2cb8b26e3ff4ff76504456a56ae31e23d219f4d33312c93d8268d,signed,ACME IT Automation,benign,routine trust context
TRUST-00228,2026-09-02T23:02:20Z,MGMT-01,C:\ACME\Inventory\inventory.exe,eddcc278c8aa1816c8297c1f6787c4e908d2b71d5ed677b457fb60ac5c1aaab2,signed,ACME IT Automation,benign,routine trust context
TRUST-00810,2026-09-02T23:04:41Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,02e513c2f667b063065967bf1fa56cefe7de40dc771b37e2d9cc6ae21d42f4fe,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00389,2026-09-02T23:05:37Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,a95a8d44510cde74863ddefb5c783d3414ff7eddbff87fa02eff2ab2ba9b9e26,signed,ACME IT Automation,benign,routine trust context
TRUST-01234,2026-09-02T23:06:17Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,0ee64262877ab04c9e544baf51a7f9cb27c7df495e73c97710d0f3ee4b4a1712,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00339,2026-09-02T23:20:00Z,APP-03,C:\ACME\Inventory\inventory.exe,b3c9d44c7db97e7d72ee426d77f4a099f70e0f58956b6631047fd7707b59f800,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01466,2026-09-02T23:24:42Z,APP-03,C:\Windows\System32\cleanmgr.exe,5f332eba5b3e7e4c1fa491101809fe881e9bde8c4fa660b7237b0cab0a8a9cb6,signed,ACME IT Automation,benign,routine trust context
TRUST-01679,2026-09-02T23:26:42Z,FILE-02,C:\Windows\System32\cleanmgr.exe,50785e42d32fa224390d6ac8fcbf49822a916935607b005d107b2e4eb5efeeeb,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00548,2026-09-02T23:31:09Z,FILE-02,C:\ACME\Inventory\inventory.exe,e2e19b7d590d252d604a55068f7d3790a189e414a497bcede3d83288e020c748,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01695,2026-09-02T23:35:42Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,7f24281aa255a6be8a71c361ec61c994f6b26ba8f0faf600a4c17ada77e1da8c,signed,Microsoft Windows,benign,routine trust context
TRUST-01510,2026-09-02T23:36:49Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,b3f48930260242fa7d432d51a72170b9f00d90cb2ca598f71dd8c049f7c12bb2,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00895,2026-09-02T23:43:06Z,APP-03,C:\ACME\Inventory\inventory.exe,c7037216773defc14eccccafbd8f1a9c15b2932f8a234f35cb5e9344a4bbd49d,signed,ACME IT Automation,benign,routine trust context
TRUST-01426,2026-09-02T23:54:39Z,APP-03,C:\ACME\Inventory\inventory.exe,d6885544ca050e2f7857598d9cda4718799f2728c8a437031617b86161594902,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01578,2026-09-02T23:56:58Z,FILE-02,C:\ACME\Inventory\inventory.exe,5250c2f4950b879abd8903a0d4e01d2283d500701365c40c55198f142b90ff39,signed,Microsoft Windows,benign,routine trust context
TRUST-01223,2026-09-02T23:59:00Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,64b994b5644ab3f1fb1986f0647eb69269d382968e068ace19e42b9153623544,signed,Microsoft Windows,benign,routine trust context
TRUST-00259,2026-09-03T00:10:43Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,0c78690b2e63ae6d62b6844e123f6cd9f565eece2ef79e62bfd16c5154c69c77,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01459,2026-09-03T00:12:00Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,7fe631bc6db0a5c49aa8db6d0b94cb67633b7609a5cf45c767a51e9d653c3914,signed,Microsoft Windows,benign,routine trust context
TRUST-00506,2026-09-03T00:12:54Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,4840ebe09891df16c50fefd327b8e69144790c6a6057a2f1a2ee03eb6297922f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00644,2026-09-03T00:15:10Z,APP-03,C:\ACME\Inventory\inventory.exe,8dbf457d9c306de21c1387e981fad3088e23a8d433663c7c25375963bfb62c2a,signed,Microsoft Windows,benign,routine trust context
TRUST-00831,2026-09-03T00:22:11Z,MGMT-01,C:\ACME\Inventory\inventory.exe,1299042a9464dda30fb8325425c3a05ef94db4355ef153b3b2ffee86da115969,signed,ACME IT Automation,benign,routine trust context
TRUST-01164,2026-09-03T00:23:42Z,APP-03,C:\Windows\System32\cleanmgr.exe,0d14d473ac8855dc354a604505073108421c24d08e6f98cdf082a09f36ec925f,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01339,2026-09-03T00:28:04Z,JUMP-01,C:\ACME\Inventory\inventory.exe,9f522ef8fbec37b22c5d2f11a7d5c8afc4fa5864b00a2147261c1ed95b2fd8ee,signed,ACME IT Automation,benign,routine trust context
TRUST-00788,2026-09-03T00:28:50Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,884d7aae1c609998fdfc2f678c327976e95e38832bd4e218e97a0040ffd380c2,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00565,2026-09-03T00:34:42Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,2729c553fbfb52d0b71573eff5c3c4b9a6da433feedc34ae3bb7bf6368ed59e6,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01436,2026-09-03T00:36:31Z,PATCH-01,C:\ACME\Inventory\inventory.exe,69d3154c8c4355d6f756cce757aa921f0850967a1ffc413e39b80728bdf32d1e,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00210,2026-09-03T00:37:22Z,FILE-02,C:\Windows\System32\cleanmgr.exe,d2a7528af3b15054633348ab131359f29183174391b56fbb2571ade13a890a1e,signed,ACME IT Automation,benign,routine trust context
TRUST-01447,2026-09-03T00:37:55Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,3a61754f22dd4bf34c37d3dc9499da9429571eeb4eeb43e6242f54693af0e54d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00816,2026-09-03T00:40:55Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,97844ae7c6731c6d822c0762b0ce5ba0abd36e0dd8d2ffcb54cbba72c80a268f,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01308,2026-09-03T00:43:47Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,1fc8dac2ab1ab6aebd00ef971af455b69826c8c217b2a13b53c36058ea7a1346,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00112,2026-09-03T00:45:37Z,MGMT-01,C:\ACME\Inventory\inventory.exe,dfc45f369a061fae3cac28af1ff2f71b69c7248b42b85650745dba78f2eb274c,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00290,2026-09-03T00:45:40Z,FILE-02,C:\Windows\System32\cleanmgr.exe,b0b6aea9b35236a09a2b7b0c1539778f22664012422dbbde17fc45c70244593d,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01274,2026-09-03T00:46:06Z,FILE-02,C:\Windows\System32\cleanmgr.exe,a5b734f8d609cbc20bf9c84a169ba30a1786f85d536c2e724537f9b20888bd76,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01384,2026-09-03T00:51:15Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,e69f00a84c8b8601d9fd9a96f7c7878f6e2b5a66c9bfe9dbaea6f1125a168555,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01753,2026-09-03T00:58:44Z,PATCH-01,C:\ACME\Inventory\inventory.exe,317fffa96ee360d11d9aaba1ba54dc9ce846f5fd03bccf12f0baafa0a50cba05,signed,ACME IT Automation,benign,routine trust context
TRUST-00422,2026-09-03T00:59:03Z,DC-01,C:\Windows\System32\cleanmgr.exe,8c0d5064311bdc525427e3617df51f9bce22a53bf66806951a2f76439312bdf4,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01555,2026-09-03T01:10:36Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,92df89bd39a525e8ec7aeb3b4fe376b52ff25a3167821030a49c21110f635a91,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01298,2026-09-03T01:16:19Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,cd2dcfa9ff265020580193cc262f766f9077b8ecf9724e91d4c2c3998fe24f24,signed,ACME IT Automation,benign,routine trust context
TRUST-01075,2026-09-03T01:27:49Z,APP-03,C:\ACME\Inventory\inventory.exe,a86f69cf7292aeee147ad35880232d0b9d8f90d65120a4978169ec1f0ed0cf5d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01554,2026-09-03T01:28:20Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,1fd801c6a20eff8961854568d1181498b5239295a89e1d0bd514d1393643b9dc,signed,Microsoft Windows,benign,routine trust context
TRUST-00791,2026-09-03T01:28:53Z,APP-03,C:\Windows\System32\cleanmgr.exe,751a30129b3fed8c1dc4791077fa052d0c53c5cc6a512dbae598baba7c668273,signed,ACME IT Automation,benign,routine trust context
TRUST-01168,2026-09-03T01:39:12Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,0c1427c7e5e22ae2687cdd64400a94781729735ff79492df86417594ffeef2e4,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00276,2026-09-03T01:39:25Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,933e5433cba4edbbd8713d1a1486b024b3114f7183b33761e757fbc2b521f51b,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00624,2026-09-03T01:43:46Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,3ee04e12cdcba4921c89a0c827235e37da38e7d820697b60e79ff41c93239010,signed,Microsoft Windows,benign,routine trust context
TRUST-00306,2026-09-03T01:49:17Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,af3e9a58e9a845baa5988095d753609c3bb8cb3aaf323b80377e7ad04fbf998d,signed,Microsoft Windows,benign,routine trust context
TRUST-01079,2026-09-03T01:51:38Z,FILE-02,C:\ACME\Inventory\inventory.exe,1d72321ee4f774e08547aafd51057743515840b16df53b76e301963be0c9f28a,signed,Microsoft Windows,benign,routine trust context
TRUST-00018,2026-09-03T01:55:57Z,PATCH-01,C:\ACME\Patch\TelemetryCheck.ps1,039513cd10ea442dd8fb95c8d8e6d33cb3eddcc3b40a30213e0c9a6175021034,signed,Microsoft Windows,benign,routine trust context
TRUST-01696,2026-09-03T02:07:16Z,FILE-02,C:\Windows\System32\cleanmgr.exe,35202061f1691a640d08905b0ee5eb4bdaf87a3bc05219daf856335325e6db66,signed,ACME IT Automation,benign,routine trust context
TRUST-01303,2026-09-03T02:12:10Z,FILE-02,C:\Windows\System32\cleanmgr.exe,cc3cd8897cdd8e451e0ce954a448c01b73c073a5dbc7671b0dbb3fb1e29772a9,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00450,2026-09-03T02:12:47Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,79c4761cf8a85353de916faf23d232118c9672939bcf1138fb29897338eba67a,signed,Microsoft Windows,benign,routine trust context
TRUST-01503,2026-09-03T02:21:36Z,APP-03,C:\ACME\Inventory\inventory.exe,b684ba6ef2cee7cbdfe5212cb63b70f9094f2d7c403e0436c66cdcc86c34527e,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01623,2026-09-03T02:22:50Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,c7e866a0ac574e3baba8ee9704d5b705b57c745f4f88a932db8e8268e898bdf2,signed,Microsoft Windows,benign,routine trust context
TRUST-00725,2026-09-03T02:26:50Z,FILE-02,C:\Windows\System32\cleanmgr.exe,0a28930433488b796f11294d4b815702edc4331f3189fd3fc77d6828b1def707,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00217,2026-09-03T02:33:45Z,JUMP-01,C:\ACME\Patch\TelemetryCheck.ps1,3cd7a1b1a1dbf2c2b9ddc33d07f895ef0b02bb35fe6fe2b6f7f741be24c2c5b2,signed,ACME IT Automation,benign,routine trust context
TRUST-01315,2026-09-03T02:34:27Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,80a63a5126dce022502b53e2c62e8704c46716976911bbabd35b34d04b1cf739,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00310,2026-09-03T02:36:07Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,2ae8d44d6c4f6c38ef662c70ec08b133bca51b4e79048cdbf58472a543789d1a,signed,ACME IT Automation,benign,routine trust context
TRUST-01158,2026-09-03T02:40:28Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,84dffe8efb6473d7a2180a892b2caecda3af7716983afe7e96d11303f4ee58ad,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01569,2026-09-03T02:42:30Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,dbb56e90e15910ca58861bb571240d2167a73cef0538708a1d6e9692890ab63a,signed,ACME IT Automation,benign,routine trust context
TRUST-00595,2026-09-03T02:45:57Z,MGMT-01,C:\ACME\Inventory\inventory.exe,3628dd6339986877c29d162272b6aea76e07b0609c1b4a97cb87178f04f0cc7a,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01492,2026-09-03T02:52:11Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,8e043671a611ea6eb0be2532eb99e2a43630bbe629765e3ff5537ca569cdaed3,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00104,2026-09-03T02:53:51Z,APP-03,C:\Windows\System32\cleanmgr.exe,bba316cde9ac37bfa1267d6371c809a54a4a339e78ae189eee17186701b5c91d,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00549,2026-09-03T02:54:17Z,JUMP-01,C:\ACME\Inventory\inventory.exe,029350e19406661c013fdc402ba0316839aaaebf0251202926062d7da7f6f2b9,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01630,2026-09-03T02:54:26Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,b557a38a18e135ef450d0f67fb704e833da9863e16a94f52908a139b463d71f1,signed,ACME IT Automation,benign,routine trust context
TRUST-00043,2026-09-03T02:59:13Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,ea94206952a37f438ef909e0dd3630fee61ea8398526107c900d42655349b7f6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00201,2026-09-03T03:03:04Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,efdfdecf5e9a6bb9d8ae3a40df53cbe0cecb45a46be6a736bfe9ea999abf17ea,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00348,2026-09-03T03:04:25Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,7934ee3e55c3ba62fbe193888d4247e53e0583692d511d7d634dd527be18c80b,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01057,2026-09-03T03:05:20Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,9485d46272b3946c94fb1ec440181734c1df878493952a37f3a95db2d9fb5864,signed,ACME IT Automation,benign,routine trust context
TRUST-00656,2026-09-03T03:08:25Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,42dbffdfd65d797a44a0ec507537c1d92d9d8ece25dffeb48cda85c571ba4264,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01059,2026-09-03T03:16:45Z,JUMP-01,C:\ACME\Inventory\inventory.exe,a91d67459c4d67fa25ccc41f6f744c66d18ead73f028b3652d3c0c1eb5a51f65,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00645,2026-09-03T03:17:59Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,2c71396b9423462c5abc2815f436fddd4b66c8a974cbf65051c8a38a41636ee2,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00616,2026-09-03T03:24:40Z,MGMT-01,C:\ACME\Patch\TelemetryCheck.ps1,cf3fe9b4bbac2334bc71b0e91391d90d3b9a6522e647f47857caacd829f7c2d6,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01713,2026-09-03T03:27:59Z,APP-03,C:\ACME\Inventory\inventory.exe,5f2c7a72c6efcde7efe26abc8610795237b059cf03c093c79436f718a9451250,signed,ACME IT Automation,benign,routine trust context
TRUST-00623,2026-09-03T03:40:39Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,5b44498057fadcd96874b4e72017170eafabe1185cb03152547c334b371dbd12,signed,Microsoft Windows,benign,routine trust context
TRUST-00740,2026-09-03T03:47:31Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,9eaf95adf0418517893ef5cf041bf237f6e43354e7aa2c0680a0dfa726a60dfa,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01136,2026-09-03T03:50:28Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,ce3d5a6be80c4678cbd62e04d35c8eb768593af13d00e255cb37d8f88ad20628,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-01791,2026-09-03T03:55:04Z,HR-WS-22,C:\ACME\Patch\TelemetryCheck.ps1,60a81eba1a254eb3e63f006736f163dc79ca619dadd882139f101b5e46014731,signed,Microsoft Windows,benign,routine trust context
TRUST-00432,2026-09-03T03:56:25Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,f99fad0358843295683306db08c4328b0214dead4b3360aa62b3f7b7d41a0229,signed,ACME IT Automation,benign,routine trust context
TRUST-00715,2026-09-03T04:00:42Z,DC-01,C:\ACME\Patch\TelemetryCheck.ps1,c71652e1bf678d080edea8a18939c6a3df5e48307d9b26f870edeb1cf5e768ae,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00160,2026-09-03T04:10:01Z,JUMP-01,C:\ACME\Inventory\inventory.exe,e44769b8b9decb326f51775017a6a75f42b2794139d57ba7b70b1a74032cc607,signed,Microsoft Windows,benign,routine trust context
TRUST-01663,2026-09-03T04:12:35Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,764ef7a8226430266b8df96ef75b5b3b256bfd077ebe96bf5df3d8e5df2f7fd2,signed,ACME IT Automation,benign,routine trust context
TRUST-00125,2026-09-03T04:14:31Z,HR-WS-22,C:\Windows\System32\cleanmgr.exe,07341fc06265b89bc31a0dbdcd03fed14892bb396e431e17af3085337492ecc8,signed,Microsoft Windows,benign,routine trust context
TRUST-00680,2026-09-03T04:22:01Z,DC-01,C:\ACME\Inventory\inventory.exe,cae58595043203f66c550c21d26c363d9530be8707286896274e910c553fc394,signed,Microsoft Windows,benign,routine trust context
TRUST-00996,2026-09-03T04:23:34Z,HR-WS-22,C:\ACME\Inventory\inventory.exe,12b175745f45dc018d17e674d8b32cc2f20e6dc9a0ea158503b35599c4b3fd43,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00186,2026-09-03T04:43:56Z,FILE-02,C:\ACME\Inventory\inventory.exe,923dac9a9577d1b9505853c6ca5b31b1a6ff354a2a86aaac64844161f1e34531,signed,Microsoft Windows,benign,routine trust context
TRUST-00828,2026-09-03T04:48:28Z,APP-03,C:\Windows\System32\cleanmgr.exe,e5115739f4570bc05e888170a2747f53b8235be8a1f2674ee25d18e0c1bd78b3,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00778,2026-09-03T04:53:03Z,DC-01,C:\Windows\System32\cleanmgr.exe,83f173f047b7975cea56eea5def647fa6b001dcd472d46bb551c10f8d6b27919,signed,Microsoft Windows,benign,routine trust context
TRUST-01418,2026-09-03T04:56:17Z,PATCH-01,C:\ACME\Inventory\inventory.exe,62200e9bca656173803693cdbc5bd23feef42104d92037c6dc79a38667083212,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00907,2026-09-03T04:56:48Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,b02b3444fd650a547d3d48e2d96527cfcfea1009df67a471051a077ad82616b1,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-01180,2026-09-03T04:59:12Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,0e1a9d11d0f8f7121222988913dbda93d57409ec5de7cc166c8b4a3316fc1291,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00469,2026-09-03T05:00:16Z,PATCH-01,C:\Windows\System32\cleanmgr.exe,006bd5b1a0804262cd78445fd641e74b0c64b491b7d147ea4e834c76889bae54,signed,ACME IT Automation,benign,routine trust context
TRUST-01549,2026-09-03T05:06:02Z,FILE-02,C:\ACME\Inventory\inventory.exe,167b79a79ae20e2a60ca86e2a2edacb18f33c931266859dc4aa90be037821a4b,trusted_internal,Microsoft Windows,benign,routine trust context
TRUST-00235,2026-09-03T05:06:17Z,DC-01,C:\Windows\System32\cleanmgr.exe,b1e8405c0a0f033d2e98da16f7b0ccdef5f524b7419931e11619bbd5b0a7536d,signed,Microsoft Windows,benign,routine trust context
TRUST-00282,2026-09-03T05:24:47Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,aa86bd955a09f379781def81e99035886ce57c9136a12bd2f44b0077106cbe9a,trusted_internal,ACME IT Automation,benign,routine trust context
TRUST-00655,2026-09-03T05:28:27Z,MGMT-01,C:\Windows\System32\cleanmgr.exe,c9a3f965db56fc336569030568aa3035512688a646f3f34da00ccd005a8fdb1c,signed,Microsoft Windows,benign,routine trust context
TRUST-01649,2026-09-03T05:38:12Z,APP-03,C:\ACME\Patch\TelemetryCheck.ps1,46b0e8e5906d29b691e0217cfed573fe2ca0fbfd07b53f312dbfd8d4bd36273c,signed,ACME IT Automation,benign,routine trust context
TRUST-00403,2026-09-03T05:39:36Z,PATCH-01,C:\ACME\Inventory\inventory.exe,db5f09a991c22f6bd7b5d2d8e7c8916a88f5e47202165fb9fc3bbbd382a3815c,signed,ACME IT Automation,benign,routine trust context
TRUST-00558,2026-09-03T05:39:47Z,JUMP-01,C:\Windows\System32\cleanmgr.exe,6eacb3b45e81d5985fed861e6b0a277cc38fb0f217e5e2a86652bf7b6494cd89,signed,Microsoft Windows,benign,routine trust context
TRUST-01602,2026-09-03T05:47:58Z,FILE-02,C:\ACME\Patch\TelemetryCheck.ps1,56b8d2816c7588b7c319f4773da7b1fdaa3947f089795d998072e3749feb2dd7,trusted_internal,Microsoft Windows,benign,routine trust context
