event_id,_time,host,user,parent_process_name,process_name,process_id,command_line,classification,note
PROC-00505,2026-09-03T01:54:26Z,APP-03,ACME\jsmith,svchost.exe,cmd.exe,11253,routine process,benign,routine process
PROC-01156,2026-09-03T01:56:10Z,PATCH-01,ACME\admin.ops,services.exe,powershell.exe,14246,routine process,benign,routine process
PROC-00241,2026-09-03T01:59:16Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,5648,routine process,benign,routine process
PROC-00416,2026-09-03T02:01:33Z,JUMP-01,ACME\kpatel,taskeng.exe,powershell.exe,3265,routine process,benign,routine process
PROC-01773,2026-09-03T02:07:08Z,MGMT-01,ACME\jsmith,svchost.exe,patch-agent.exe,6681,routine process,benign,routine process
PROC-01534,2026-09-03T02:13:12Z,APP-03,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,13478,routine process,benign,routine process
PROC-00845,2026-09-03T02:13:50Z,PATCH-01,ACME\svc_patch,svchost.exe,inventory.exe,2878,routine process,benign,routine process
PROC-00827,2026-09-03T02:16:44Z,MGMT-01,ACME\svc_patch,services.exe,patch-agent.exe,13601,routine process,benign,routine process
PROC-01032,2026-09-03T02:18:31Z,HR-WS-22,ACME\jsmith,explorer.exe,inventory.exe,3374,routine process,benign,routine process
PROC-01434,2026-09-03T02:26:09Z,PATCH-01,ACME\kpatel,explorer.exe,patch-agent.exe,1500,routine process,benign,routine process
PROC-01329,2026-09-03T02:27:45Z,APP-03,ACME\svc_patch,explorer.exe,cmd.exe,10391,routine process,benign,routine process
PROC-00363,2026-09-03T02:29:15Z,DC-01,ACME\kpatel,svchost.exe,inventory.exe,3927,routine process,benign,routine process
PROC-01469,2026-09-03T02:32:09Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,11269,routine process,benign,routine process
PROC-00313,2026-09-03T02:32:14Z,APP-03,ACME\admin.ops,explorer.exe,inventory.exe,4976,routine process,benign,routine process
PROC-00142,2026-09-03T02:34:17Z,FILE-02,ACME\jsmith,taskeng.exe,patch-agent.exe,2105,routine process,benign,routine process
PROC-00658,2026-09-03T02:37:19Z,DC-01,ACME\kpatel,explorer.exe,inventory.exe,3000,routine process,benign,routine process
PROC-00036,2026-09-03T02:39:35Z,MGMT-01,ACME\admin.ops,explorer.exe,patch-agent.exe,12386,routine process,benign,routine process
PROC-01444,2026-09-03T02:44:45Z,PATCH-01,ACME\admin.ops,svchost.exe,inventory.exe,7153,routine process,benign,routine process
PROC-00848,2026-09-03T02:45:08Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,2923,routine process,benign,routine process
PROC-00039,2026-09-03T02:45:44Z,JUMP-01,ACME\jsmith,svchost.exe,cmd.exe,8046,routine process,benign,routine process
PROC-00444,2026-09-03T02:47:11Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,9158,routine process,benign,routine process
PROC-01178,2026-09-03T02:51:08Z,MGMT-01,NT AUTHORITY\SYSTEM,services.exe,patch-agent.exe,14244,routine process,benign,routine process
PROC-00465,2026-09-03T02:53:23Z,JUMP-01,ACME\svc_patch,taskeng.exe,cmd.exe,12946,routine process,benign,routine process
PROC-01060,2026-09-03T02:53:23Z,PATCH-01,ACME\admin.ops,explorer.exe,inventory.exe,9197,routine process,benign,routine process
PROC-01252,2026-09-03T02:55:54Z,FILE-02,ACME\kpatel,services.exe,patch-agent.exe,2639,routine process,benign,routine process
PROC-01670,2026-09-03T02:58:51Z,MGMT-01,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,4931,routine process,benign,routine process
PROC-01757,2026-09-03T03:00:10Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,14616,routine process,benign,routine process
PROC-01587,2026-09-03T03:08:14Z,MGMT-01,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,9077,routine process,benign,routine process
PROC-01570,2026-09-03T03:12:12Z,PATCH-01,ACME\jsmith,taskeng.exe,patch-agent.exe,11557,routine process,benign,routine process
PROC-01558,2026-09-03T03:17:02Z,APP-03,ACME\svc_patch,svchost.exe,patch-agent.exe,11052,routine process,benign,routine process
PROC-01228,2026-09-03T03:19:33Z,DC-01,ACME\kpatel,svchost.exe,powershell.exe,9385,routine process,benign,routine process
PROC-01580,2026-09-03T03:26:55Z,JUMP-01,ACME\kpatel,svchost.exe,powershell.exe,12319,routine process,benign,routine process
PROC-01513,2026-09-03T03:28:55Z,DC-01,ACME\kpatel,services.exe,inventory.exe,11215,routine process,benign,routine process
PROC-01334,2026-09-03T03:29:08Z,FILE-02,ACME\admin.ops,svchost.exe,powershell.exe,14394,routine process,benign,routine process
PROC-00490,2026-09-03T03:37:17Z,JUMP-01,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,8659,routine process,benign,routine process
PROC-01031,2026-09-03T03:40:05Z,MGMT-01,ACME\admin.ops,taskeng.exe,cmd.exe,12491,routine process,benign,routine process
PROC-00894,2026-09-03T03:41:02Z,JUMP-01,ACME\jsmith,taskeng.exe,patch-agent.exe,14194,routine process,benign,routine process
PROC-01787,2026-09-03T03:52:41Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,inventory.exe,7369,routine process,benign,routine process
PROC-00856,2026-09-03T04:08:47Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,patch-agent.exe,15879,routine process,benign,routine process
PROC-00467,2026-09-03T04:09:33Z,PATCH-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,11900,routine process,benign,routine process
PROC-01755,2026-09-03T04:11:17Z,FILE-02,ACME\admin.ops,svchost.exe,cmd.exe,12613,routine process,benign,routine process
PROC-00820,2026-09-03T04:19:06Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,1028,routine process,benign,routine process
PROC-01688,2026-09-03T04:20:18Z,APP-03,ACME\svc_patch,taskeng.exe,cmd.exe,15528,routine process,benign,routine process
PROC-00905,2026-09-03T04:21:06Z,JUMP-01,ACME\jsmith,taskeng.exe,inventory.exe,2670,routine process,benign,routine process
PROC-01660,2026-09-03T04:21:21Z,PATCH-01,ACME\kpatel,services.exe,cmd.exe,10418,routine process,benign,routine process
PROC-00835,2026-09-03T04:26:55Z,DC-01,ACME\kpatel,explorer.exe,cmd.exe,2144,routine process,benign,routine process
PROC-00705,2026-09-03T04:27:14Z,APP-03,ACME\svc_patch,services.exe,cmd.exe,12709,routine process,benign,routine process
PROC-01282,2026-09-03T04:33:51Z,DC-01,ACME\svc_patch,explorer.exe,inventory.exe,5150,routine process,benign,routine process
PROC-01582,2026-09-03T04:35:43Z,MGMT-01,ACME\kpatel,services.exe,patch-agent.exe,15449,routine process,benign,routine process
PROC-00885,2026-09-03T04:38:37Z,JUMP-01,ACME\jsmith,services.exe,powershell.exe,11158,routine process,benign,routine process
PROC-00955,2026-09-03T04:39:45Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,9725,routine process,benign,routine process
PROC-00689,2026-09-03T05:01:15Z,PATCH-01,ACME\jsmith,services.exe,cmd.exe,15569,routine process,benign,routine process
PROC-00367,2026-09-03T05:09:58Z,MGMT-01,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,10214,routine process,benign,routine process
PROC-00300,2026-09-03T05:14:43Z,DC-01,ACME\admin.ops,taskeng.exe,patch-agent.exe,8736,routine process,benign,routine process
PROC-00603,2026-09-03T05:25:25Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,inventory.exe,13673,routine process,benign,routine process
PROC-01476,2026-09-03T05:40:45Z,JUMP-01,ACME\kpatel,taskeng.exe,cmd.exe,12578,routine process,benign,routine process
PROC-01601,2026-09-03T05:40:46Z,APP-03,ACME\svc_patch,services.exe,cmd.exe,6451,routine process,benign,routine process
PROC-00069,2026-09-03T05:41:40Z,APP-03,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,5708,routine process,benign,routine process
PROC-00101,2026-09-03T05:45:15Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,4002,routine process,benign,routine process
PROC-00604,2026-09-03T05:50:49Z,MGMT-01,ACME\admin.ops,taskeng.exe,inventory.exe,5377,routine process,benign,routine process
PROC-01491,2026-09-03T05:57:50Z,HR-WS-22,ACME\admin.ops,explorer.exe,powershell.exe,1077,routine process,benign,routine process
PROC-01046,2026-09-03T06:00:56Z,FILE-02,ACME\svc_patch,svchost.exe,inventory.exe,3203,routine process,benign,routine process
PROC-00851,2026-09-03T06:02:37Z,MGMT-01,ACME\svc_patch,services.exe,powershell.exe,6212,routine process,benign,routine process
PROC-00693,2026-09-03T06:05:07Z,FILE-02,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,14671,routine process,benign,routine process
PROC-00369,2026-09-03T06:05:40Z,FILE-02,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,14235,routine process,benign,routine process
PROC-01158,2026-09-03T06:10:30Z,APP-03,ACME\svc_patch,svchost.exe,powershell.exe,10390,routine process,benign,routine process
PROC-00609,2026-09-03T06:10:47Z,JUMP-01,ACME\admin.ops,svchost.exe,patch-agent.exe,5750,routine process,benign,routine process
PROC-00051,2026-09-03T06:35:21Z,APP-03,ACME\kpatel,services.exe,patch-agent.exe,9915,routine process,benign,routine process
PROC-01401,2026-09-03T06:41:45Z,DC-01,ACME\svc_patch,svchost.exe,cmd.exe,11939,routine process,benign,routine process
PROC-01721,2026-09-03T06:45:50Z,PATCH-01,ACME\svc_patch,explorer.exe,cmd.exe,7371,routine process,benign,routine process
PROC-00269,2026-09-03T06:46:44Z,HR-WS-22,ACME\jsmith,services.exe,patch-agent.exe,8348,routine process,benign,routine process
PROC-00896,2026-09-03T06:46:47Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,13958,routine process,benign,routine process
PROC-01520,2026-09-03T06:47:17Z,PATCH-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,6349,routine process,benign,routine process
PROC-01734,2026-09-03T06:47:28Z,DC-01,ACME\kpatel,explorer.exe,inventory.exe,14731,routine process,benign,routine process
PROC-00999,2026-09-03T06:49:35Z,DC-01,ACME\kpatel,explorer.exe,patch-agent.exe,14453,routine process,benign,routine process
PROC-01713,2026-09-03T06:54:32Z,PATCH-01,ACME\admin.ops,explorer.exe,cmd.exe,8051,routine process,benign,routine process
PROC-01716,2026-09-03T06:54:46Z,DC-01,ACME\svc_patch,svchost.exe,inventory.exe,9140,routine process,benign,routine process
PROC-00086,2026-09-03T06:56:32Z,MGMT-01,ACME\admin.ops,explorer.exe,inventory.exe,2740,routine process,benign,routine process
PROC-01042,2026-09-03T07:03:58Z,JUMP-01,ACME\admin.ops,services.exe,patch-agent.exe,12559,routine process,benign,routine process
PROC-01441,2026-09-03T07:04:12Z,PATCH-01,ACME\jsmith,explorer.exe,powershell.exe,12980,routine process,benign,routine process
PROC-00975,2026-09-03T07:05:58Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,6064,routine process,benign,routine process
PROC-00857,2026-09-03T07:09:19Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,12713,routine process,benign,routine process
PROC-01367,2026-09-03T07:12:23Z,MGMT-01,ACME\jsmith,explorer.exe,powershell.exe,4273,routine process,benign,routine process
PROC-01775,2026-09-03T07:12:38Z,FILE-02,ACME\kpatel,explorer.exe,inventory.exe,10107,routine process,benign,routine process
PROC-01421,2026-09-03T07:13:03Z,FILE-02,ACME\kpatel,explorer.exe,patch-agent.exe,11921,routine process,benign,routine process
PROC-00744,2026-09-03T07:22:27Z,JUMP-01,ACME\admin.ops,svchost.exe,patch-agent.exe,7309,routine process,benign,routine process
PROC-01284,2026-09-03T07:25:39Z,PATCH-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,14480,routine process,benign,routine process
PROC-00926,2026-09-03T07:27:38Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,4707,routine process,benign,routine process
PROC-00231,2026-09-03T07:28:05Z,HR-WS-22,ACME\svc_patch,explorer.exe,inventory.exe,10691,routine process,benign,routine process
PROC-01227,2026-09-03T07:33:13Z,MGMT-01,ACME\jsmith,taskeng.exe,powershell.exe,5718,routine process,benign,routine process
PROC-01260,2026-09-03T07:43:21Z,FILE-02,NT AUTHORITY\SYSTEM,svchost.exe,inventory.exe,14320,routine process,benign,routine process
PROC-00124,2026-09-03T07:43:30Z,JUMP-01,ACME\kpatel,explorer.exe,patch-agent.exe,15284,routine process,benign,routine process
PROC-00802,2026-09-03T08:06:19Z,MGMT-01,ACME\kpatel,services.exe,cmd.exe,8563,routine process,benign,routine process
PROC-01018,2026-09-03T08:21:48Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,10026,routine process,benign,routine process
PROC-01468,2026-09-03T08:25:36Z,MGMT-01,ACME\admin.ops,svchost.exe,inventory.exe,9559,routine process,benign,routine process
PROC-00186,2026-09-03T08:27:17Z,DC-01,ACME\kpatel,explorer.exe,powershell.exe,8849,routine process,benign,routine process
PROC-01306,2026-09-03T08:29:03Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,2924,routine process,benign,routine process
PROC-00582,2026-09-03T08:29:10Z,HR-WS-22,ACME\kpatel,services.exe,cmd.exe,4163,routine process,benign,routine process
PROC-01782,2026-09-03T08:32:18Z,DC-01,ACME\jsmith,services.exe,inventory.exe,11165,routine process,benign,routine process
PROC-00040,2026-09-03T08:35:30Z,MGMT-01,ACME\kpatel,svchost.exe,powershell.exe,5616,routine process,benign,routine process
PROC-00116,2026-09-03T08:38:13Z,FILE-02,ACME\jsmith,svchost.exe,cmd.exe,2788,routine process,benign,routine process
PROC-00540,2026-09-03T08:41:20Z,HR-WS-22,ACME\kpatel,svchost.exe,patch-agent.exe,14199,routine process,benign,routine process
PROC-01481,2026-09-03T08:54:08Z,APP-03,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,11322,routine process,benign,routine process
PROC-01364,2026-09-03T08:55:04Z,HR-WS-22,ACME\kpatel,svchost.exe,patch-agent.exe,12118,routine process,benign,routine process
PROC-00388,2026-09-03T08:55:44Z,HR-WS-22,ACME\svc_patch,services.exe,inventory.exe,10337,routine process,benign,routine process
PROC-00334,2026-09-03T08:56:46Z,APP-03,ACME\kpatel,explorer.exe,powershell.exe,13016,routine process,benign,routine process
PROC-00113,2026-09-03T09:01:15Z,HR-WS-22,ACME\kpatel,taskeng.exe,patch-agent.exe,5899,routine process,benign,routine process
PROC-01525,2026-09-03T09:12:12Z,HR-WS-22,ACME\admin.ops,explorer.exe,cmd.exe,1484,routine process,benign,routine process
PROC-00923,2026-09-03T09:16:28Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,5437,routine process,benign,routine process
PROC-00700,2026-09-03T09:20:31Z,MGMT-01,ACME\svc_patch,services.exe,powershell.exe,3542,routine process,benign,routine process
PROC-01190,2026-09-03T09:21:42Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,5964,routine process,benign,routine process
PROC-00882,2026-09-03T09:27:02Z,JUMP-01,ACME\jsmith,explorer.exe,patch-agent.exe,2343,routine process,benign,routine process
PROC-01730,2026-09-03T09:37:53Z,PATCH-01,ACME\jsmith,services.exe,inventory.exe,2202,routine process,benign,routine process
PROC-01406,2026-09-03T09:46:03Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,14323,routine process,benign,routine process
PROC-01735,2026-09-03T09:50:29Z,FILE-02,ACME\svc_patch,svchost.exe,powershell.exe,7415,routine process,benign,routine process
PROC-00200,2026-09-03T09:52:54Z,DC-01,ACME\kpatel,taskeng.exe,patch-agent.exe,9061,routine process,benign,routine process
PROC-00570,2026-09-03T10:01:35Z,JUMP-01,ACME\jsmith,services.exe,patch-agent.exe,4272,routine process,benign,routine process
PROC-00797,2026-09-03T10:15:17Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,5889,routine process,benign,routine process
PROC-00539,2026-09-03T10:18:15Z,JUMP-01,ACME\jsmith,explorer.exe,inventory.exe,9106,routine process,benign,routine process
PROC-01393,2026-09-03T10:21:52Z,JUMP-01,ACME\admin.ops,services.exe,inventory.exe,8221,routine process,benign,routine process
PROC-01107,2026-09-03T10:24:14Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,12287,routine process,benign,routine process
PROC-00126,2026-09-03T10:24:19Z,PATCH-01,ACME\svc_patch,svchost.exe,cmd.exe,10149,routine process,benign,routine process
PROC-01495,2026-09-03T10:25:42Z,MGMT-01,ACME\svc_patch,svchost.exe,patch-agent.exe,2903,routine process,benign,routine process
PROC-01479,2026-09-03T10:26:06Z,APP-03,ACME\admin.ops,explorer.exe,powershell.exe,6878,routine process,benign,routine process
PROC-01703,2026-09-03T10:27:54Z,PATCH-01,ACME\svc_patch,services.exe,inventory.exe,4974,routine process,benign,routine process
PROC-00140,2026-09-03T10:29:36Z,HR-WS-22,ACME\svc_patch,services.exe,powershell.exe,9741,routine process,benign,routine process
PROC-01783,2026-09-03T10:29:37Z,PATCH-01,ACME\kpatel,explorer.exe,cmd.exe,14921,routine process,benign,routine process
PROC-00209,2026-09-03T10:32:48Z,DC-01,ACME\kpatel,services.exe,powershell.exe,15453,routine process,benign,routine process
PROC-01500,2026-09-03T10:36:27Z,DC-01,ACME\kpatel,taskeng.exe,patch-agent.exe,4013,routine process,benign,routine process
PROC-01615,2026-09-03T10:50:20Z,PATCH-01,ACME\admin.ops,services.exe,cmd.exe,5289,routine process,benign,routine process
PROC-01522,2026-09-03T10:57:18Z,PATCH-01,ACME\kpatel,services.exe,patch-agent.exe,2434,routine process,benign,routine process
PROC-00928,2026-09-03T10:59:41Z,JUMP-01,ACME\kpatel,explorer.exe,cmd.exe,8641,routine process,benign,routine process
PROC-01053,2026-09-03T11:00:10Z,DC-01,ACME\kpatel,taskeng.exe,cmd.exe,8756,routine process,benign,routine process
PROC-00846,2026-09-03T11:03:37Z,FILE-02,ACME\svc_patch,taskeng.exe,cmd.exe,12574,routine process,benign,routine process
PROC-00661,2026-09-03T11:08:35Z,HR-WS-22,ACME\admin.ops,svchost.exe,inventory.exe,10500,routine process,benign,routine process
PROC-00157,2026-09-03T11:09:18Z,MGMT-01,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,1576,routine process,benign,routine process
PROC-00102,2026-09-03T11:11:41Z,FILE-02,ACME\kpatel,explorer.exe,patch-agent.exe,8781,routine process,benign,routine process
PROC-00807,2026-09-03T11:15:37Z,PATCH-01,ACME\kpatel,svchost.exe,patch-agent.exe,13848,routine process,benign,routine process
PROC-00890,2026-09-03T11:19:02Z,JUMP-01,ACME\admin.ops,taskeng.exe,powershell.exe,6627,routine process,benign,routine process
PROC-00325,2026-09-03T11:21:36Z,FILE-02,ACME\admin.ops,svchost.exe,inventory.exe,5668,routine process,benign,routine process
PROC-01163,2026-09-03T11:24:19Z,JUMP-01,ACME\jsmith,taskeng.exe,patch-agent.exe,14030,routine process,benign,routine process
PROC-01049,2026-09-03T11:31:56Z,DC-01,ACME\svc_patch,explorer.exe,inventory.exe,5738,routine process,benign,routine process
PROC-01571,2026-09-03T11:34:39Z,APP-03,ACME\svc_patch,taskeng.exe,cmd.exe,13658,routine process,benign,routine process
PROC-01084,2026-09-03T11:36:15Z,JUMP-01,ACME\jsmith,taskeng.exe,inventory.exe,7809,routine process,benign,routine process
PROC-01173,2026-09-03T11:36:50Z,FILE-02,ACME\admin.ops,svchost.exe,cmd.exe,3431,routine process,benign,routine process
PROC-01514,2026-09-03T11:44:12Z,MGMT-01,ACME\kpatel,explorer.exe,cmd.exe,11606,routine process,benign,routine process
PROC-00670,2026-09-03T11:54:05Z,APP-03,ACME\jsmith,svchost.exe,patch-agent.exe,10510,routine process,benign,routine process
PROC-00678,2026-09-03T11:54:10Z,HR-WS-22,ACME\jsmith,taskeng.exe,patch-agent.exe,14399,routine process,benign,routine process
PROC-00378,2026-09-03T11:58:02Z,APP-03,NT AUTHORITY\SYSTEM,services.exe,patch-agent.exe,8671,routine process,benign,routine process
PROC-00074,2026-09-03T11:58:49Z,JUMP-01,ACME\svc_patch,services.exe,powershell.exe,6953,routine process,benign,routine process
PROC-00594,2026-09-03T12:01:40Z,PATCH-01,ACME\admin.ops,services.exe,cmd.exe,5735,routine process,benign,routine process
PROC-01376,2026-09-03T12:11:17Z,MGMT-01,ACME\jsmith,svchost.exe,patch-agent.exe,5651,routine process,benign,routine process
PROC-01672,2026-09-03T12:14:24Z,APP-03,ACME\svc_patch,svchost.exe,inventory.exe,13204,routine process,benign,routine process
PROC-00636,2026-09-03T12:25:32Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,7955,routine process,benign,routine process
PROC-00307,2026-09-03T12:25:46Z,FILE-02,ACME\svc_patch,explorer.exe,inventory.exe,3594,routine process,benign,routine process
PROC-01754,2026-09-03T12:27:21Z,JUMP-01,ACME\svc_patch,taskeng.exe,powershell.exe,5528,routine process,benign,routine process
PROC-00945,2026-09-03T12:29:23Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,8235,routine process,benign,routine process
PROC-00356,2026-09-03T12:34:39Z,MGMT-01,ACME\svc_patch,svchost.exe,inventory.exe,6682,routine process,benign,routine process
PROC-01662,2026-09-03T12:37:28Z,HR-WS-22,ACME\svc_patch,taskeng.exe,powershell.exe,1525,routine process,benign,routine process
PROC-00321,2026-09-03T12:44:12Z,FILE-02,ACME\svc_patch,svchost.exe,powershell.exe,8038,routine process,benign,routine process
PROC-00532,2026-09-03T12:52:05Z,MGMT-01,NT AUTHORITY\SYSTEM,taskeng.exe,patch-agent.exe,8578,routine process,benign,routine process
PROC-00408,2026-09-03T12:55:18Z,HR-WS-22,ACME\svc_patch,svchost.exe,inventory.exe,7696,routine process,benign,routine process
PROC-01224,2026-09-03T12:56:12Z,MGMT-01,ACME\admin.ops,svchost.exe,patch-agent.exe,9163,routine process,benign,routine process
PROC-01535,2026-09-03T12:59:34Z,PATCH-01,ACME\kpatel,svchost.exe,patch-agent.exe,15336,routine process,benign,routine process
PROC-00257,2026-09-03T13:15:00Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,3564,routine process,benign,routine process
PROC-01797,2026-09-03T13:17:37Z,APP-03,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,15180,routine process,benign,routine process
PROC-01268,2026-09-03T13:19:12Z,PATCH-01,ACME\svc_patch,taskeng.exe,inventory.exe,11461,routine process,benign,routine process
PROC-01293,2026-09-03T13:23:01Z,JUMP-01,ACME\svc_patch,svchost.exe,inventory.exe,13195,routine process,benign,routine process
PROC-00094,2026-09-03T13:27:12Z,DC-01,ACME\admin.ops,taskeng.exe,inventory.exe,1984,routine process,benign,routine process
PROC-00277,2026-09-03T13:30:54Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,11206,routine process,benign,routine process
PROC-00759,2026-09-03T13:34:31Z,MGMT-01,ACME\admin.ops,taskeng.exe,cmd.exe,9475,routine process,benign,routine process
PROC-00903,2026-09-03T13:40:29Z,JUMP-01,ACME\jsmith,services.exe,patch-agent.exe,9239,routine process,benign,routine process
PROC-01144,2026-09-03T13:44:01Z,HR-WS-22,ACME\svc_patch,svchost.exe,patch-agent.exe,15657,routine process,benign,routine process
PROC-01598,2026-09-03T13:54:51Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,8778,routine process,benign,routine process
PROC-00758,2026-09-03T13:55:54Z,JUMP-01,ACME\admin.ops,explorer.exe,cmd.exe,1434,routine process,benign,routine process
PROC-01426,2026-09-03T13:57:30Z,MGMT-01,ACME\admin.ops,taskeng.exe,cmd.exe,3741,routine process,benign,routine process
PROC-00805,2026-09-03T14:04:16Z,PATCH-01,ACME\kpatel,services.exe,patch-agent.exe,3569,routine process,benign,routine process
PROC-01657,2026-09-03T14:13:48Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,5118,routine process,benign,routine process
PROC-00354,2026-09-03T14:20:53Z,APP-03,ACME\kpatel,explorer.exe,inventory.exe,2555,routine process,benign,routine process
PROC-00583,2026-09-03T14:22:21Z,JUMP-01,ACME\jsmith,explorer.exe,patch-agent.exe,11922,routine process,benign,routine process
PROC-01240,2026-09-03T14:25:31Z,APP-03,ACME\svc_patch,svchost.exe,powershell.exe,8900,routine process,benign,routine process
PROC-01621,2026-09-03T14:25:55Z,HR-WS-22,ACME\admin.ops,svchost.exe,cmd.exe,8587,routine process,benign,routine process
PROC-01530,2026-09-03T14:35:04Z,FILE-02,ACME\admin.ops,services.exe,powershell.exe,7614,routine process,benign,routine process
PROC-00319,2026-09-03T14:37:03Z,FILE-02,ACME\svc_patch,services.exe,patch-agent.exe,1143,routine process,benign,routine process
PROC-00913,2026-09-03T14:43:22Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,4131,routine process,benign,routine process
PROC-00674,2026-09-03T14:45:13Z,HR-WS-22,ACME\admin.ops,svchost.exe,cmd.exe,6066,routine process,benign,routine process
PROC-00350,2026-09-03T14:47:19Z,MGMT-01,ACME\kpatel,svchost.exe,cmd.exe,8617,routine process,benign,routine process
PROC-01655,2026-09-03T14:52:45Z,MGMT-01,ACME\admin.ops,svchost.exe,patch-agent.exe,5863,routine process,benign,routine process
PROC-00448,2026-09-03T14:58:49Z,JUMP-01,ACME\admin.ops,explorer.exe,inventory.exe,4988,routine process,benign,routine process
PROC-01758,2026-09-03T15:01:26Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,6304,routine process,benign,routine process
PROC-01103,2026-09-03T15:01:46Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,3854,routine process,benign,routine process
PROC-01652,2026-09-03T15:03:14Z,JUMP-01,ACME\admin.ops,explorer.exe,patch-agent.exe,5955,routine process,benign,routine process
PROC-00133,2026-09-03T15:08:55Z,MGMT-01,ACME\svc_patch,svchost.exe,patch-agent.exe,15788,routine process,benign,routine process
PROC-01201,2026-09-03T15:10:50Z,FILE-02,ACME\jsmith,taskeng.exe,patch-agent.exe,12130,routine process,benign,routine process
PROC-00597,2026-09-03T15:20:27Z,APP-03,ACME\jsmith,services.exe,powershell.exe,13520,routine process,benign,routine process
PROC-01548,2026-09-03T15:24:02Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,4546,routine process,benign,routine process
PROC-00516,2026-09-03T15:29:20Z,APP-03,ACME\svc_patch,taskeng.exe,cmd.exe,3333,routine process,benign,routine process
PROC-00602,2026-09-03T15:37:45Z,JUMP-01,ACME\kpatel,svchost.exe,patch-agent.exe,2790,routine process,benign,routine process
PROC-01027,2026-09-03T15:38:55Z,APP-03,ACME\kpatel,svchost.exe,patch-agent.exe,2493,routine process,benign,routine process
PROC-00588,2026-09-03T15:43:06Z,APP-03,ACME\kpatel,services.exe,powershell.exe,12034,routine process,benign,routine process
PROC-00969,2026-09-03T15:45:23Z,HR-WS-22,ACME\jsmith,services.exe,powershell.exe,10915,routine process,benign,routine process
PROC-01102,2026-09-03T15:47:34Z,JUMP-01,ACME\admin.ops,svchost.exe,cmd.exe,6002,routine process,benign,routine process
PROC-01259,2026-09-03T15:55:05Z,HR-WS-22,ACME\svc_patch,services.exe,inventory.exe,8069,routine process,benign,routine process
PROC-01794,2026-09-03T15:58:44Z,JUMP-01,ACME\jsmith,explorer.exe,cmd.exe,3469,routine process,benign,routine process
PROC-00528,2026-09-03T16:03:05Z,FILE-02,ACME\kpatel,services.exe,powershell.exe,13438,routine process,benign,routine process
