event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-00266,2026-09-03T00:07:00Z,DC-01,ACME\jsmith,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01730,2026-09-03T00:08:12Z,MGMT-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01413,2026-09-03T00:11:01Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00679,2026-09-03T00:11:56Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00775,2026-09-03T00:12:54Z,DC-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00610,2026-09-03T00:14:00Z,JUMP-01,ACME\jsmith,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01388,2026-09-03T00:15:36Z,HR-WS-22,ACME\admin.ops,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00815,2026-09-03T00:16:45Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00707,2026-09-03T00:19:03Z,APP-03,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00805,2026-09-03T00:21:24Z,PATCH-01,ACME\admin.ops,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01197,2026-09-03T00:24:19Z,APP-03,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01073,2026-09-03T00:34:16Z,PATCH-01,ACME\admin.ops,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00975,2026-09-03T00:35:10Z,PATCH-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00774,2026-09-03T00:36:57Z,FILE-02,ACME\kpatel,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00888,2026-09-03T00:39:29Z,MGMT-01,ACME\kpatel,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01445,2026-09-03T00:39:45Z,DC-01,ACME\svc_patch,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00853,2026-09-03T00:44:25Z,MGMT-01,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01395,2026-09-03T00:50:00Z,MGMT-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01550,2026-09-03T00:50:44Z,MGMT-01,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00837,2026-09-03T00:51:50Z,PATCH-01,ACME\admin.ops,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00026,2026-09-03T00:52:25Z,DC-01,ACME\svc_patch,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01473,2026-09-03T00:53:32Z,DC-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01263,2026-09-03T00:54:00Z,MGMT-01,ACME\kpatel,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01585,2026-09-03T00:55:14Z,HR-WS-22,ACME\admin.ops,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00156,2026-09-03T00:55:16Z,FILE-02,ACME\svc_patch,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00874,2026-09-03T00:58:26Z,DC-01,ACME\jsmith,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01295,2026-09-03T01:01:52Z,DC-01,ACME\admin.ops,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00636,2026-09-03T01:08:43Z,DC-01,ACME\kpatel,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00317,2026-09-03T01:09:11Z,HR-WS-22,ACME\svc_patch,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00841,2026-09-03T01:10:47Z,DC-01,ACME\kpatel,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01721,2026-09-03T01:10:52Z,PATCH-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00628,2026-09-03T01:14:52Z,JUMP-01,ACME\kpatel,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01499,2026-09-03T01:22:57Z,MGMT-01,ACME\kpatel,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01248,2026-09-03T01:32:40Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00227,2026-09-03T01:36:02Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00604,2026-09-03T01:41:14Z,HR-WS-22,ACME\svc_patch,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00536,2026-09-03T01:41:47Z,HR-WS-22,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00330,2026-09-03T01:43:44Z,DC-01,ACME\svc_patch,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00186,2026-09-03T01:58:15Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00920,2026-09-03T01:59:39Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01448,2026-09-03T02:00:55Z,FILE-02,ACME\jsmith,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00297,2026-09-03T02:00:57Z,PATCH-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01710,2026-09-03T02:01:36Z,HR-WS-22,ACME\svc_patch,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00482,2026-09-03T02:03:27Z,HR-WS-22,ACME\admin.ops,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01416,2026-09-03T02:05:30Z,JUMP-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01061,2026-09-03T02:09:16Z,MGMT-01,ACME\kpatel,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00950,2026-09-03T02:11:47Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00318,2026-09-03T02:18:26Z,PATCH-01,ACME\kpatel,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00348,2026-09-03T02:19:34Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01323,2026-09-03T02:29:08Z,HR-WS-22,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00387,2026-09-03T03:04:46Z,PATCH-01,ACME\kpatel,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01449,2026-09-03T03:08:59Z,HR-WS-22,ACME\admin.ops,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01664,2026-09-03T03:12:12Z,DC-01,ACME\jsmith,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00922,2026-09-03T03:13:09Z,JUMP-01,ACME\kpatel,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00295,2026-09-03T03:16:13Z,APP-03,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01588,2026-09-03T03:19:10Z,PATCH-01,ACME\jsmith,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01363,2026-09-03T03:20:36Z,APP-03,ACME\admin.ops,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00131,2026-09-03T03:22:19Z,MGMT-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01417,2026-09-03T03:23:33Z,PATCH-01,ACME\svc_patch,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01603,2026-09-03T03:26:39Z,PATCH-01,ACME\admin.ops,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00391,2026-09-03T03:30:21Z,HR-WS-22,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01022,2026-09-03T03:33:31Z,PATCH-01,ACME\jsmith,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00408,2026-09-03T03:36:38Z,DC-01,ACME\admin.ops,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01689,2026-09-03T03:37:23Z,FILE-02,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00808,2026-09-03T03:47:55Z,HR-WS-22,ACME\jsmith,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00454,2026-09-03T03:55:22Z,DC-01,ACME\svc_patch,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00352,2026-09-03T03:56:09Z,MGMT-01,ACME\admin.ops,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00942,2026-09-03T04:01:24Z,MGMT-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01766,2026-09-03T04:11:32Z,HR-WS-22,ACME\kpatel,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00577,2026-09-03T04:12:16Z,FILE-02,ACME\svc_patch,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00878,2026-09-03T04:14:14Z,HR-WS-22,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01300,2026-09-03T04:20:05Z,MGMT-01,ACME\jsmith,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01564,2026-09-03T04:23:08Z,PATCH-01,ACME\svc_patch,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00025,2026-09-03T04:25:27Z,MGMT-01,ACME\admin.ops,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00152,2026-09-03T04:30:40Z,JUMP-01,ACME\svc_patch,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01284,2026-09-03T04:31:38Z,PATCH-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00220,2026-09-03T04:32:10Z,APP-03,ACME\jsmith,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00982,2026-09-03T04:33:23Z,MGMT-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01545,2026-09-03T04:37:06Z,APP-03,ACME\jsmith,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01749,2026-09-03T04:40:05Z,FILE-02,ACME\kpatel,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01046,2026-09-03T04:41:42Z,MGMT-01,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01294,2026-09-03T04:42:02Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01423,2026-09-03T04:42:50Z,DC-01,ACME\svc_patch,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00865,2026-09-03T04:45:16Z,APP-03,ACME\admin.ops,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00859,2026-09-03T04:47:11Z,PATCH-01,ACME\jsmith,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01259,2026-09-03T04:48:32Z,HR-WS-22,ACME\svc_patch,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01215,2026-09-03T04:54:19Z,PATCH-01,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01103,2026-09-03T04:57:33Z,HR-WS-22,ACME\svc_patch,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00288,2026-09-03T05:01:01Z,JUMP-01,ACME\jsmith,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01705,2026-09-03T05:02:32Z,FILE-02,ACME\kpatel,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00592,2026-09-03T05:03:38Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01070,2026-09-03T05:07:33Z,APP-03,ACME\kpatel,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00994,2026-09-03T05:08:01Z,FILE-02,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01631,2026-09-03T05:16:56Z,PATCH-01,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01356,2026-09-03T05:19:47Z,HR-WS-22,ACME\admin.ops,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01138,2026-09-03T05:23:07Z,APP-03,ACME\jsmith,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00681,2026-09-03T05:23:43Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00294,2026-09-03T05:29:05Z,APP-03,ACME\admin.ops,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00957,2026-09-03T05:34:09Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01406,2026-09-03T05:35:39Z,PATCH-01,ACME\svc_patch,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01400,2026-09-03T05:36:17Z,FILE-02,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00555,2026-09-03T05:37:02Z,HR-WS-22,ACME\kpatel,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01676,2026-09-03T05:37:10Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00779,2026-09-03T05:37:16Z,FILE-02,ACME\admin.ops,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01391,2026-09-03T05:37:22Z,PATCH-01,ACME\jsmith,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01771,2026-09-03T05:45:02Z,PATCH-01,ACME\svc_patch,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01488,2026-09-03T05:55:15Z,HR-WS-22,ACME\admin.ops,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01132,2026-09-03T05:55:57Z,APP-03,ACME\admin.ops,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01048,2026-09-03T05:58:19Z,FILE-02,ACME\jsmith,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01649,2026-09-03T06:02:36Z,MGMT-01,ACME\kpatel,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01149,2026-09-03T06:11:14Z,MGMT-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00075,2026-09-03T06:15:52Z,APP-03,ACME\admin.ops,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01280,2026-09-03T06:16:04Z,DC-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01380,2026-09-03T06:16:18Z,PATCH-01,ACME\jsmith,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01662,2026-09-03T06:24:43Z,DC-01,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01152,2026-09-03T06:27:40Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01601,2026-09-03T06:27:57Z,HR-WS-22,ACME\svc_patch,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00341,2026-09-03T06:32:30Z,MGMT-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01372,2026-09-03T06:33:46Z,JUMP-01,ACME\svc_patch,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00567,2026-09-03T06:34:02Z,APP-03,ACME\admin.ops,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00594,2026-09-03T06:40:19Z,HR-WS-22,ACME\svc_patch,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00694,2026-09-03T06:52:58Z,APP-03,ACME\svc_patch,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00444,2026-09-03T06:54:23Z,APP-03,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00333,2026-09-03T06:58:26Z,MGMT-01,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00512,2026-09-03T07:05:57Z,PATCH-01,ACME\jsmith,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00766,2026-09-03T07:11:05Z,APP-03,ACME\jsmith,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01459,2026-09-03T07:11:35Z,HR-WS-22,ACME\kpatel,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01375,2026-09-03T07:17:42Z,PATCH-01,ACME\jsmith,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01381,2026-09-03T07:19:25Z,FILE-02,ACME\kpatel,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01334,2026-09-03T07:22:11Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00103,2026-09-03T07:25:04Z,JUMP-01,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01218,2026-09-03T07:28:54Z,JUMP-01,ACME\kpatel,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00135,2026-09-03T07:32:24Z,HR-WS-22,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00038,2026-09-03T07:34:29Z,MGMT-01,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01587,2026-09-03T07:35:20Z,HR-WS-22,ACME\admin.ops,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01081,2026-09-03T07:38:00Z,JUMP-01,ACME\kpatel,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01331,2026-09-03T07:43:26Z,MGMT-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00031,2026-09-03T07:48:47Z,MGMT-01,ACME\kpatel,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01462,2026-09-03T07:50:01Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01357,2026-09-03T07:54:02Z,PATCH-01,ACME\jsmith,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01098,2026-09-03T07:59:48Z,JUMP-01,ACME\kpatel,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00078,2026-09-03T08:04:37Z,MGMT-01,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00445,2026-09-03T08:28:33Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00177,2026-09-03T08:36:42Z,FILE-02,ACME\svc_patch,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00304,2026-09-03T08:42:26Z,FILE-02,ACME\admin.ops,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00903,2026-09-03T08:44:55Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00468,2026-09-03T08:45:31Z,PATCH-01,ACME\svc_patch,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00896,2026-09-03T08:46:35Z,DC-01,ACME\jsmith,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01508,2026-09-03T08:49:19Z,FILE-02,ACME\kpatel,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00442,2026-09-03T09:10:11Z,JUMP-01,ACME\kpatel,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00484,2026-09-03T09:11:48Z,HR-WS-22,ACME\jsmith,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00289,2026-09-03T09:19:41Z,MGMT-01,ACME\kpatel,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00059,2026-09-03T09:23:58Z,APP-03,ACME\kpatel,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01172,2026-09-03T09:27:25Z,APP-03,ACME\kpatel,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00625,2026-09-03T09:28:57Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01002,2026-09-03T09:29:07Z,PATCH-01,ACME\kpatel,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00377,2026-09-03T09:30:40Z,HR-WS-22,ACME\jsmith,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00285,2026-09-03T09:32:56Z,PATCH-01,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01180,2026-09-03T09:36:48Z,FILE-02,ACME\svc_patch,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00781,2026-09-03T09:41:58Z,HR-WS-22,ACME\jsmith,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01196,2026-09-03T09:41:58Z,JUMP-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01169,2026-09-03T09:42:05Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01407,2026-09-03T09:43:40Z,JUMP-01,ACME\svc_patch,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01536,2026-09-03T09:45:06Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01037,2026-09-03T09:48:39Z,FILE-02,ACME\svc_patch,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00396,2026-09-03T09:48:41Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00214,2026-09-03T09:48:58Z,JUMP-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01420,2026-09-03T09:49:17Z,MGMT-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01003,2026-09-03T09:54:00Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00051,2026-09-03T09:57:40Z,APP-03,ACME\admin.ops,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01514,2026-09-03T10:03:20Z,APP-03,ACME\admin.ops,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00949,2026-09-03T10:06:05Z,APP-03,ACME\admin.ops,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01301,2026-09-03T10:07:45Z,MGMT-01,ACME\admin.ops,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01443,2026-09-03T10:08:40Z,JUMP-01,ACME\jsmith,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00320,2026-09-03T10:09:37Z,MGMT-01,ACME\admin.ops,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00451,2026-09-03T10:10:47Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00158,2026-09-03T10:11:43Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00882,2026-09-03T10:12:27Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01669,2026-09-03T10:12:49Z,APP-03,ACME\svc_patch,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01573,2026-09-03T10:14:23Z,MGMT-01,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00365,2026-09-03T10:16:19Z,DC-01,ACME\jsmith,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01013,2026-09-03T10:18:07Z,JUMP-01,ACME\admin.ops,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01446,2026-09-03T10:18:43Z,FILE-02,ACME\admin.ops,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00846,2026-09-03T10:24:30Z,MGMT-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01414,2026-09-03T10:26:40Z,HR-WS-22,ACME\admin.ops,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01261,2026-09-03T10:34:34Z,APP-03,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00637,2026-09-03T10:39:34Z,HR-WS-22,ACME\kpatel,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01619,2026-09-03T10:45:47Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00221,2026-09-03T10:51:00Z,PATCH-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
