event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-01736,2026-09-02T20:31:56Z,APP-03,MGMT-01,ACME\kpatel,powershell.exe,443,allowed,47845,benign,routine network
NET-01319,2026-09-02T20:31:59Z,FILE-02,203.0.113.55,ACME\svc_patch,System,53,allowed,47878,benign,routine network
NET-00802,2026-09-02T20:34:30Z,DC-01,JUMP-01,ACME\kpatel,powershell.exe,53,allowed,52729,benign,routine network
NET-00651,2026-09-02T20:35:10Z,HR-WS-22,APP-03,ACME\kpatel,inventory.exe,53,allowed,33658,benign,routine network
NET-01219,2026-09-02T20:35:30Z,APP-03,PATCH-01,ACME\admin.ops,System,445,allowed,61124,benign,routine network
NET-00505,2026-09-02T20:40:17Z,PATCH-01,203.0.113.55,ACME\jsmith,powershell.exe,5985,allowed,79159,benign,routine network
NET-00448,2026-09-02T20:43:32Z,PATCH-01,JUMP-01,ACME\admin.ops,inventory.exe,53,allowed,60702,benign,routine network
NET-01562,2026-09-02T20:51:57Z,FILE-02,MGMT-01,ACME\jsmith,inventory.exe,445,allowed,69076,benign,routine network
NET-00382,2026-09-02T20:56:13Z,FILE-02,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,62357,benign,routine network
NET-00564,2026-09-02T21:04:52Z,PATCH-01,APP-03,NT AUTHORITY\SYSTEM,System,53,allowed,2579,benign,routine network
NET-00499,2026-09-02T21:05:52Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,18905,benign,routine network
NET-00124,2026-09-02T21:06:13Z,DC-01,203.0.113.55,ACME\admin.ops,System,5985,allowed,519,benign,routine network
NET-01070,2026-09-02T21:07:40Z,JUMP-01,203.0.113.55,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,61676,benign,routine network
NET-01223,2026-09-02T21:13:23Z,PATCH-01,HR-WS-22,ACME\kpatel,patch-agent.exe,443,allowed,32923,benign,routine network
NET-01433,2026-09-02T21:18:01Z,FILE-02,PATCH-01,ACME\kpatel,powershell.exe,445,allowed,20164,benign,routine network
NET-01234,2026-09-02T21:18:06Z,PATCH-01,JUMP-01,NT AUTHORITY\SYSTEM,patch-agent.exe,443,allowed,12607,benign,routine network
NET-00459,2026-09-02T21:21:13Z,FILE-02,MGMT-01,ACME\kpatel,System,445,allowed,35352,benign,routine network
NET-00358,2026-09-02T21:23:51Z,APP-03,HR-WS-22,ACME\admin.ops,patch-agent.exe,445,allowed,15031,benign,routine network
NET-01491,2026-09-02T21:32:37Z,JUMP-01,PATCH-01,ACME\admin.ops,inventory.exe,445,allowed,64914,benign,routine network
NET-00842,2026-09-02T21:40:50Z,DC-01,APP-03,NT AUTHORITY\SYSTEM,patch-agent.exe,53,allowed,40568,benign,routine network
NET-00340,2026-09-02T21:44:02Z,MGMT-01,HR-WS-22,ACME\jsmith,System,5985,allowed,77396,benign,routine network
NET-01407,2026-09-02T21:50:18Z,FILE-02,DC-01,ACME\admin.ops,patch-agent.exe,53,allowed,35529,benign,routine network
NET-00142,2026-09-02T21:55:56Z,DC-01,HR-WS-22,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,5186,benign,routine network
NET-01531,2026-09-02T21:56:31Z,JUMP-01,203.0.113.55,NT AUTHORITY\SYSTEM,System,445,allowed,24819,benign,routine network
NET-01258,2026-09-02T21:58:33Z,DC-01,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,29150,benign,routine network
NET-00627,2026-09-02T22:01:31Z,JUMP-01,MGMT-01,ACME\admin.ops,powershell.exe,5985,allowed,58031,benign,routine network
NET-00877,2026-09-02T22:01:47Z,PATCH-01,FILE-02,ACME\kpatel,powershell.exe,53,allowed,71306,benign,routine network
NET-01334,2026-09-02T22:02:30Z,FILE-02,HR-WS-22,ACME\svc_patch,patch-agent.exe,443,allowed,59856,benign,routine network
NET-01107,2026-09-02T22:03:22Z,DC-01,JUMP-01,ACME\jsmith,patch-agent.exe,443,allowed,2477,benign,routine network
NET-01582,2026-09-02T22:04:37Z,DC-01,HR-WS-22,ACME\svc_patch,inventory.exe,443,allowed,55709,benign,routine network
NET-00467,2026-09-02T22:07:44Z,FILE-02,HR-WS-22,ACME\jsmith,System,443,allowed,74703,benign,routine network
NET-01302,2026-09-02T22:16:07Z,JUMP-01,HR-WS-22,ACME\kpatel,inventory.exe,445,allowed,63392,benign,routine network
NET-00553,2026-09-02T22:16:14Z,HR-WS-22,203.0.113.55,ACME\jsmith,System,443,allowed,27074,benign,routine network
NET-00496,2026-09-02T22:19:42Z,HR-WS-22,203.0.113.55,ACME\jsmith,inventory.exe,443,allowed,20332,benign,routine network
NET-01284,2026-09-02T22:23:49Z,JUMP-01,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,20145,benign,routine network
NET-00789,2026-09-02T22:26:15Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,patch-agent.exe,443,allowed,61442,benign,routine network
NET-01140,2026-09-02T22:34:08Z,DC-01,FILE-02,ACME\kpatel,System,445,allowed,37051,benign,routine network
NET-01001,2026-09-02T22:36:00Z,FILE-02,HR-WS-22,ACME\kpatel,inventory.exe,445,allowed,62217,benign,routine network
NET-01171,2026-09-02T22:36:37Z,HR-WS-22,203.0.113.55,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,4799,benign,routine network
NET-00083,2026-09-02T22:38:30Z,APP-03,HR-WS-22,ACME\admin.ops,patch-agent.exe,445,allowed,50957,benign,routine network
NET-00948,2026-09-02T22:38:39Z,DC-01,MGMT-01,ACME\admin.ops,inventory.exe,53,allowed,48724,benign,routine network
NET-01423,2026-09-02T22:39:51Z,JUMP-01,HR-WS-22,ACME\kpatel,patch-agent.exe,5985,allowed,67341,benign,routine network
NET-01711,2026-09-02T22:48:54Z,HR-WS-22,DC-01,ACME\admin.ops,inventory.exe,443,allowed,68340,benign,routine network
NET-01188,2026-09-02T22:51:08Z,HR-WS-22,APP-03,ACME\admin.ops,inventory.exe,443,allowed,9892,benign,routine network
NET-01293,2026-09-02T23:05:34Z,PATCH-01,DC-01,ACME\svc_patch,System,443,allowed,63355,benign,routine network
NET-00690,2026-09-02T23:06:27Z,APP-03,JUMP-01,ACME\kpatel,powershell.exe,5985,allowed,71068,benign,routine network
NET-00097,2026-09-02T23:14:58Z,APP-03,JUMP-01,ACME\admin.ops,powershell.exe,445,allowed,3426,benign,routine network
NET-00068,2026-09-02T23:15:03Z,JUMP-01,FILE-02,ACME\admin.ops,System,443,allowed,66518,benign,routine network
NET-00449,2026-09-02T23:17:46Z,DC-01,MGMT-01,ACME\kpatel,System,445,allowed,10339,benign,routine network
NET-01173,2026-09-02T23:19:01Z,APP-03,APP-03,ACME\svc_patch,patch-agent.exe,53,allowed,43503,benign,routine network
NET-01045,2026-09-02T23:32:14Z,PATCH-01,JUMP-01,ACME\admin.ops,patch-agent.exe,5985,allowed,17614,benign,routine network
NET-00965,2026-09-02T23:34:46Z,FILE-02,HR-WS-22,ACME\kpatel,powershell.exe,443,allowed,70654,benign,routine network
NET-01780,2026-09-02T23:40:46Z,HR-WS-22,HR-WS-22,ACME\kpatel,patch-agent.exe,443,allowed,33278,benign,routine network
NET-01628,2026-09-02T23:48:21Z,DC-01,MGMT-01,ACME\admin.ops,powershell.exe,445,allowed,62620,benign,routine network
NET-00329,2026-09-02T23:54:34Z,JUMP-01,FILE-02,ACME\kpatel,System,445,allowed,70884,benign,routine network
NET-00146,2026-09-02T23:58:05Z,DC-01,203.0.113.55,ACME\admin.ops,patch-agent.exe,443,allowed,39191,benign,routine network
NET-01706,2026-09-02T23:59:20Z,MGMT-01,203.0.113.55,NT AUTHORITY\SYSTEM,patch-agent.exe,443,allowed,10627,benign,routine network
NET-00514,2026-09-03T00:15:54Z,MGMT-01,MGMT-01,ACME\svc_patch,powershell.exe,445,allowed,38138,benign,routine network
NET-01790,2026-09-03T00:25:22Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,68398,benign,routine network
NET-00880,2026-09-03T00:41:43Z,PATCH-01,PATCH-01,ACME\svc_patch,patch-agent.exe,5985,allowed,34909,benign,routine network
NET-01178,2026-09-03T00:53:44Z,MGMT-01,APP-03,ACME\admin.ops,inventory.exe,443,allowed,64947,benign,routine network
NET-00670,2026-09-03T00:54:00Z,PATCH-01,DC-01,ACME\kpatel,patch-agent.exe,53,allowed,42774,benign,routine network
NET-01322,2026-09-03T00:54:02Z,HR-WS-22,MGMT-01,ACME\svc_patch,inventory.exe,53,allowed,43230,benign,routine network
NET-00468,2026-09-03T01:04:52Z,APP-03,JUMP-01,ACME\kpatel,inventory.exe,445,allowed,75686,benign,routine network
NET-01028,2026-09-03T01:05:24Z,HR-WS-22,HR-WS-22,ACME\kpatel,patch-agent.exe,53,allowed,45163,benign,routine network
NET-00439,2026-09-03T01:07:15Z,APP-03,203.0.113.55,ACME\kpatel,inventory.exe,5985,allowed,71950,benign,routine network
NET-01222,2026-09-03T01:07:37Z,FILE-02,JUMP-01,ACME\admin.ops,powershell.exe,53,allowed,46736,benign,routine network
NET-01595,2026-09-03T01:17:25Z,HR-WS-22,FILE-02,ACME\kpatel,System,445,allowed,14374,benign,routine network
NET-00779,2026-09-03T01:18:20Z,JUMP-01,PATCH-01,ACME\admin.ops,System,443,allowed,17731,benign,routine network
NET-00020,2026-09-03T01:24:27Z,FILE-02,203.0.113.55,ACME\kpatel,System,445,allowed,1731,benign,routine network
NET-01587,2026-09-03T01:27:19Z,HR-WS-22,APP-03,NT AUTHORITY\SYSTEM,System,5985,allowed,22820,benign,routine network
NET-00655,2026-09-03T01:28:44Z,JUMP-01,APP-03,ACME\svc_patch,powershell.exe,53,allowed,20882,benign,routine network
NET-00607,2026-09-03T01:31:39Z,HR-WS-22,FILE-02,ACME\admin.ops,inventory.exe,445,allowed,22343,benign,routine network
NET-01275,2026-09-03T01:35:00Z,DC-01,PATCH-01,ACME\kpatel,System,443,allowed,28911,benign,routine network
NET-01642,2026-09-03T01:37:39Z,PATCH-01,PATCH-01,ACME\svc_patch,System,5985,allowed,62994,benign,routine network
NET-00299,2026-09-03T01:39:22Z,MGMT-01,MGMT-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,40473,benign,routine network
NET-00086,2026-09-03T01:40:07Z,JUMP-01,DC-01,ACME\kpatel,patch-agent.exe,5985,allowed,74812,benign,routine network
NET-01056,2026-09-03T01:49:02Z,HR-WS-22,DC-01,NT AUTHORITY\SYSTEM,patch-agent.exe,5985,allowed,9991,benign,routine network
NET-00377,2026-09-03T01:51:15Z,MGMT-01,APP-03,ACME\admin.ops,System,445,allowed,54679,benign,routine network
NET-00503,2026-09-03T01:55:00Z,HR-WS-22,203.0.113.55,ACME\kpatel,powershell.exe,53,allowed,13814,benign,routine network
NET-00560,2026-09-03T01:57:35Z,HR-WS-22,FILE-02,NT AUTHORITY\SYSTEM,System,445,allowed,59128,benign,routine network
NET-00482,2026-09-03T02:10:28Z,HR-WS-22,PATCH-01,ACME\jsmith,patch-agent.exe,53,allowed,39460,benign,routine network
NET-00563,2026-09-03T02:12:36Z,JUMP-01,PATCH-01,NT AUTHORITY\SYSTEM,patch-agent.exe,443,allowed,78925,benign,routine network
NET-01337,2026-09-03T02:15:59Z,FILE-02,FILE-02,ACME\svc_patch,inventory.exe,445,allowed,50204,benign,routine network
NET-00760,2026-09-03T02:17:11Z,PATCH-01,DC-01,NT AUTHORITY\SYSTEM,System,5985,allowed,49135,benign,routine network
NET-00738,2026-09-03T02:18:19Z,APP-03,JUMP-01,ACME\kpatel,inventory.exe,53,allowed,70801,benign,routine network
NET-00718,2026-09-03T02:18:29Z,DC-01,APP-03,ACME\jsmith,inventory.exe,445,allowed,18629,benign,routine network
NET-00919,2026-09-03T02:18:31Z,JUMP-01,DC-01,ACME\svc_patch,System,445,allowed,49201,benign,routine network
NET-01083,2026-09-03T02:25:05Z,MGMT-01,HR-WS-22,ACME\admin.ops,inventory.exe,443,allowed,57483,benign,routine network
NET-01645,2026-09-03T02:26:54Z,FILE-02,MGMT-01,ACME\svc_patch,System,53,allowed,77286,benign,routine network
NET-00875,2026-09-03T02:28:56Z,JUMP-01,MGMT-01,NT AUTHORITY\SYSTEM,patch-agent.exe,445,allowed,35860,benign,routine network
NET-01625,2026-09-03T02:45:51Z,APP-03,PATCH-01,NT AUTHORITY\SYSTEM,System,5985,allowed,2250,benign,routine network
NET-01686,2026-09-03T02:51:22Z,HR-WS-22,PATCH-01,ACME\svc_patch,patch-agent.exe,445,allowed,22513,benign,routine network
NET-00851,2026-09-03T02:51:40Z,APP-03,FILE-02,ACME\admin.ops,powershell.exe,443,allowed,31115,benign,routine network
NET-00296,2026-09-03T02:52:49Z,DC-01,PATCH-01,NT AUTHORITY\SYSTEM,System,445,allowed,66191,benign,routine network
NET-00835,2026-09-03T02:53:10Z,FILE-02,203.0.113.55,ACME\admin.ops,inventory.exe,53,allowed,76913,benign,routine network
NET-00204,2026-09-03T02:54:58Z,PATCH-01,DC-01,ACME\kpatel,System,53,allowed,47440,benign,routine network
NET-01130,2026-09-03T02:55:39Z,APP-03,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,38397,benign,routine network
NET-00612,2026-09-03T03:02:01Z,APP-03,DC-01,ACME\svc_patch,inventory.exe,5985,allowed,47937,benign,routine network
NET-00963,2026-09-03T03:08:26Z,JUMP-01,PATCH-01,ACME\kpatel,System,53,allowed,3249,benign,routine network
NET-01375,2026-09-03T03:18:46Z,MGMT-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,62972,benign,routine network
NET-01715,2026-09-03T03:23:50Z,APP-03,PATCH-01,NT AUTHORITY\SYSTEM,patch-agent.exe,445,allowed,12847,benign,routine network
NET-00026,2026-09-03T03:23:52Z,APP-03,APP-03,ACME\kpatel,patch-agent.exe,443,allowed,6146,benign,routine network
NET-01159,2026-09-03T03:25:45Z,FILE-02,MGMT-01,ACME\admin.ops,powershell.exe,53,allowed,74269,benign,routine network
NET-01339,2026-09-03T03:26:14Z,MGMT-01,MGMT-01,ACME\admin.ops,powershell.exe,445,allowed,49607,benign,routine network
NET-00927,2026-09-03T03:28:12Z,MGMT-01,MGMT-01,ACME\svc_patch,inventory.exe,445,allowed,41587,benign,routine network
NET-00104,2026-09-03T03:38:59Z,MGMT-01,DC-01,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,5547,benign,routine network
NET-00756,2026-09-03T03:42:06Z,JUMP-01,PATCH-01,ACME\jsmith,patch-agent.exe,5985,allowed,61464,benign,routine network
NET-01267,2026-09-03T03:44:19Z,MGMT-01,APP-03,ACME\jsmith,powershell.exe,5985,allowed,5608,benign,routine network
NET-01799,2026-09-03T03:46:45Z,PATCH-01,APP-03,NT AUTHORITY\SYSTEM,System,53,allowed,43227,benign,routine network
NET-01211,2026-09-03T03:50:12Z,PATCH-01,JUMP-01,ACME\jsmith,System,53,allowed,5498,benign,routine network
NET-01560,2026-09-03T03:53:31Z,HR-WS-22,FILE-02,NT AUTHORITY\SYSTEM,patch-agent.exe,53,allowed,44496,benign,routine network
NET-00174,2026-09-03T03:56:29Z,FILE-02,203.0.113.55,ACME\admin.ops,inventory.exe,445,allowed,43656,benign,routine network
NET-01695,2026-09-03T03:57:24Z,HR-WS-22,APP-03,ACME\svc_patch,patch-agent.exe,443,allowed,79820,benign,routine network
NET-00425,2026-09-03T03:58:35Z,DC-01,HR-WS-22,ACME\admin.ops,patch-agent.exe,5985,allowed,54332,benign,routine network
NET-01345,2026-09-03T04:00:47Z,JUMP-01,HR-WS-22,NT AUTHORITY\SYSTEM,System,5985,allowed,14598,benign,routine network
NET-01563,2026-09-03T04:03:37Z,APP-03,203.0.113.55,ACME\jsmith,powershell.exe,53,allowed,5745,benign,routine network
NET-00194,2026-09-03T04:06:51Z,PATCH-01,HR-WS-22,ACME\svc_patch,inventory.exe,443,allowed,34683,benign,routine network
NET-00300,2026-09-03T04:18:09Z,MGMT-01,MGMT-01,ACME\admin.ops,System,443,allowed,18477,benign,routine network
NET-00987,2026-09-03T04:33:24Z,DC-01,MGMT-01,ACME\jsmith,inventory.exe,53,allowed,20162,benign,routine network
NET-00869,2026-09-03T04:36:20Z,HR-WS-22,APP-03,ACME\admin.ops,inventory.exe,443,allowed,46765,benign,routine network
NET-00381,2026-09-03T04:36:53Z,APP-03,DC-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,21015,benign,routine network
NET-01432,2026-09-03T04:37:40Z,HR-WS-22,203.0.113.55,ACME\jsmith,powershell.exe,53,allowed,76996,benign,routine network
NET-01321,2026-09-03T04:45:47Z,FILE-02,PATCH-01,NT AUTHORITY\SYSTEM,System,443,allowed,69113,benign,routine network
NET-00411,2026-09-03T04:48:25Z,PATCH-01,HR-WS-22,ACME\kpatel,System,445,allowed,63873,benign,routine network
NET-01151,2026-09-03T04:48:37Z,JUMP-01,203.0.113.55,ACME\admin.ops,inventory.exe,445,allowed,45515,benign,routine network
NET-01460,2026-09-03T04:51:19Z,APP-03,JUMP-01,ACME\kpatel,powershell.exe,5985,allowed,8085,benign,routine network
NET-00863,2026-09-03T04:52:59Z,DC-01,MGMT-01,ACME\admin.ops,System,5985,allowed,37920,benign,routine network
NET-00059,2026-09-03T05:08:58Z,JUMP-01,JUMP-01,ACME\svc_patch,powershell.exe,445,allowed,66458,benign,routine network
NET-00446,2026-09-03T05:10:55Z,APP-03,APP-03,ACME\svc_patch,System,445,allowed,20293,benign,routine network
NET-00298,2026-09-03T05:14:57Z,HR-WS-22,203.0.113.55,ACME\svc_patch,inventory.exe,53,allowed,79866,benign,routine network
NET-00090,2026-09-03T05:15:33Z,MGMT-01,MGMT-01,ACME\svc_patch,System,53,allowed,63412,benign,routine network
NET-01483,2026-09-03T05:26:08Z,FILE-02,HR-WS-22,ACME\admin.ops,patch-agent.exe,443,allowed,36519,benign,routine network
NET-00445,2026-09-03T05:29:56Z,PATCH-01,JUMP-01,NT AUTHORITY\SYSTEM,System,445,allowed,78803,benign,routine network
NET-01380,2026-09-03T05:32:29Z,MGMT-01,FILE-02,ACME\admin.ops,inventory.exe,5985,allowed,10572,benign,routine network
NET-00155,2026-09-03T05:33:47Z,FILE-02,FILE-02,ACME\admin.ops,patch-agent.exe,53,allowed,45666,benign,routine network
NET-01093,2026-09-03T05:38:35Z,MGMT-01,MGMT-01,ACME\jsmith,inventory.exe,53,allowed,73853,benign,routine network
NET-01087,2026-09-03T05:41:33Z,FILE-02,FILE-02,ACME\admin.ops,patch-agent.exe,445,allowed,18063,benign,routine network
NET-01364,2026-09-03T05:41:48Z,JUMP-01,PATCH-01,ACME\admin.ops,patch-agent.exe,53,allowed,6322,benign,routine network
NET-00044,2026-09-03T05:50:53Z,PATCH-01,PATCH-01,ACME\kpatel,inventory.exe,5985,allowed,25696,benign,routine network
NET-00196,2026-09-03T05:53:23Z,FILE-02,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,1772,benign,routine network
NET-01670,2026-09-03T05:59:14Z,MGMT-01,PATCH-01,ACME\kpatel,System,5985,allowed,64756,benign,routine network
NET-00111,2026-09-03T06:03:40Z,PATCH-01,FILE-02,NT AUTHORITY\SYSTEM,System,53,allowed,47104,benign,routine network
NET-00313,2026-09-03T06:07:25Z,APP-03,JUMP-01,ACME\admin.ops,inventory.exe,5985,allowed,21657,benign,routine network
NET-01233,2026-09-03T06:10:44Z,DC-01,HR-WS-22,ACME\admin.ops,inventory.exe,53,allowed,25842,benign,routine network
NET-01530,2026-09-03T06:11:10Z,MGMT-01,APP-03,NT AUTHORITY\SYSTEM,System,445,allowed,23565,benign,routine network
NET-00611,2026-09-03T06:11:12Z,PATCH-01,MGMT-01,ACME\svc_patch,patch-agent.exe,53,allowed,75426,benign,routine network
NET-00494,2026-09-03T06:22:11Z,JUMP-01,JUMP-01,ACME\admin.ops,System,443,allowed,55429,benign,routine network
NET-00098,2026-09-03T06:29:38Z,DC-01,HR-WS-22,ACME\jsmith,patch-agent.exe,5985,allowed,25109,benign,routine network
NET-00218,2026-09-03T06:37:03Z,HR-WS-22,203.0.113.55,ACME\kpatel,System,443,allowed,59279,benign,routine network
NET-00100,2026-09-03T06:38:32Z,JUMP-01,203.0.113.55,NT AUTHORITY\SYSTEM,System,5985,allowed,1895,benign,routine network
NET-00796,2026-09-03T06:48:15Z,DC-01,PATCH-01,ACME\svc_patch,powershell.exe,53,allowed,26048,benign,routine network
NET-00231,2026-09-03T06:49:49Z,MGMT-01,APP-03,ACME\admin.ops,patch-agent.exe,5985,allowed,22299,benign,routine network
NET-00949,2026-09-03T06:51:08Z,HR-WS-22,DC-01,ACME\svc_patch,powershell.exe,5985,allowed,31076,benign,routine network
NET-00345,2026-09-03T06:53:55Z,PATCH-01,JUMP-01,ACME\kpatel,patch-agent.exe,53,allowed,46880,benign,routine network
NET-01492,2026-09-03T07:02:16Z,PATCH-01,203.0.113.55,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,53490,benign,routine network
NET-00179,2026-09-03T07:08:30Z,APP-03,203.0.113.55,ACME\jsmith,powershell.exe,445,allowed,30311,benign,routine network
NET-01038,2026-09-03T07:10:52Z,MGMT-01,JUMP-01,ACME\jsmith,System,445,allowed,26888,benign,routine network
NET-00710,2026-09-03T07:11:27Z,DC-01,DC-01,ACME\jsmith,inventory.exe,445,allowed,51244,benign,routine network
NET-01369,2026-09-03T07:13:02Z,APP-03,203.0.113.55,ACME\svc_patch,patch-agent.exe,53,allowed,5503,benign,routine network
NET-01529,2026-09-03T07:14:18Z,APP-03,MGMT-01,ACME\kpatel,powershell.exe,5985,allowed,16461,benign,routine network
NET-01068,2026-09-03T07:37:54Z,HR-WS-22,JUMP-01,ACME\kpatel,patch-agent.exe,445,allowed,12963,benign,routine network
NET-01237,2026-09-03T07:49:26Z,MGMT-01,FILE-02,ACME\jsmith,powershell.exe,5985,allowed,5761,benign,routine network
NET-01671,2026-09-03T07:57:07Z,FILE-02,PATCH-01,ACME\jsmith,System,5985,allowed,49909,benign,routine network
NET-00943,2026-09-03T07:58:13Z,HR-WS-22,PATCH-01,NT AUTHORITY\SYSTEM,inventory.exe,53,allowed,79789,benign,routine network
NET-00034,2026-09-03T08:06:21Z,MGMT-01,HR-WS-22,NT AUTHORITY\SYSTEM,patch-agent.exe,53,allowed,72260,benign,routine network
NET-01548,2026-09-03T08:08:19Z,APP-03,MGMT-01,ACME\admin.ops,inventory.exe,445,allowed,36512,benign,routine network
NET-00793,2026-09-03T08:08:20Z,FILE-02,HR-WS-22,ACME\kpatel,System,443,allowed,51946,benign,routine network
NET-01206,2026-09-03T08:11:23Z,PATCH-01,APP-03,ACME\jsmith,System,53,allowed,20372,benign,routine network
NET-00922,2026-09-03T08:13:34Z,DC-01,FILE-02,ACME\jsmith,System,5985,allowed,29217,benign,routine network
NET-00082,2026-09-03T08:15:18Z,APP-03,MGMT-01,ACME\svc_patch,powershell.exe,53,allowed,35030,benign,routine network
NET-01331,2026-09-03T08:16:29Z,HR-WS-22,HR-WS-22,ACME\svc_patch,powershell.exe,53,allowed,6067,benign,routine network
NET-01388,2026-09-03T08:19:59Z,MGMT-01,MGMT-01,NT AUTHORITY\SYSTEM,inventory.exe,445,allowed,56304,benign,routine network
NET-01397,2026-09-03T08:26:38Z,FILE-02,APP-03,ACME\kpatel,patch-agent.exe,53,allowed,78876,benign,routine network
NET-01428,2026-09-03T08:26:54Z,HR-WS-22,203.0.113.55,ACME\jsmith,System,53,allowed,55598,benign,routine network
NET-01506,2026-09-03T08:30:46Z,FILE-02,DC-01,ACME\kpatel,System,443,allowed,785,benign,routine network
NET-00535,2026-09-03T08:36:07Z,MGMT-01,FILE-02,ACME\admin.ops,patch-agent.exe,5985,allowed,38931,benign,routine network
NET-01789,2026-09-03T08:38:47Z,DC-01,HR-WS-22,ACME\admin.ops,patch-agent.exe,53,allowed,1782,benign,routine network
NET-01648,2026-09-03T08:58:41Z,MGMT-01,JUMP-01,ACME\svc_patch,patch-agent.exe,445,allowed,2255,benign,routine network
NET-00167,2026-09-03T09:04:45Z,FILE-02,FILE-02,ACME\kpatel,System,5985,allowed,28480,benign,routine network
NET-00661,2026-09-03T09:10:22Z,DC-01,FILE-02,ACME\kpatel,powershell.exe,5985,allowed,2532,benign,routine network
NET-01168,2026-09-03T09:11:50Z,HR-WS-22,DC-01,ACME\svc_patch,inventory.exe,445,allowed,3931,benign,routine network
NET-00780,2026-09-03T09:14:11Z,PATCH-01,JUMP-01,ACME\svc_patch,powershell.exe,445,allowed,46374,benign,routine network
NET-00541,2026-09-03T09:17:36Z,PATCH-01,JUMP-01,ACME\svc_patch,powershell.exe,443,allowed,51779,benign,routine network
NET-00352,2026-09-03T09:21:12Z,APP-03,DC-01,ACME\svc_patch,System,445,allowed,43901,benign,routine network
NET-00078,2026-09-03T09:21:14Z,FILE-02,HR-WS-22,ACME\kpatel,powershell.exe,5985,allowed,66413,benign,routine network
NET-00861,2026-09-03T09:25:31Z,HR-WS-22,FILE-02,ACME\kpatel,patch-agent.exe,5985,allowed,64793,benign,routine network
NET-00678,2026-09-03T09:26:50Z,MGMT-01,FILE-02,ACME\jsmith,inventory.exe,443,allowed,39083,benign,routine network
NET-01099,2026-09-03T09:28:09Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,inventory.exe,443,allowed,10311,benign,routine network
NET-01764,2026-09-03T09:38:00Z,MGMT-01,203.0.113.55,ACME\svc_patch,System,53,allowed,8780,benign,routine network
NET-01751,2026-09-03T09:39:54Z,DC-01,APP-03,ACME\svc_patch,powershell.exe,53,allowed,21594,benign,routine network
NET-01291,2026-09-03T09:40:54Z,MGMT-01,JUMP-01,ACME\admin.ops,patch-agent.exe,443,allowed,39235,benign,routine network
NET-00579,2026-09-03T09:44:40Z,FILE-02,FILE-02,ACME\admin.ops,inventory.exe,445,allowed,1934,benign,routine network
NET-00958,2026-09-03T09:53:16Z,PATCH-01,HR-WS-22,ACME\kpatel,patch-agent.exe,443,allowed,72422,benign,routine network
NET-00107,2026-09-03T09:54:02Z,DC-01,PATCH-01,ACME\svc_patch,patch-agent.exe,445,allowed,48481,benign,routine network
NET-00698,2026-09-03T10:03:01Z,JUMP-01,HR-WS-22,ACME\jsmith,powershell.exe,5985,allowed,6706,benign,routine network
NET-00264,2026-09-03T10:12:24Z,FILE-02,DC-01,ACME\svc_patch,patch-agent.exe,5985,allowed,51737,benign,routine network
NET-00864,2026-09-03T10:14:50Z,APP-03,DC-01,ACME\admin.ops,patch-agent.exe,443,allowed,67361,benign,routine network
NET-00856,2026-09-03T10:15:57Z,MGMT-01,FILE-02,ACME\jsmith,inventory.exe,443,allowed,73536,benign,routine network
NET-00212,2026-09-03T10:17:19Z,MGMT-01,APP-03,ACME\admin.ops,inventory.exe,53,allowed,78814,benign,routine network
NET-01131,2026-09-03T10:25:29Z,MGMT-01,APP-03,ACME\kpatel,powershell.exe,443,allowed,61347,benign,routine network
NET-00633,2026-09-03T10:26:48Z,PATCH-01,MGMT-01,ACME\admin.ops,inventory.exe,53,allowed,30836,benign,routine network
NET-00689,2026-09-03T10:30:03Z,MGMT-01,MGMT-01,ACME\jsmith,System,53,allowed,60384,benign,routine network
NET-01763,2026-09-03T10:31:13Z,MGMT-01,DC-01,ACME\kpatel,inventory.exe,445,allowed,64524,benign,routine network
NET-00129,2026-09-03T10:31:46Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,System,445,allowed,15353,benign,routine network
NET-00284,2026-09-03T10:35:23Z,HR-WS-22,APP-03,ACME\jsmith,System,53,allowed,52319,benign,routine network
