event_id,_time,host,user,action,classification,note
RESP-00331,2026-09-02T00:07:37Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01209,2026-09-02T00:09:32Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01519,2026-09-02T00:09:32Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01713,2026-09-02T00:11:26Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01513,2026-09-02T00:11:32Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00625,2026-09-02T00:19:42Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01049,2026-09-02T00:25:59Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01191,2026-09-02T00:28:34Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00626,2026-09-02T00:34:33Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00023,2026-09-02T00:39:22Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01080,2026-09-02T00:44:29Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00255,2026-09-02T00:51:48Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00877,2026-09-02T00:52:41Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00640,2026-09-02T01:05:59Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01670,2026-09-02T01:06:40Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00425,2026-09-02T01:07:51Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01536,2026-09-02T01:10:12Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00340,2026-09-02T01:12:17Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01567,2026-09-02T01:14:03Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01472,2026-09-02T01:14:48Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00713,2026-09-02T01:19:39Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01175,2026-09-02T01:19:43Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00622,2026-09-02T01:21:59Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01123,2026-09-02T01:23:53Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01040,2026-09-02T01:32:09Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00368,2026-09-02T01:34:47Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01504,2026-09-02T01:59:28Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01058,2026-09-02T02:02:38Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00991,2026-09-02T02:04:44Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00780,2026-09-02T02:05:30Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01144,2026-09-02T02:05:33Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00054,2026-09-02T02:10:42Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01215,2026-09-02T02:11:12Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00850,2026-09-02T02:14:05Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01390,2026-09-02T02:15:06Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00225,2026-09-02T02:15:32Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00187,2026-09-02T02:17:25Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00084,2026-09-02T02:20:50Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00485,2026-09-02T02:26:46Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00294,2026-09-02T02:28:28Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01275,2026-09-02T02:30:44Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00512,2026-09-02T02:39:58Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01608,2026-09-02T02:42:44Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01142,2026-09-02T02:49:28Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00257,2026-09-02T02:50:11Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00984,2026-09-02T02:52:42Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01272,2026-09-02T02:57:23Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01485,2026-09-02T03:07:33Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00718,2026-09-02T03:11:04Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00872,2026-09-02T03:11:18Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01090,2026-09-02T03:11:45Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01601,2026-09-02T03:12:18Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00848,2026-09-02T03:12:43Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00329,2026-09-02T03:13:03Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01282,2026-09-02T03:18:12Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01627,2026-09-02T03:19:19Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00348,2026-09-02T03:26:57Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00064,2026-09-02T03:27:54Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00403,2026-09-02T03:32:05Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01283,2026-09-02T03:32:27Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01327,2026-09-02T03:38:04Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00992,2026-09-02T03:39:31Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01269,2026-09-02T03:44:43Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01743,2026-09-02T03:45:31Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01454,2026-09-02T03:46:25Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01795,2026-09-02T03:52:17Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00915,2026-09-02T03:54:42Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01639,2026-09-02T03:56:09Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00384,2026-09-02T03:59:34Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01085,2026-09-02T04:01:21Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00155,2026-09-02T04:09:48Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01480,2026-09-02T04:17:01Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00826,2026-09-02T04:28:30Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00479,2026-09-02T04:29:49Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00597,2026-09-02T04:30:45Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01323,2026-09-02T04:35:14Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00647,2026-09-02T04:37:13Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01724,2026-09-02T04:38:22Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01370,2026-09-02T04:38:49Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00858,2026-09-02T04:39:05Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01799,2026-09-02T04:41:35Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00071,2026-09-02T04:43:34Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00502,2026-09-02T04:46:09Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01582,2026-09-02T04:51:53Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01217,2026-09-02T04:53:28Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01104,2026-09-02T04:54:37Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00653,2026-09-02T04:56:53Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01629,2026-09-02T05:01:47Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01379,2026-09-02T05:02:00Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00196,2026-09-02T05:05:03Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00944,2026-09-02T05:08:59Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01632,2026-09-02T05:11:33Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01031,2026-09-02T05:16:46Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00748,2026-09-02T05:18:32Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01194,2026-09-02T05:19:01Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00644,2026-09-02T05:24:01Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00670,2026-09-02T05:24:47Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01532,2026-09-02T05:25:24Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01659,2026-09-02T05:25:29Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01402,2026-09-02T05:27:05Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01234,2026-09-02T05:28:14Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01034,2026-09-02T05:28:40Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00152,2026-09-02T05:42:59Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01310,2026-09-02T05:48:06Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00722,2026-09-02T05:50:56Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00319,2026-09-02T05:51:02Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00006,2026-09-02T05:51:30Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01786,2026-09-02T05:55:01Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01723,2026-09-02T05:56:24Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01679,2026-09-02T05:57:51Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01052,2026-09-02T05:59:31Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00091,2026-09-02T06:10:02Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00048,2026-09-02T06:15:35Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01274,2026-09-02T06:16:51Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01368,2026-09-02T06:18:16Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00078,2026-09-02T06:30:53Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00777,2026-09-02T06:37:45Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01307,2026-09-02T06:46:50Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00016,2026-09-02T06:48:51Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01245,2026-09-02T06:50:27Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00031,2026-09-02T06:50:35Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01296,2026-09-02T06:59:35Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00821,2026-09-02T06:59:56Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00097,2026-09-02T07:01:36Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00744,2026-09-02T07:03:53Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00629,2026-09-02T07:04:24Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01497,2026-09-02T07:08:22Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00326,2026-09-02T07:18:20Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00852,2026-09-02T07:20:16Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01544,2026-09-02T07:31:31Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00140,2026-09-02T07:37:01Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00580,2026-09-02T07:39:17Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01132,2026-09-02T08:04:11Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00733,2026-09-02T08:11:59Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00290,2026-09-02T08:19:01Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01201,2026-09-02T08:23:46Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00955,2026-09-02T08:27:24Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00132,2026-09-02T08:31:39Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00153,2026-09-02T08:36:04Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00147,2026-09-02T08:37:06Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00932,2026-09-02T08:39:01Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01355,2026-09-02T08:41:45Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00162,2026-09-02T08:46:58Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01303,2026-09-02T08:49:23Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00880,2026-09-02T08:55:37Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01477,2026-09-02T09:01:29Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00315,2026-09-02T09:02:09Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01554,2026-09-02T09:04:13Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01285,2026-09-02T09:14:26Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00344,2026-09-02T09:20:02Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00805,2026-09-02T09:21:54Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01605,2026-09-02T09:24:42Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00604,2026-09-02T09:25:40Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01759,2026-09-02T09:34:04Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00621,2026-09-02T09:36:13Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00929,2026-09-02T09:45:10Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00595,2026-09-02T09:47:45Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00325,2026-09-02T09:48:25Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00747,2026-09-02T10:00:06Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00820,2026-09-02T10:01:00Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00123,2026-09-02T10:02:12Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00376,2026-09-02T10:06:21Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01382,2026-09-02T10:10:15Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01324,2026-09-02T10:18:33Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00752,2026-09-02T10:22:23Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00077,2026-09-02T10:23:03Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00680,2026-09-02T10:23:32Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01773,2026-09-02T10:26:33Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00655,2026-09-02T10:27:01Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01735,2026-09-02T10:31:13Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00719,2026-09-02T10:38:35Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00973,2026-09-02T10:41:43Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00556,2026-09-02T10:42:26Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00633,2026-09-02T10:49:03Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01533,2026-09-02T10:50:02Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01243,2026-09-02T10:53:04Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00997,2026-09-02T10:54:29Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00916,2026-09-02T10:55:47Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00318,2026-09-02T11:01:12Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00108,2026-09-02T11:01:45Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01170,2026-09-02T11:03:24Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00455,2026-09-02T11:05:13Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00467,2026-09-02T11:12:54Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00815,2026-09-02T11:15:41Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01794,2026-09-02T11:15:59Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00658,2026-09-02T11:22:39Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01277,2026-09-02T11:26:49Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01131,2026-09-02T11:32:43Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01137,2026-09-02T11:37:55Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00034,2026-09-02T11:47:18Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00345,2026-09-02T11:48:45Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01375,2026-09-02T11:50:23Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00903,2026-09-02T11:51:39Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01708,2026-09-02T11:57:11Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00865,2026-09-02T11:59:24Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01257,2026-09-02T12:08:07Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01169,2026-09-02T12:09:17Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00831,2026-09-02T12:19:31Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00969,2026-09-02T12:25:08Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00863,2026-09-02T12:29:29Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01252,2026-09-02T12:30:35Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00600,2026-09-02T12:33:32Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01484,2026-09-02T12:33:53Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00333,2026-09-02T12:44:04Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00619,2026-09-02T12:49:32Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01103,2026-09-02T12:50:40Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01661,2026-09-02T12:52:17Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01206,2026-09-02T12:56:53Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01135,2026-09-02T12:57:41Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00515,2026-09-02T12:57:47Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01012,2026-09-02T12:58:08Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01747,2026-09-02T12:59:44Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01025,2026-09-02T13:01:40Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01500,2026-09-02T13:03:49Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00728,2026-09-02T13:10:04Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00656,2026-09-02T13:27:12Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01558,2026-09-02T13:34:26Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00883,2026-09-02T13:39:35Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01652,2026-09-02T13:54:42Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00394,2026-09-02T14:01:04Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00993,2026-09-02T14:01:52Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00019,2026-09-02T14:01:54Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00158,2026-09-02T14:17:31Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00021,2026-09-02T14:21:38Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00280,2026-09-02T14:21:38Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00943,2026-09-02T14:43:39Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01389,2026-09-02T14:44:13Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00179,2026-09-02T14:44:39Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00352,2026-09-02T14:46:01Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00138,2026-09-02T14:48:49Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00149,2026-09-02T14:57:16Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00694,2026-09-02T14:57:57Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00501,2026-09-02T15:01:02Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01756,2026-09-02T15:01:23Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00847,2026-09-02T15:13:50Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01021,2026-09-02T15:13:51Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01297,2026-09-02T15:14:29Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00868,2026-09-02T15:14:33Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00669,2026-09-02T15:35:30Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01571,2026-09-02T15:40:47Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00173,2026-09-02T15:46:09Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01039,2026-09-02T15:46:23Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01196,2026-09-02T15:48:25Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00827,2026-09-02T15:53:37Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00237,2026-09-02T15:53:51Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00995,2026-09-02T16:02:15Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01231,2026-09-02T16:03:28Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00174,2026-09-02T16:04:58Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01165,2026-09-02T16:05:56Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00601,2026-09-02T16:07:18Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00927,2026-09-02T16:07:24Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01666,2026-09-02T16:11:12Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00834,2026-09-02T16:13:02Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01529,2026-09-02T16:14:31Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01078,2026-09-02T16:17:54Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01251,2026-09-02T16:19:36Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01615,2026-09-02T16:20:48Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00704,2026-09-02T16:21:20Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00972,2026-09-02T16:21:31Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01409,2026-09-02T16:26:46Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00441,2026-09-02T16:28:46Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00486,2026-09-02T16:28:47Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00931,2026-09-02T16:29:18Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00284,2026-09-02T16:39:40Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00087,2026-09-02T16:40:59Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01108,2026-09-02T16:45:53Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00937,2026-09-02T16:49:34Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01733,2026-09-02T16:49:42Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01599,2026-09-02T16:52:53Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00908,2026-09-02T16:55:52Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01720,2026-09-02T16:58:50Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
