event_id,_time,host,user,parent_process_name,process_name,process_id,command_line,classification,note
PROC-00541,2026-08-14T15:09:09Z,JUMP-01,ACME\mrivera,wsmprovhost.exe,powershell.exe,3086,routine process,benign,routine process
PROC-00848,2026-08-14T15:15:46Z,DEPLOY-01,ACME\jsmith,services.exe,w3wp.exe,11457,routine process,benign,routine process
PROC-00459,2026-08-14T15:22:39Z,APP-API-02,ACME\svc_deploy,explorer.exe,backup-agent.exe,13711,routine process,benign,routine process
PROC-01205,2026-08-14T15:25:08Z,FIN-WS-14,ACME\mrivera,wsmprovhost.exe,powershell.exe,14792,routine process,benign,routine process
PROC-00891,2026-08-14T15:28:52Z,APP-API-03,ACME\svc_deploy,taskeng.exe,powershell.exe,13239,routine process,benign,routine process
PROC-00523,2026-08-14T15:29:46Z,APP-API-02,ACME\mrivera,services.exe,backup-agent.exe,12054,routine process,benign,routine process
PROC-00971,2026-08-14T15:32:07Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,6397,routine process,benign,routine process
PROC-01364,2026-08-14T15:40:56Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,powershell.exe,8991,routine process,benign,routine process
PROC-00708,2026-08-14T15:50:54Z,JUMP-01,ACME\svc_deploy,wsmprovhost.exe,msiexec.exe,14265,routine process,benign,routine process
PROC-01319,2026-08-14T15:59:57Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,6031,routine process,benign,routine process
PROC-00926,2026-08-14T16:00:05Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,7760,routine process,benign,routine process
PROC-00519,2026-08-14T16:02:04Z,JUMP-01,ACME\jsmith,taskeng.exe,w3wp.exe,9323,routine process,benign,routine process
PROC-00847,2026-08-14T16:11:54Z,APP-API-02,ACME\jsmith,services.exe,w3wp.exe,12346,routine process,benign,routine process
PROC-00582,2026-08-14T16:13:22Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,w3wp.exe,10574,routine process,benign,routine process
PROC-00107,2026-08-14T16:18:07Z,APP-API-02,ACME\jsmith,explorer.exe,msiexec.exe,5278,routine process,benign,routine process
PROC-00206,2026-08-14T16:20:48Z,JUMP-01,ACME\mrivera,explorer.exe,backup-agent.exe,5229,routine process,benign,routine process
PROC-00475,2026-08-14T16:28:52Z,APP-API-02,ACME\svc_deploy,explorer.exe,backup-agent.exe,11354,routine process,benign,routine process
PROC-00896,2026-08-14T16:37:50Z,JUMP-01,ACME\svc_backup,explorer.exe,msiexec.exe,5715,routine process,benign,routine process
PROC-01250,2026-08-14T16:49:10Z,JUMP-01,ACME\jsmith,wsmprovhost.exe,powershell.exe,5154,routine process,benign,routine process
PROC-00243,2026-08-14T16:52:26Z,JUMP-01,ACME\svc_backup,wsmprovhost.exe,msiexec.exe,3579,routine process,benign,routine process
PROC-00716,2026-08-14T16:57:11Z,FIN-WS-14,ACME\svc_deploy,services.exe,powershell.exe,12968,routine process,benign,routine process
PROC-01251,2026-08-14T17:01:55Z,FILE-02,ACME\mrivera,services.exe,w3wp.exe,3002,routine process,benign,routine process
PROC-01165,2026-08-14T17:03:32Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,11469,routine process,benign,routine process
PROC-01253,2026-08-14T17:04:23Z,FILE-02,ACME\svc_backup,explorer.exe,msiexec.exe,14976,routine process,benign,routine process
PROC-00112,2026-08-14T17:04:43Z,DEPLOY-01,ACME\svc_backup,services.exe,msiexec.exe,8338,routine process,benign,routine process
PROC-00770,2026-08-14T17:05:55Z,FIN-WS-14,ACME\mrivera,taskeng.exe,powershell.exe,11649,routine process,benign,routine process
PROC-01152,2026-08-14T17:16:00Z,DEPLOY-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,5359,routine process,benign,routine process
PROC-00269,2026-08-14T17:19:15Z,APP-API-02,ACME\mrivera,wsmprovhost.exe,backup-agent.exe,14035,routine process,benign,routine process
PROC-00968,2026-08-14T17:29:46Z,APP-API-03,ACME\mrivera,taskeng.exe,powershell.exe,10688,routine process,benign,routine process
PROC-01349,2026-08-14T17:34:19Z,JUMP-01,ACME\svc_backup,services.exe,msiexec.exe,12041,routine process,benign,routine process
PROC-00441,2026-08-14T17:36:01Z,APP-API-03,ACME\mrivera,explorer.exe,powershell.exe,1147,routine process,benign,routine process
PROC-00960,2026-08-14T17:42:28Z,APP-API-03,ACME\mrivera,explorer.exe,powershell.exe,5195,routine process,benign,routine process
PROC-00267,2026-08-14T17:45:08Z,APP-API-03,ACME\jsmith,taskeng.exe,w3wp.exe,14255,routine process,benign,routine process
PROC-00771,2026-08-14T17:53:02Z,JUMP-01,ACME\svc_deploy,taskeng.exe,w3wp.exe,5252,routine process,benign,routine process
PROC-00683,2026-08-14T17:54:02Z,APP-API-03,ACME\svc_backup,services.exe,backup-agent.exe,9061,routine process,benign,routine process
PROC-00252,2026-08-14T18:01:55Z,APP-API-03,ACME\mrivera,services.exe,backup-agent.exe,9713,routine process,benign,routine process
PROC-00542,2026-08-14T18:06:46Z,APP-API-03,ACME\svc_backup,services.exe,powershell.exe,3168,routine process,benign,routine process
PROC-00969,2026-08-14T18:07:34Z,FILE-02,ACME\jsmith,taskeng.exe,w3wp.exe,4472,routine process,benign,routine process
PROC-00414,2026-08-14T18:10:05Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,w3wp.exe,3625,routine process,benign,routine process
PROC-00061,2026-08-14T18:13:28Z,APP-API-03,ACME\jsmith,taskeng.exe,w3wp.exe,6589,routine process,benign,routine process
PROC-00979,2026-08-14T18:17:01Z,APP-API-03,ACME\svc_backup,services.exe,backup-agent.exe,7499,routine process,benign,routine process
PROC-01133,2026-08-14T18:19:20Z,APP-API-03,ACME\svc_backup,explorer.exe,backup-agent.exe,2692,routine process,benign,routine process
PROC-00281,2026-08-14T18:41:33Z,APP-API-03,ACME\svc_backup,taskeng.exe,backup-agent.exe,11470,routine process,benign,routine process
PROC-00649,2026-08-14T18:46:01Z,DEPLOY-01,ACME\svc_deploy,taskeng.exe,msiexec.exe,1412,routine process,benign,routine process
PROC-00857,2026-08-14T18:48:39Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,5801,routine process,benign,routine process
PROC-00416,2026-08-14T18:49:10Z,FILE-02,ACME\svc_backup,wsmprovhost.exe,powershell.exe,5497,routine process,benign,routine process
PROC-01294,2026-08-14T18:54:39Z,APP-API-03,ACME\svc_deploy,taskeng.exe,msiexec.exe,2079,routine process,benign,routine process
PROC-00330,2026-08-14T18:57:13Z,FIN-WS-14,ACME\mrivera,services.exe,msiexec.exe,14973,routine process,benign,routine process
PROC-01365,2026-08-14T19:03:37Z,JUMP-01,ACME\jsmith,taskeng.exe,w3wp.exe,4320,routine process,benign,routine process
PROC-00387,2026-08-14T19:13:17Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,2049,routine process,benign,routine process
PROC-01298,2026-08-14T19:17:55Z,APP-API-03,ACME\svc_backup,services.exe,powershell.exe,10917,routine process,benign,routine process
PROC-01260,2026-08-14T19:24:44Z,APP-API-03,NT AUTHORITY\SYSTEM,explorer.exe,w3wp.exe,8763,routine process,benign,routine process
PROC-00501,2026-08-14T19:26:48Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,8689,routine process,benign,routine process
PROC-01276,2026-08-14T19:36:14Z,FIN-WS-14,ACME\svc_backup,wsmprovhost.exe,backup-agent.exe,11481,routine process,benign,routine process
PROC-00906,2026-08-14T19:36:37Z,APP-API-03,ACME\svc_deploy,taskeng.exe,powershell.exe,7751,routine process,benign,routine process
PROC-00358,2026-08-14T19:36:49Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,w3wp.exe,13934,routine process,benign,routine process
PROC-00657,2026-08-14T19:38:07Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,msiexec.exe,12891,routine process,benign,routine process
PROC-00473,2026-08-14T19:40:02Z,FIN-WS-14,ACME\mrivera,wsmprovhost.exe,backup-agent.exe,6663,routine process,benign,routine process
PROC-00211,2026-08-14T19:47:51Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,13479,routine process,benign,routine process
PROC-00231,2026-08-14T19:50:04Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,2197,routine process,benign,routine process
PROC-01261,2026-08-14T19:51:29Z,FILE-02,ACME\mrivera,explorer.exe,backup-agent.exe,9582,routine process,benign,routine process
PROC-00846,2026-08-14T19:53:29Z,DEPLOY-01,ACME\svc_backup,taskeng.exe,w3wp.exe,12854,routine process,benign,routine process
PROC-01085,2026-08-14T19:57:38Z,FIN-WS-14,ACME\jsmith,services.exe,backup-agent.exe,10418,routine process,benign,routine process
PROC-00526,2026-08-14T19:59:04Z,DEPLOY-01,ACME\mrivera,wsmprovhost.exe,powershell.exe,9233,routine process,benign,routine process
PROC-01473,2026-08-14T20:00:41Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,2147,routine process,benign,routine process
PROC-00803,2026-08-14T20:00:56Z,DEPLOY-01,ACME\jsmith,services.exe,backup-agent.exe,9299,routine process,benign,routine process
PROC-01242,2026-08-14T20:12:38Z,FIN-WS-14,ACME\svc_deploy,services.exe,powershell.exe,11755,routine process,benign,routine process
PROC-00393,2026-08-14T20:13:17Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,4382,routine process,benign,routine process
PROC-00937,2026-08-14T20:13:49Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,6199,routine process,benign,routine process
PROC-00988,2026-08-14T20:14:09Z,FILE-02,ACME\svc_deploy,services.exe,backup-agent.exe,4754,routine process,benign,routine process
PROC-00778,2026-08-14T20:15:57Z,APP-API-02,ACME\svc_backup,wsmprovhost.exe,powershell.exe,13326,routine process,benign,routine process
PROC-00304,2026-08-14T20:21:04Z,FILE-02,ACME\svc_deploy,taskeng.exe,powershell.exe,3271,routine process,benign,routine process
PROC-00266,2026-08-14T20:23:40Z,APP-API-03,ACME\svc_backup,services.exe,msiexec.exe,1632,routine process,benign,routine process
PROC-00316,2026-08-14T20:29:21Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,w3wp.exe,7092,routine process,benign,routine process
PROC-01380,2026-08-14T20:29:25Z,DEPLOY-01,ACME\mrivera,taskeng.exe,msiexec.exe,9204,routine process,benign,routine process
PROC-01014,2026-08-14T20:36:42Z,DEPLOY-01,ACME\mrivera,services.exe,powershell.exe,4090,routine process,benign,routine process
PROC-00455,2026-08-14T20:41:45Z,JUMP-01,ACME\mrivera,explorer.exe,backup-agent.exe,8420,routine process,benign,routine process
PROC-00962,2026-08-14T20:44:56Z,APP-API-03,ACME\svc_deploy,explorer.exe,msiexec.exe,7877,routine process,benign,routine process
PROC-00924,2026-08-14T20:55:58Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,6656,routine process,benign,routine process
PROC-01233,2026-08-14T20:58:08Z,JUMP-01,ACME\mrivera,wsmprovhost.exe,powershell.exe,11982,routine process,benign,routine process
PROC-00862,2026-08-14T21:01:43Z,JUMP-01,ACME\mrivera,explorer.exe,powershell.exe,9154,routine process,benign,routine process
PROC-00916,2026-08-14T21:02:33Z,FILE-02,ACME\jsmith,taskeng.exe,w3wp.exe,4081,routine process,benign,routine process
PROC-00972,2026-08-14T21:14:07Z,APP-API-02,ACME\mrivera,explorer.exe,w3wp.exe,5696,routine process,benign,routine process
PROC-00888,2026-08-14T21:15:10Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,5050,routine process,benign,routine process
PROC-00630,2026-08-14T21:26:43Z,FILE-02,ACME\mrivera,explorer.exe,w3wp.exe,5404,routine process,benign,routine process
PROC-01307,2026-08-14T21:36:01Z,JUMP-01,ACME\svc_backup,wsmprovhost.exe,msiexec.exe,14972,routine process,benign,routine process
PROC-00985,2026-08-14T21:38:07Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,backup-agent.exe,2010,routine process,benign,routine process
PROC-01491,2026-08-14T21:40:09Z,JUMP-01,ACME\jsmith,taskeng.exe,w3wp.exe,13482,routine process,benign,routine process
PROC-00082,2026-08-14T21:45:17Z,APP-API-03,ACME\mrivera,explorer.exe,backup-agent.exe,13216,routine process,benign,routine process
PROC-01096,2026-08-14T21:54:29Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,w3wp.exe,11760,routine process,benign,routine process
PROC-00922,2026-08-14T22:02:57Z,APP-API-03,ACME\svc_deploy,taskeng.exe,w3wp.exe,6462,routine process,benign,routine process
PROC-00301,2026-08-14T22:10:12Z,APP-API-03,ACME\svc_backup,wsmprovhost.exe,backup-agent.exe,9678,routine process,benign,routine process
PROC-00527,2026-08-14T22:12:02Z,APP-API-03,ACME\jsmith,explorer.exe,powershell.exe,5208,routine process,benign,routine process
PROC-00276,2026-08-14T22:19:06Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,backup-agent.exe,14870,routine process,benign,routine process
PROC-00521,2026-08-14T22:21:30Z,JUMP-01,ACME\svc_backup,taskeng.exe,powershell.exe,11518,routine process,benign,routine process
PROC-00067,2026-08-14T22:29:49Z,DEPLOY-01,ACME\mrivera,wsmprovhost.exe,backup-agent.exe,5323,routine process,benign,routine process
PROC-00235,2026-08-14T22:38:02Z,APP-API-03,ACME\svc_backup,taskeng.exe,msiexec.exe,4576,routine process,benign,routine process
PROC-00440,2026-08-14T23:18:32Z,JUMP-01,ACME\jsmith,explorer.exe,backup-agent.exe,11995,routine process,benign,routine process
PROC-01486,2026-08-14T23:20:39Z,APP-API-02,ACME\svc_deploy,services.exe,backup-agent.exe,3246,routine process,benign,routine process
PROC-01158,2026-08-14T23:25:27Z,DEPLOY-01,ACME\mrivera,services.exe,w3wp.exe,5280,routine process,benign,routine process
PROC-00517,2026-08-14T23:28:26Z,APP-API-03,ACME\mrivera,services.exe,powershell.exe,1963,routine process,benign,routine process
PROC-00546,2026-08-14T23:46:16Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,powershell.exe,4587,routine process,benign,routine process
PROC-01271,2026-08-14T23:48:05Z,APP-API-03,ACME\svc_backup,services.exe,w3wp.exe,4691,routine process,benign,routine process
PROC-01490,2026-08-14T23:50:24Z,APP-API-02,ACME\svc_backup,taskeng.exe,backup-agent.exe,1439,routine process,benign,routine process
PROC-01355,2026-08-15T00:02:22Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,msiexec.exe,2928,routine process,benign,routine process
PROC-01151,2026-08-15T00:05:30Z,FILE-02,ACME\jsmith,taskeng.exe,powershell.exe,10361,routine process,benign,routine process
PROC-00115,2026-08-15T00:15:15Z,JUMP-01,ACME\mrivera,taskeng.exe,w3wp.exe,9453,routine process,benign,routine process
PROC-00196,2026-08-15T00:15:39Z,FIN-WS-14,ACME\jsmith,wsmprovhost.exe,msiexec.exe,6706,routine process,benign,routine process
PROC-00832,2026-08-15T00:23:03Z,APP-API-03,ACME\mrivera,wsmprovhost.exe,w3wp.exe,10393,routine process,benign,routine process
PROC-00899,2026-08-15T00:37:35Z,FIN-WS-14,ACME\jsmith,taskeng.exe,msiexec.exe,3700,routine process,benign,routine process
PROC-00992,2026-08-15T00:38:57Z,FILE-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,powershell.exe,8779,routine process,benign,routine process
PROC-01259,2026-08-15T00:48:36Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,msiexec.exe,9261,routine process,benign,routine process
PROC-01065,2026-08-15T01:04:57Z,APP-API-03,ACME\mrivera,services.exe,w3wp.exe,11187,routine process,benign,routine process
PROC-00602,2026-08-15T01:06:55Z,APP-API-03,NT AUTHORITY\SYSTEM,wsmprovhost.exe,msiexec.exe,8949,routine process,benign,routine process
PROC-00982,2026-08-15T01:08:18Z,DEPLOY-01,ACME\svc_backup,services.exe,powershell.exe,12070,routine process,benign,routine process
PROC-00629,2026-08-15T01:09:58Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,msiexec.exe,5600,routine process,benign,routine process
PROC-01334,2026-08-15T01:11:58Z,DEPLOY-01,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,3504,routine process,benign,routine process
PROC-00915,2026-08-15T01:13:45Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,3250,routine process,benign,routine process
PROC-00138,2026-08-15T01:17:42Z,FILE-02,ACME\jsmith,wsmprovhost.exe,msiexec.exe,1320,routine process,benign,routine process
PROC-00113,2026-08-15T01:26:01Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,msiexec.exe,12434,routine process,benign,routine process
PROC-01084,2026-08-15T01:27:00Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,w3wp.exe,12538,routine process,benign,routine process
PROC-01278,2026-08-15T01:31:05Z,FILE-02,ACME\svc_deploy,taskeng.exe,backup-agent.exe,5497,routine process,benign,routine process
PROC-00229,2026-08-15T01:38:52Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,w3wp.exe,4051,routine process,benign,routine process
PROC-01018,2026-08-15T01:39:27Z,APP-API-03,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,8063,routine process,benign,routine process
PROC-00557,2026-08-15T01:44:24Z,FIN-WS-14,ACME\jsmith,explorer.exe,msiexec.exe,8647,routine process,benign,routine process
PROC-01464,2026-08-15T01:45:56Z,JUMP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,4527,routine process,benign,routine process
PROC-00822,2026-08-15T01:49:18Z,APP-API-03,ACME\svc_backup,services.exe,msiexec.exe,11950,routine process,benign,routine process
PROC-01275,2026-08-15T01:52:12Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,msiexec.exe,2876,routine process,benign,routine process
PROC-00989,2026-08-15T01:57:09Z,APP-API-02,ACME\mrivera,taskeng.exe,powershell.exe,5484,routine process,benign,routine process
PROC-00620,2026-08-15T01:58:51Z,DEPLOY-01,ACME\jsmith,taskeng.exe,backup-agent.exe,4413,routine process,benign,routine process
PROC-00402,2026-08-15T02:00:04Z,APP-API-03,ACME\jsmith,services.exe,msiexec.exe,10502,routine process,benign,routine process
PROC-01244,2026-08-15T02:02:29Z,APP-API-02,ACME\svc_deploy,explorer.exe,backup-agent.exe,6432,routine process,benign,routine process
PROC-01392,2026-08-15T02:17:36Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,w3wp.exe,13895,routine process,benign,routine process
PROC-00945,2026-08-15T02:26:17Z,FILE-02,ACME\svc_backup,taskeng.exe,powershell.exe,8665,routine process,benign,routine process
PROC-01391,2026-08-15T02:28:20Z,FILE-02,ACME\mrivera,taskeng.exe,msiexec.exe,13021,routine process,benign,routine process
PROC-01037,2026-08-15T02:33:27Z,JUMP-01,ACME\mrivera,wsmprovhost.exe,w3wp.exe,4947,routine process,benign,routine process
PROC-00876,2026-08-15T02:41:02Z,APP-API-02,ACME\jsmith,taskeng.exe,powershell.exe,13286,routine process,benign,routine process
PROC-00280,2026-08-15T02:55:41Z,APP-API-02,ACME\jsmith,wsmprovhost.exe,msiexec.exe,11904,routine process,benign,routine process
PROC-00248,2026-08-15T02:59:30Z,DEPLOY-01,ACME\svc_backup,explorer.exe,w3wp.exe,2052,routine process,benign,routine process
PROC-00936,2026-08-15T03:01:16Z,JUMP-01,ACME\jsmith,explorer.exe,backup-agent.exe,11002,routine process,benign,routine process
PROC-00273,2026-08-15T03:11:17Z,FILE-02,ACME\svc_backup,services.exe,w3wp.exe,5608,routine process,benign,routine process
PROC-01384,2026-08-15T03:40:27Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,3788,routine process,benign,routine process
PROC-00406,2026-08-15T03:47:32Z,FILE-02,ACME\svc_deploy,taskeng.exe,powershell.exe,14010,routine process,benign,routine process
PROC-01325,2026-08-15T03:48:46Z,DEPLOY-01,ACME\mrivera,explorer.exe,w3wp.exe,4697,routine process,benign,routine process
PROC-00506,2026-08-15T03:52:17Z,JUMP-01,ACME\svc_backup,explorer.exe,msiexec.exe,8850,routine process,benign,routine process
PROC-00351,2026-08-15T03:57:54Z,APP-API-03,ACME\jsmith,taskeng.exe,backup-agent.exe,7128,routine process,benign,routine process
PROC-01290,2026-08-15T03:59:19Z,DEPLOY-01,NT AUTHORITY\SYSTEM,services.exe,w3wp.exe,2672,routine process,benign,routine process
PROC-00176,2026-08-15T04:02:18Z,FILE-02,ACME\jsmith,wsmprovhost.exe,powershell.exe,14896,routine process,benign,routine process
PROC-00889,2026-08-15T04:06:28Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,w3wp.exe,3628,routine process,benign,routine process
PROC-00869,2026-08-15T04:08:05Z,JUMP-01,ACME\mrivera,taskeng.exe,powershell.exe,13413,routine process,benign,routine process
PROC-00444,2026-08-15T04:14:23Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,12956,routine process,benign,routine process
PROC-01284,2026-08-15T04:20:25Z,FIN-WS-14,ACME\svc_backup,services.exe,msiexec.exe,13051,routine process,benign,routine process
PROC-00812,2026-08-15T04:20:59Z,FIN-WS-14,ACME\svc_backup,services.exe,powershell.exe,2624,routine process,benign,routine process
PROC-00253,2026-08-15T04:21:18Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,w3wp.exe,11252,routine process,benign,routine process
PROC-00668,2026-08-15T04:31:09Z,APP-API-02,ACME\svc_deploy,services.exe,backup-agent.exe,10943,routine process,benign,routine process
PROC-00069,2026-08-15T04:43:03Z,APP-API-02,ACME\mrivera,wsmprovhost.exe,w3wp.exe,8758,routine process,benign,routine process
PROC-01204,2026-08-15T04:44:19Z,JUMP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,6836,routine process,benign,routine process
PROC-01471,2026-08-15T04:55:23Z,FILE-02,ACME\jsmith,wsmprovhost.exe,powershell.exe,14637,routine process,benign,routine process
PROC-01172,2026-08-15T04:59:51Z,JUMP-01,ACME\svc_deploy,wsmprovhost.exe,msiexec.exe,7933,routine process,benign,routine process
PROC-00987,2026-08-15T05:04:42Z,DEPLOY-01,ACME\mrivera,wsmprovhost.exe,w3wp.exe,7227,routine process,benign,routine process
PROC-00767,2026-08-15T05:05:35Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,msiexec.exe,12786,routine process,benign,routine process
PROC-00375,2026-08-15T05:06:21Z,APP-API-03,ACME\jsmith,wsmprovhost.exe,powershell.exe,2751,routine process,benign,routine process
PROC-00026,2026-08-15T05:09:09Z,APP-API-02,ACME\mrivera,explorer.exe,w3wp.exe,4832,routine process,benign,routine process
PROC-00514,2026-08-15T05:11:55Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,13928,routine process,benign,routine process
PROC-00033,2026-08-15T05:12:03Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,msiexec.exe,6414,routine process,benign,routine process
PROC-00562,2026-08-15T05:13:09Z,FIN-WS-14,ACME\svc_backup,wsmprovhost.exe,powershell.exe,1716,routine process,benign,routine process
PROC-01208,2026-08-15T05:41:23Z,DEPLOY-01,ACME\svc_deploy,services.exe,backup-agent.exe,10756,routine process,benign,routine process
PROC-00461,2026-08-15T05:43:07Z,APP-API-02,ACME\svc_deploy,explorer.exe,msiexec.exe,6931,routine process,benign,routine process
PROC-01448,2026-08-15T05:44:17Z,APP-API-02,ACME\svc_backup,services.exe,msiexec.exe,2295,routine process,benign,routine process
PROC-00291,2026-08-15T05:44:37Z,DEPLOY-01,ACME\jsmith,services.exe,w3wp.exe,13917,routine process,benign,routine process
PROC-01301,2026-08-15T05:51:39Z,APP-API-03,ACME\jsmith,taskeng.exe,msiexec.exe,11055,routine process,benign,routine process
PROC-00902,2026-08-15T05:55:04Z,JUMP-01,ACME\mrivera,taskeng.exe,w3wp.exe,13075,routine process,benign,routine process
PROC-00298,2026-08-15T06:04:37Z,FILE-02,ACME\svc_backup,services.exe,w3wp.exe,14704,routine process,benign,routine process
PROC-00559,2026-08-15T06:11:39Z,FIN-WS-14,ACME\svc_deploy,explorer.exe,backup-agent.exe,7480,routine process,benign,routine process
PROC-00540,2026-08-15T06:19:41Z,APP-API-02,ACME\jsmith,wsmprovhost.exe,powershell.exe,10455,routine process,benign,routine process
PROC-00640,2026-08-15T06:33:35Z,JUMP-01,ACME\mrivera,taskeng.exe,powershell.exe,11377,routine process,benign,routine process
PROC-00222,2026-08-15T06:34:39Z,APP-API-02,ACME\svc_backup,services.exe,msiexec.exe,10831,routine process,benign,routine process
PROC-01243,2026-08-15T06:41:11Z,JUMP-01,ACME\jsmith,taskeng.exe,backup-agent.exe,6449,routine process,benign,routine process
PROC-00908,2026-08-15T06:42:29Z,JUMP-01,ACME\svc_backup,taskeng.exe,powershell.exe,4044,routine process,benign,routine process
PROC-01273,2026-08-15T06:46:23Z,FILE-02,ACME\svc_backup,wsmprovhost.exe,msiexec.exe,4194,routine process,benign,routine process
PROC-00973,2026-08-15T06:50:26Z,FILE-02,ACME\jsmith,taskeng.exe,backup-agent.exe,14698,routine process,benign,routine process
PROC-00917,2026-08-15T06:58:32Z,APP-API-03,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,4746,routine process,benign,routine process
PROC-00694,2026-08-15T07:16:37Z,FIN-WS-14,ACME\mrivera,taskeng.exe,msiexec.exe,10320,routine process,benign,routine process
PROC-00214,2026-08-15T07:22:45Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,backup-agent.exe,10330,routine process,benign,routine process
PROC-00692,2026-08-15T07:29:51Z,APP-API-03,NT AUTHORITY\SYSTEM,wsmprovhost.exe,w3wp.exe,3846,routine process,benign,routine process
PROC-01467,2026-08-15T07:31:10Z,APP-API-03,ACME\mrivera,services.exe,w3wp.exe,4928,routine process,benign,routine process
PROC-01449,2026-08-15T07:31:37Z,FILE-02,ACME\mrivera,taskeng.exe,w3wp.exe,1909,routine process,benign,routine process
PROC-00202,2026-08-15T07:37:49Z,DEPLOY-01,ACME\mrivera,taskeng.exe,backup-agent.exe,12643,routine process,benign,routine process
PROC-00957,2026-08-15T07:39:34Z,JUMP-01,ACME\svc_backup,taskeng.exe,w3wp.exe,9461,routine process,benign,routine process
PROC-01212,2026-08-15T07:42:02Z,APP-API-02,ACME\svc_backup,services.exe,msiexec.exe,5147,routine process,benign,routine process
PROC-00884,2026-08-15T07:42:21Z,APP-API-02,ACME\jsmith,services.exe,backup-agent.exe,2325,routine process,benign,routine process
PROC-00306,2026-08-15T07:50:56Z,APP-API-03,NT AUTHORITY\SYSTEM,wsmprovhost.exe,w3wp.exe,5365,routine process,benign,routine process
PROC-01314,2026-08-15T07:56:27Z,APP-API-03,ACME\svc_deploy,wsmprovhost.exe,powershell.exe,14811,routine process,benign,routine process
PROC-01313,2026-08-15T08:02:48Z,JUMP-01,ACME\svc_backup,explorer.exe,w3wp.exe,9328,routine process,benign,routine process
PROC-00544,2026-08-15T08:04:10Z,APP-API-02,ACME\mrivera,wsmprovhost.exe,powershell.exe,3805,routine process,benign,routine process
PROC-00364,2026-08-15T08:20:45Z,APP-API-03,NT AUTHORITY\SYSTEM,wsmprovhost.exe,msiexec.exe,7607,routine process,benign,routine process
PROC-01390,2026-08-15T08:27:06Z,APP-API-03,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,3079,routine process,benign,routine process
PROC-00027,2026-08-15T08:54:21Z,APP-API-03,ACME\svc_backup,services.exe,backup-agent.exe,11644,routine process,benign,routine process
