event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-00683,2026-08-14T10:16:40Z,FIN-WS-14,APP-API-02,ACME\svc_deploy,backup-agent.exe,5985,allowed,75928,benign,routine network
NET-00291,2026-08-14T10:25:34Z,APP-API-02,JUMP-01,ACME\jsmith,w3wp.exe,445,allowed,32599,benign,routine network
NET-01369,2026-08-14T10:29:42Z,DEPLOY-01,FILE-02,ACME\svc_deploy,backup-agent.exe,5985,allowed,64528,benign,routine network
NET-00709,2026-08-14T11:12:18Z,FILE-02,APP-API-02,ACME\svc_deploy,w3wp.exe,445,allowed,9438,benign,routine network
NET-01393,2026-08-14T11:12:54Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,37051,benign,routine network
NET-00997,2026-08-14T11:19:04Z,FILE-02,APP-API-03,ACME\svc_deploy,w3wp.exe,445,allowed,69555,benign,routine network
NET-00921,2026-08-14T11:20:02Z,FIN-WS-14,FIN-WS-14,ACME\mrivera,w3wp.exe,443,allowed,5413,benign,routine network
NET-00952,2026-08-14T11:28:56Z,FILE-02,APP-API-03,ACME\svc_deploy,powershell.exe,445,allowed,27984,benign,routine network
NET-00770,2026-08-14T11:42:05Z,APP-API-03,APP-API-03,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,77403,benign,routine network
NET-00079,2026-08-14T11:43:33Z,APP-API-03,FILE-02,ACME\jsmith,powershell.exe,445,allowed,38891,benign,routine network
NET-00593,2026-08-14T12:09:22Z,APP-API-02,APP-API-02,ACME\mrivera,powershell.exe,443,allowed,67437,benign,routine network
NET-00180,2026-08-14T12:18:05Z,JUMP-01,DEPLOY-01,ACME\mrivera,backup-agent.exe,443,allowed,19563,benign,routine network
NET-00612,2026-08-14T12:22:06Z,FIN-WS-14,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,40586,benign,routine network
NET-00115,2026-08-14T12:26:51Z,FILE-02,FIN-WS-14,ACME\svc_backup,backup-agent.exe,5985,allowed,7047,benign,routine network
NET-00044,2026-08-14T12:33:14Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,85110,benign,routine network
NET-00800,2026-08-14T12:35:31Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,w3wp.exe,5985,allowed,78838,benign,routine network
NET-00414,2026-08-14T12:45:07Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,24712,benign,routine network
NET-01198,2026-08-14T12:46:06Z,FILE-02,APP-API-03,ACME\svc_deploy,powershell.exe,445,allowed,83901,benign,routine network
NET-00417,2026-08-14T12:50:03Z,FILE-02,APP-API-03,ACME\svc_deploy,powershell.exe,443,allowed,80489,benign,routine network
NET-00393,2026-08-14T12:51:46Z,FILE-02,FILE-02,ACME\jsmith,powershell.exe,5985,allowed,76214,benign,routine network
NET-00679,2026-08-14T12:54:02Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,w3wp.exe,445,allowed,72735,benign,routine network
NET-00095,2026-08-14T12:55:58Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,w3wp.exe,445,allowed,71214,benign,routine network
NET-00628,2026-08-14T13:11:00Z,DEPLOY-01,JUMP-01,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,50214,benign,routine network
NET-00722,2026-08-14T13:15:47Z,FIN-WS-14,APP-API-02,ACME\mrivera,powershell.exe,445,allowed,69630,benign,routine network
NET-01070,2026-08-14T13:17:16Z,APP-API-03,APP-API-03,ACME\jsmith,backup-agent.exe,443,allowed,17397,benign,routine network
NET-00026,2026-08-14T13:24:36Z,DEPLOY-01,DEPLOY-01,ACME\jsmith,backup-agent.exe,443,allowed,60440,benign,routine network
NET-00248,2026-08-14T13:24:42Z,APP-API-03,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,87002,benign,routine network
NET-00726,2026-08-14T13:25:14Z,DEPLOY-01,APP-API-03,ACME\mrivera,powershell.exe,443,allowed,51200,benign,routine network
NET-01109,2026-08-14T13:29:56Z,JUMP-01,FILE-02,ACME\svc_deploy,backup-agent.exe,445,allowed,16577,benign,routine network
NET-00630,2026-08-14T13:36:58Z,FILE-02,DEPLOY-01,ACME\jsmith,backup-agent.exe,443,allowed,39248,benign,routine network
NET-01377,2026-08-14T13:41:24Z,APP-API-02,JUMP-01,ACME\svc_deploy,powershell.exe,443,allowed,47185,benign,routine network
NET-01307,2026-08-14T13:41:58Z,JUMP-01,JUMP-01,ACME\jsmith,w3wp.exe,443,allowed,38732,benign,routine network
NET-00626,2026-08-14T13:43:46Z,APP-API-03,APP-API-03,ACME\svc_deploy,w3wp.exe,5985,allowed,57042,benign,routine network
NET-00451,2026-08-14T13:48:48Z,APP-API-02,JUMP-01,ACME\jsmith,backup-agent.exe,5985,allowed,88486,benign,routine network
NET-01445,2026-08-14T13:51:47Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,w3wp.exe,5985,allowed,14854,benign,routine network
NET-00967,2026-08-14T13:54:09Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,w3wp.exe,443,allowed,15457,benign,routine network
NET-00839,2026-08-14T14:14:10Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,26758,benign,routine network
NET-01140,2026-08-14T14:14:34Z,FILE-02,FIN-WS-14,ACME\mrivera,backup-agent.exe,5985,allowed,70466,benign,routine network
NET-00514,2026-08-14T14:19:15Z,APP-API-02,APP-API-02,ACME\mrivera,w3wp.exe,5985,allowed,9021,benign,routine network
NET-00175,2026-08-14T14:23:59Z,FILE-02,FILE-02,ACME\svc_deploy,w3wp.exe,445,allowed,59493,benign,routine network
NET-00543,2026-08-14T14:24:11Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,64773,benign,routine network
NET-01265,2026-08-14T14:24:40Z,FILE-02,JUMP-01,ACME\mrivera,powershell.exe,445,allowed,18816,benign,routine network
NET-01114,2026-08-14T14:39:46Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,66558,benign,routine network
NET-01493,2026-08-14T14:49:12Z,FILE-02,FIN-WS-14,ACME\svc_deploy,powershell.exe,443,allowed,23070,benign,routine network
NET-01131,2026-08-14T14:56:23Z,APP-API-03,FILE-02,ACME\svc_backup,w3wp.exe,443,allowed,87312,benign,routine network
NET-00928,2026-08-14T14:59:34Z,JUMP-01,FIN-WS-14,ACME\svc_deploy,w3wp.exe,5985,allowed,55202,benign,routine network
NET-00874,2026-08-14T15:00:41Z,FILE-02,APP-API-02,ACME\svc_deploy,powershell.exe,445,allowed,86900,benign,routine network
NET-00993,2026-08-14T15:11:23Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,6236,benign,routine network
NET-01235,2026-08-14T15:45:30Z,APP-API-02,FILE-02,ACME\svc_deploy,backup-agent.exe,445,allowed,62522,benign,routine network
NET-00379,2026-08-14T15:56:17Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,33045,benign,routine network
NET-00503,2026-08-14T15:57:08Z,APP-API-03,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,56770,benign,routine network
NET-00552,2026-08-14T16:03:38Z,DEPLOY-01,APP-API-03,ACME\jsmith,w3wp.exe,443,allowed,37686,benign,routine network
NET-00803,2026-08-14T16:05:19Z,DEPLOY-01,FIN-WS-14,ACME\jsmith,backup-agent.exe,445,allowed,50744,benign,routine network
NET-00886,2026-08-14T16:09:39Z,JUMP-01,JUMP-01,ACME\svc_backup,backup-agent.exe,445,allowed,82696,benign,routine network
NET-01304,2026-08-14T16:24:16Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,55779,benign,routine network
NET-01061,2026-08-14T16:29:31Z,JUMP-01,DEPLOY-01,ACME\svc_deploy,powershell.exe,445,allowed,77550,benign,routine network
NET-00017,2026-08-14T16:35:49Z,APP-API-02,JUMP-01,ACME\svc_backup,w3wp.exe,5985,allowed,32805,benign,routine network
NET-00920,2026-08-14T16:41:45Z,APP-API-02,FILE-02,ACME\svc_deploy,w3wp.exe,445,allowed,46570,benign,routine network
NET-01028,2026-08-14T16:44:36Z,FILE-02,APP-API-03,ACME\svc_deploy,w3wp.exe,443,allowed,78509,benign,routine network
NET-01313,2026-08-14T16:44:47Z,FILE-02,JUMP-01,ACME\jsmith,w3wp.exe,443,allowed,72635,benign,routine network
NET-01081,2026-08-14T16:51:59Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,1644,benign,routine network
NET-00077,2026-08-14T16:53:21Z,APP-API-02,JUMP-01,ACME\svc_backup,powershell.exe,445,allowed,47381,benign,routine network
NET-00554,2026-08-14T16:53:22Z,DEPLOY-01,APP-API-03,ACME\jsmith,backup-agent.exe,443,allowed,31988,benign,routine network
NET-00249,2026-08-14T16:54:57Z,FIN-WS-14,APP-API-03,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,45647,benign,routine network
NET-00859,2026-08-14T16:56:08Z,APP-API-03,FIN-WS-14,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,23357,benign,routine network
NET-01305,2026-08-14T17:00:55Z,FIN-WS-14,APP-API-02,ACME\jsmith,w3wp.exe,445,allowed,41805,benign,routine network
NET-00138,2026-08-14T17:01:11Z,APP-API-02,FILE-02,ACME\mrivera,powershell.exe,445,allowed,60909,benign,routine network
NET-00072,2026-08-14T17:05:30Z,FILE-02,FILE-02,ACME\jsmith,backup-agent.exe,445,allowed,24334,benign,routine network
NET-01077,2026-08-14T17:06:46Z,JUMP-01,DEPLOY-01,ACME\svc_backup,backup-agent.exe,445,allowed,82913,benign,routine network
NET-01252,2026-08-14T17:08:08Z,FIN-WS-14,DEPLOY-01,ACME\mrivera,powershell.exe,445,allowed,78178,benign,routine network
NET-00848,2026-08-14T17:13:38Z,FILE-02,FIN-WS-14,ACME\svc_backup,backup-agent.exe,5985,allowed,486,benign,routine network
NET-01489,2026-08-14T17:24:34Z,APP-API-02,FIN-WS-14,ACME\jsmith,backup-agent.exe,443,allowed,56047,benign,routine network
NET-00236,2026-08-14T17:28:46Z,JUMP-01,APP-API-03,ACME\svc_backup,backup-agent.exe,445,allowed,6799,benign,routine network
NET-00153,2026-08-14T17:35:10Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,39111,benign,routine network
NET-00877,2026-08-14T17:48:03Z,DEPLOY-01,APP-API-03,ACME\jsmith,w3wp.exe,5985,allowed,66977,benign,routine network
NET-01095,2026-08-14T17:49:13Z,DEPLOY-01,JUMP-01,ACME\mrivera,powershell.exe,5985,allowed,24286,benign,routine network
NET-00703,2026-08-14T17:49:32Z,JUMP-01,FILE-02,ACME\svc_deploy,powershell.exe,445,allowed,14012,benign,routine network
NET-00462,2026-08-14T17:52:09Z,APP-API-03,FIN-WS-14,ACME\mrivera,powershell.exe,445,allowed,62365,benign,routine network
NET-00831,2026-08-14T17:53:04Z,FILE-02,DEPLOY-01,ACME\jsmith,powershell.exe,445,allowed,83605,benign,routine network
NET-00818,2026-08-14T18:03:13Z,APP-API-03,FILE-02,ACME\jsmith,powershell.exe,445,allowed,34512,benign,routine network
NET-01207,2026-08-14T18:10:36Z,APP-API-03,APP-API-03,ACME\jsmith,w3wp.exe,5985,allowed,14823,benign,routine network
NET-00202,2026-08-14T18:14:32Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,backup-agent.exe,443,allowed,46266,benign,routine network
NET-00599,2026-08-14T18:25:16Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,powershell.exe,443,allowed,29017,benign,routine network
NET-00074,2026-08-14T18:29:37Z,FILE-02,FIN-WS-14,ACME\jsmith,backup-agent.exe,445,allowed,41198,benign,routine network
NET-00744,2026-08-14T18:31:28Z,FILE-02,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,75349,benign,routine network
NET-00924,2026-08-14T18:51:57Z,FIN-WS-14,APP-API-02,ACME\svc_deploy,backup-agent.exe,443,allowed,61122,benign,routine network
NET-00308,2026-08-14T18:53:52Z,JUMP-01,DEPLOY-01,ACME\svc_backup,w3wp.exe,5985,allowed,66712,benign,routine network
NET-01478,2026-08-14T18:54:24Z,APP-API-02,FIN-WS-14,ACME\mrivera,w3wp.exe,443,allowed,17223,benign,routine network
NET-01057,2026-08-14T19:10:56Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,16027,benign,routine network
NET-01164,2026-08-14T19:12:29Z,APP-API-02,JUMP-01,ACME\jsmith,powershell.exe,5985,allowed,21016,benign,routine network
NET-01335,2026-08-14T19:14:34Z,FILE-02,JUMP-01,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,14621,benign,routine network
NET-00586,2026-08-14T19:15:03Z,JUMP-01,FILE-02,ACME\jsmith,backup-agent.exe,445,allowed,47829,benign,routine network
NET-01347,2026-08-14T19:15:44Z,FIN-WS-14,FILE-02,ACME\svc_backup,w3wp.exe,445,allowed,64190,benign,routine network
NET-00730,2026-08-14T19:17:37Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,24738,benign,routine network
NET-00998,2026-08-14T19:20:32Z,JUMP-01,FILE-02,ACME\svc_deploy,w3wp.exe,5985,allowed,66060,benign,routine network
NET-00771,2026-08-14T19:25:22Z,APP-API-03,JUMP-01,ACME\svc_backup,powershell.exe,445,allowed,53212,benign,routine network
NET-01172,2026-08-14T19:28:20Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,26404,benign,routine network
NET-01273,2026-08-14T19:41:33Z,JUMP-01,DEPLOY-01,ACME\jsmith,backup-agent.exe,443,allowed,100,benign,routine network
NET-01035,2026-08-14T19:42:25Z,FIN-WS-14,JUMP-01,ACME\svc_backup,backup-agent.exe,445,allowed,10726,benign,routine network
NET-00093,2026-08-14T19:45:28Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,backup-agent.exe,5985,allowed,55885,benign,routine network
NET-00265,2026-08-14T20:06:37Z,JUMP-01,JUMP-01,ACME\jsmith,powershell.exe,443,allowed,82075,benign,routine network
NET-00239,2026-08-14T20:09:41Z,DEPLOY-01,FILE-02,ACME\mrivera,w3wp.exe,443,allowed,28870,benign,routine network
NET-00567,2026-08-14T20:32:46Z,FILE-02,APP-API-03,ACME\jsmith,backup-agent.exe,5985,allowed,77682,benign,routine network
NET-00070,2026-08-14T20:48:16Z,FIN-WS-14,APP-API-02,ACME\svc_backup,backup-agent.exe,5985,allowed,59911,benign,routine network
NET-00987,2026-08-14T20:53:37Z,DEPLOY-01,APP-API-02,ACME\mrivera,powershell.exe,5985,allowed,19707,benign,routine network
NET-00948,2026-08-14T20:59:11Z,APP-API-02,APP-API-03,ACME\mrivera,powershell.exe,445,allowed,72289,benign,routine network
NET-00435,2026-08-14T21:02:46Z,APP-API-02,APP-API-02,ACME\svc_backup,w3wp.exe,445,allowed,44641,benign,routine network
NET-01426,2026-08-14T21:03:45Z,FIN-WS-14,DEPLOY-01,ACME\mrivera,powershell.exe,5985,allowed,73647,benign,routine network
NET-00286,2026-08-14T21:09:44Z,APP-API-03,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,75364,benign,routine network
NET-00019,2026-08-14T21:09:59Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,5985,allowed,86803,benign,routine network
NET-01180,2026-08-14T21:14:25Z,APP-API-02,FILE-02,ACME\svc_deploy,backup-agent.exe,445,allowed,28520,benign,routine network
NET-00415,2026-08-14T21:17:34Z,FILE-02,JUMP-01,ACME\svc_deploy,powershell.exe,443,allowed,45186,benign,routine network
NET-01236,2026-08-14T21:23:05Z,JUMP-01,FIN-WS-14,ACME\mrivera,w3wp.exe,5985,allowed,11416,benign,routine network
NET-00201,2026-08-14T21:39:40Z,FIN-WS-14,JUMP-01,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,51747,benign,routine network
NET-01104,2026-08-14T21:43:21Z,JUMP-01,APP-API-03,ACME\svc_deploy,powershell.exe,5985,allowed,31357,benign,routine network
NET-00779,2026-08-14T21:43:23Z,FILE-02,APP-API-02,ACME\jsmith,powershell.exe,443,allowed,89962,benign,routine network
NET-00051,2026-08-14T21:43:31Z,JUMP-01,FIN-WS-14,ACME\svc_deploy,backup-agent.exe,5985,allowed,76553,benign,routine network
NET-00509,2026-08-14T21:44:49Z,JUMP-01,APP-API-02,ACME\jsmith,powershell.exe,5985,allowed,38553,benign,routine network
NET-01374,2026-08-14T21:45:56Z,APP-API-03,APP-API-03,ACME\svc_deploy,backup-agent.exe,443,allowed,80662,benign,routine network
NET-00351,2026-08-14T21:56:09Z,FIN-WS-14,APP-API-03,ACME\svc_deploy,backup-agent.exe,5985,allowed,21961,benign,routine network
NET-00887,2026-08-14T22:09:08Z,FILE-02,APP-API-03,ACME\svc_deploy,w3wp.exe,445,allowed,70971,benign,routine network
NET-00604,2026-08-14T22:31:12Z,APP-API-03,FIN-WS-14,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,62364,benign,routine network
NET-01338,2026-08-14T22:31:17Z,APP-API-02,DEPLOY-01,ACME\svc_backup,backup-agent.exe,5985,allowed,5974,benign,routine network
NET-00156,2026-08-14T22:34:53Z,JUMP-01,JUMP-01,ACME\svc_deploy,w3wp.exe,443,allowed,63741,benign,routine network
NET-00852,2026-08-14T22:54:55Z,FIN-WS-14,APP-API-03,NT AUTHORITY\SYSTEM,backup-agent.exe,443,allowed,61975,benign,routine network
NET-01233,2026-08-14T23:17:47Z,FIN-WS-14,JUMP-01,ACME\mrivera,w3wp.exe,443,allowed,67018,benign,routine network
NET-00694,2026-08-14T23:25:21Z,APP-API-03,DEPLOY-01,ACME\svc_backup,powershell.exe,5985,allowed,2693,benign,routine network
NET-01218,2026-08-14T23:26:26Z,FILE-02,APP-API-02,ACME\mrivera,backup-agent.exe,445,allowed,21369,benign,routine network
NET-00078,2026-08-14T23:27:36Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,82323,benign,routine network
NET-01113,2026-08-14T23:32:51Z,APP-API-03,FILE-02,ACME\mrivera,backup-agent.exe,443,allowed,31584,benign,routine network
NET-00472,2026-08-14T23:40:20Z,FIN-WS-14,APP-API-02,ACME\mrivera,powershell.exe,443,allowed,7860,benign,routine network
NET-00297,2026-08-14T23:41:22Z,APP-API-02,APP-API-02,ACME\svc_backup,w3wp.exe,445,allowed,66844,benign,routine network
NET-00524,2026-08-14T23:56:32Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,powershell.exe,445,allowed,59070,benign,routine network
NET-00281,2026-08-14T23:59:37Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,52591,benign,routine network
NET-00950,2026-08-15T00:05:58Z,APP-API-03,APP-API-02,ACME\mrivera,backup-agent.exe,445,allowed,65730,benign,routine network
NET-00978,2026-08-15T00:07:00Z,DEPLOY-01,FILE-02,ACME\mrivera,backup-agent.exe,443,allowed,10827,benign,routine network
NET-00773,2026-08-15T00:18:13Z,APP-API-02,JUMP-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,19283,benign,routine network
NET-00506,2026-08-15T00:21:12Z,APP-API-02,APP-API-02,ACME\svc_backup,powershell.exe,445,allowed,17939,benign,routine network
NET-01494,2026-08-15T00:23:28Z,FILE-02,FIN-WS-14,ACME\mrivera,w3wp.exe,5985,allowed,78003,benign,routine network
NET-00632,2026-08-15T00:26:50Z,JUMP-01,FIN-WS-14,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,22524,benign,routine network
NET-00968,2026-08-15T00:29:58Z,FILE-02,JUMP-01,ACME\mrivera,powershell.exe,5985,allowed,27967,benign,routine network
NET-00206,2026-08-15T00:36:45Z,DEPLOY-01,FILE-02,ACME\svc_backup,powershell.exe,5985,allowed,19895,benign,routine network
NET-00463,2026-08-15T00:42:30Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,84312,benign,routine network
NET-01145,2026-08-15T00:49:55Z,FILE-02,APP-API-02,ACME\svc_deploy,backup-agent.exe,445,allowed,81275,benign,routine network
NET-00917,2026-08-15T00:51:10Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,18135,benign,routine network
NET-00402,2026-08-15T00:53:05Z,FILE-02,JUMP-01,ACME\jsmith,w3wp.exe,5985,allowed,57471,benign,routine network
NET-00309,2026-08-15T00:56:55Z,FILE-02,DEPLOY-01,ACME\svc_deploy,powershell.exe,5985,allowed,69553,benign,routine network
NET-01290,2026-08-15T00:57:04Z,FIN-WS-14,FILE-02,ACME\mrivera,powershell.exe,443,allowed,45751,benign,routine network
NET-00642,2026-08-15T00:58:46Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,443,allowed,43607,benign,routine network
NET-00223,2026-08-15T01:01:28Z,DEPLOY-01,JUMP-01,ACME\svc_deploy,powershell.exe,443,allowed,69991,benign,routine network
NET-00257,2026-08-15T01:04:20Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,powershell.exe,445,allowed,66791,benign,routine network
NET-00824,2026-08-15T01:05:57Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,64476,benign,routine network
NET-00330,2026-08-15T01:11:16Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,11397,benign,routine network
NET-00060,2026-08-15T01:24:41Z,FILE-02,APP-API-02,ACME\mrivera,w3wp.exe,445,allowed,67418,benign,routine network
NET-00926,2026-08-15T01:41:59Z,JUMP-01,FILE-02,ACME\svc_deploy,w3wp.exe,443,allowed,79352,benign,routine network
NET-00409,2026-08-15T01:46:35Z,FIN-WS-14,FIN-WS-14,ACME\svc_backup,powershell.exe,443,allowed,29132,benign,routine network
NET-01111,2026-08-15T01:48:53Z,FILE-02,JUMP-01,ACME\jsmith,powershell.exe,445,allowed,68105,benign,routine network
NET-01209,2026-08-15T01:59:16Z,FIN-WS-14,FILE-02,ACME\svc_backup,w3wp.exe,445,allowed,31029,benign,routine network
NET-00125,2026-08-15T02:10:15Z,APP-API-02,FILE-02,ACME\mrivera,powershell.exe,445,allowed,56637,benign,routine network
NET-00639,2026-08-15T02:19:58Z,APP-API-02,APP-API-02,ACME\svc_deploy,w3wp.exe,445,allowed,7288,benign,routine network
NET-01267,2026-08-15T02:21:31Z,APP-API-02,APP-API-03,ACME\svc_backup,w3wp.exe,443,allowed,25000,benign,routine network
NET-00851,2026-08-15T02:32:22Z,FIN-WS-14,FIN-WS-14,ACME\jsmith,powershell.exe,443,allowed,54768,benign,routine network
NET-00996,2026-08-15T02:33:17Z,DEPLOY-01,FILE-02,ACME\svc_backup,powershell.exe,445,allowed,33871,benign,routine network
NET-00375,2026-08-15T02:36:37Z,FILE-02,FIN-WS-14,ACME\svc_backup,powershell.exe,443,allowed,84447,benign,routine network
NET-01231,2026-08-15T02:42:27Z,FILE-02,FILE-02,ACME\jsmith,backup-agent.exe,5985,allowed,54939,benign,routine network
NET-01193,2026-08-15T02:42:35Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,53304,benign,routine network
NET-01144,2026-08-15T02:50:04Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,w3wp.exe,445,allowed,41766,benign,routine network
NET-01449,2026-08-15T02:50:29Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,powershell.exe,5985,allowed,84080,benign,routine network
NET-00563,2026-08-15T02:53:26Z,JUMP-01,FILE-02,ACME\jsmith,backup-agent.exe,5985,allowed,27616,benign,routine network
NET-01368,2026-08-15T02:55:18Z,FIN-WS-14,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,88846,benign,routine network
NET-01027,2026-08-15T02:56:54Z,APP-API-02,APP-API-03,ACME\svc_deploy,w3wp.exe,443,allowed,14186,benign,routine network
NET-00413,2026-08-15T02:59:15Z,FIN-WS-14,JUMP-01,ACME\svc_backup,powershell.exe,443,allowed,68122,benign,routine network
NET-01452,2026-08-15T02:59:34Z,FIN-WS-14,DEPLOY-01,ACME\svc_backup,backup-agent.exe,443,allowed,3828,benign,routine network
NET-00740,2026-08-15T03:05:43Z,FILE-02,FIN-WS-14,ACME\svc_deploy,powershell.exe,5985,allowed,85563,benign,routine network
NET-01033,2026-08-15T03:07:45Z,APP-API-02,FIN-WS-14,NT AUTHORITY\SYSTEM,backup-agent.exe,443,allowed,66558,benign,routine network
NET-00117,2026-08-15T03:08:55Z,JUMP-01,APP-API-03,ACME\mrivera,backup-agent.exe,445,allowed,49640,benign,routine network
NET-01285,2026-08-15T03:12:01Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,445,allowed,1620,benign,routine network
NET-00959,2026-08-15T03:19:32Z,DEPLOY-01,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,33265,benign,routine network
NET-00134,2026-08-15T03:20:16Z,FILE-02,FILE-02,ACME\svc_backup,powershell.exe,445,allowed,67087,benign,routine network
NET-00066,2026-08-15T03:31:08Z,APP-API-02,APP-API-02,ACME\mrivera,w3wp.exe,445,allowed,63494,benign,routine network
NET-00976,2026-08-15T03:33:11Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,42957,benign,routine network
NET-00672,2026-08-15T03:35:01Z,JUMP-01,APP-API-03,ACME\mrivera,powershell.exe,5985,allowed,23042,benign,routine network
NET-00793,2026-08-15T03:45:37Z,FIN-WS-14,FILE-02,ACME\svc_backup,backup-agent.exe,5985,allowed,53622,benign,routine network
NET-00381,2026-08-15T03:46:50Z,DEPLOY-01,FILE-02,ACME\svc_deploy,backup-agent.exe,5985,allowed,8704,benign,routine network
NET-00510,2026-08-15T03:50:34Z,DEPLOY-01,FIN-WS-14,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,50927,benign,routine network
NET-00120,2026-08-15T03:58:34Z,FILE-02,JUMP-01,ACME\mrivera,powershell.exe,445,allowed,6001,benign,routine network
NET-00819,2026-08-15T03:59:43Z,FILE-02,APP-API-02,ACME\mrivera,powershell.exe,445,allowed,83421,benign,routine network
NET-01410,2026-08-15T04:03:34Z,FILE-02,JUMP-01,ACME\svc_deploy,w3wp.exe,443,allowed,17400,benign,routine network
NET-00303,2026-08-15T04:14:17Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,powershell.exe,445,allowed,6483,benign,routine network
NET-00776,2026-08-15T04:19:21Z,DEPLOY-01,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,88050,benign,routine network
NET-01296,2026-08-15T04:23:06Z,JUMP-01,FIN-WS-14,ACME\mrivera,powershell.exe,445,allowed,85025,benign,routine network
NET-00881,2026-08-15T04:24:52Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,39659,benign,routine network
NET-00111,2026-08-15T04:26:00Z,FILE-02,FIN-WS-14,ACME\jsmith,backup-agent.exe,443,allowed,49434,benign,routine network
NET-00934,2026-08-15T04:26:03Z,JUMP-01,DEPLOY-01,ACME\mrivera,powershell.exe,445,allowed,57776,benign,routine network
NET-01261,2026-08-15T04:27:33Z,JUMP-01,APP-API-03,ACME\svc_backup,w3wp.exe,5985,allowed,58321,benign,routine network
