event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-00086,2026-08-21T00:48:49Z,DC-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01145,2026-08-21T00:49:59Z,DC-01,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00760,2026-08-21T00:50:07Z,FILE-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00847,2026-08-21T00:50:49Z,DC-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00937,2026-08-21T01:02:14Z,FIN-WS-14,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00110,2026-08-21T01:02:27Z,JUMP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00274,2026-08-21T01:03:13Z,PRINT-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00914,2026-08-21T01:04:57Z,BACKUP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01609,2026-08-21T01:13:59Z,JUMP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01544,2026-08-21T01:24:30Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00953,2026-08-21T01:27:12Z,FIN-WS-14,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00629,2026-08-21T01:27:21Z,JUMP-01,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00778,2026-08-21T01:29:54Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00884,2026-08-21T01:30:01Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00020,2026-08-21T01:34:04Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01585,2026-08-21T01:37:59Z,PRINT-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01155,2026-08-21T01:44:50Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00055,2026-08-21T01:45:11Z,PRINT-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01023,2026-08-21T01:46:51Z,FIN-WS-14,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00378,2026-08-21T01:48:02Z,FILE-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00910,2026-08-21T01:49:08Z,FILE-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01749,2026-08-21T01:56:23Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00979,2026-08-21T01:56:37Z,FIN-WS-14,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00388,2026-08-21T02:02:36Z,JUMP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00131,2026-08-21T02:03:51Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01634,2026-08-21T02:06:04Z,DC-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00696,2026-08-21T02:06:13Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00277,2026-08-21T02:13:33Z,APP-API-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01518,2026-08-21T02:20:29Z,FILE-02,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01026,2026-08-21T02:22:09Z,FIN-WS-14,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01550,2026-08-21T02:26:14Z,APP-API-02,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01769,2026-08-21T02:29:53Z,DC-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01765,2026-08-21T02:35:49Z,JUMP-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01306,2026-08-21T02:36:23Z,DC-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00505,2026-08-21T02:42:58Z,APP-API-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01594,2026-08-21T02:49:22Z,BACKUP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01014,2026-08-21T02:56:49Z,APP-API-02,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00588,2026-08-21T02:57:03Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00300,2026-08-21T03:01:11Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00179,2026-08-21T03:04:11Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00659,2026-08-21T03:17:45Z,FIN-WS-14,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00250,2026-08-21T03:28:15Z,FIN-WS-14,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01196,2026-08-21T03:30:23Z,FILE-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00228,2026-08-21T03:41:23Z,BACKUP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01484,2026-08-21T03:46:54Z,FILE-02,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01351,2026-08-21T03:48:37Z,FIN-WS-14,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00553,2026-08-21T03:50:02Z,PRINT-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00739,2026-08-21T03:50:22Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00165,2026-08-21T03:50:28Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01069,2026-08-21T03:53:37Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00273,2026-08-21T04:00:25Z,FILE-02,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00356,2026-08-21T04:07:18Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00556,2026-08-21T04:14:22Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00950,2026-08-21T04:19:37Z,BACKUP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01136,2026-08-21T04:23:55Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01208,2026-08-21T04:29:00Z,FILE-02,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00547,2026-08-21T04:31:13Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01202,2026-08-21T04:35:41Z,BACKUP-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01251,2026-08-21T04:41:31Z,BACKUP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00357,2026-08-21T04:41:33Z,DC-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00347,2026-08-21T04:42:19Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00826,2026-08-21T04:46:13Z,FIN-WS-14,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00120,2026-08-21T04:47:26Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01710,2026-08-21T04:48:55Z,PRINT-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01088,2026-08-21T04:50:50Z,PRINT-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00966,2026-08-21T04:51:37Z,BACKUP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00761,2026-08-21T04:52:00Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01120,2026-08-21T04:54:07Z,JUMP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01308,2026-08-21T05:07:13Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01463,2026-08-21T05:09:45Z,PRINT-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01160,2026-08-21T05:11:21Z,FILE-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01070,2026-08-21T05:22:22Z,APP-API-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01692,2026-08-21T05:23:22Z,FIN-WS-14,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01049,2026-08-21T05:26:30Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01492,2026-08-21T05:30:29Z,DC-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01639,2026-08-21T05:40:56Z,FIN-WS-14,ACME\jsmith,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00784,2026-08-21T05:41:20Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00076,2026-08-21T05:43:08Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00102,2026-08-21T05:49:18Z,FILE-02,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00399,2026-08-21T05:54:51Z,JUMP-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00991,2026-08-21T05:58:51Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00913,2026-08-21T06:03:50Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00907,2026-08-21T06:08:29Z,PRINT-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00750,2026-08-21T06:09:35Z,DC-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01491,2026-08-21T06:11:41Z,DC-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00840,2026-08-21T06:14:55Z,BACKUP-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00278,2026-08-21T06:20:02Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01535,2026-08-21T06:26:05Z,FILE-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00779,2026-08-21T06:31:23Z,APP-API-02,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01499,2026-08-21T06:34:26Z,BACKUP-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00024,2026-08-21T06:37:55Z,PRINT-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00754,2026-08-21T06:39:05Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00508,2026-08-21T06:39:21Z,DC-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01011,2026-08-21T06:42:15Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00614,2026-08-21T06:45:44Z,JUMP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01105,2026-08-21T06:49:14Z,PRINT-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00850,2026-08-21T07:00:36Z,PRINT-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00912,2026-08-21T07:20:19Z,BACKUP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00383,2026-08-21T07:20:26Z,FILE-02,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-00345,2026-08-21T07:23:07Z,FILE-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00865,2026-08-21T07:26:17Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00732,2026-08-21T07:29:01Z,FIN-WS-14,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01732,2026-08-21T07:33:25Z,BACKUP-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00167,2026-08-21T07:34:52Z,JUMP-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00451,2026-08-21T07:35:02Z,JUMP-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00442,2026-08-21T07:37:04Z,DC-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00790,2026-08-21T07:51:08Z,PRINT-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00111,2026-08-21T08:01:49Z,PRINT-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01229,2026-08-21T08:09:03Z,DC-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00470,2026-08-21T08:12:36Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00698,2026-08-21T08:12:44Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00394,2026-08-21T08:13:30Z,BACKUP-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01602,2026-08-21T08:14:18Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00427,2026-08-21T08:16:13Z,BACKUP-01,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01008,2026-08-21T08:18:37Z,DC-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00233,2026-08-21T08:34:42Z,DC-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00503,2026-08-21T08:40:17Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00477,2026-08-21T08:43:15Z,PRINT-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00649,2026-08-21T08:45:37Z,JUMP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00758,2026-08-21T08:46:12Z,PRINT-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01016,2026-08-21T08:46:44Z,APP-API-02,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01189,2026-08-21T08:58:44Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01338,2026-08-21T09:01:43Z,APP-API-02,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01050,2026-08-21T09:07:06Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01717,2026-08-21T09:12:52Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00244,2026-08-21T09:20:38Z,BACKUP-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01460,2026-08-21T09:29:48Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00529,2026-08-21T09:33:09Z,PRINT-01,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00200,2026-08-21T09:33:42Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00947,2026-08-21T09:35:58Z,FILE-02,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00930,2026-08-21T09:38:50Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00931,2026-08-21T09:39:21Z,FIN-WS-14,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01123,2026-08-21T09:40:32Z,DC-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00684,2026-08-21T09:46:38Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00773,2026-08-21T09:50:31Z,JUMP-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00031,2026-08-21T09:50:41Z,APP-API-02,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00297,2026-08-21T09:50:49Z,FIN-WS-14,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00917,2026-08-21T09:54:30Z,APP-API-02,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01374,2026-08-21T09:57:32Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00450,2026-08-21T09:58:10Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00554,2026-08-21T10:02:00Z,JUMP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01372,2026-08-21T10:03:51Z,APP-API-02,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00609,2026-08-21T10:04:49Z,FIN-WS-14,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01754,2026-08-21T10:06:46Z,DC-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00241,2026-08-21T10:07:54Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00689,2026-08-21T10:11:47Z,DC-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01670,2026-08-21T10:12:22Z,FILE-02,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00902,2026-08-21T10:15:29Z,FIN-WS-14,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00121,2026-08-21T10:17:48Z,DC-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00971,2026-08-21T10:20:04Z,FIN-WS-14,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00318,2026-08-21T10:21:25Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00430,2026-08-21T10:22:42Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01344,2026-08-21T10:27:36Z,FILE-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00374,2026-08-21T10:30:38Z,FIN-WS-14,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01056,2026-08-21T10:31:19Z,APP-API-02,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00395,2026-08-21T10:35:11Z,APP-API-02,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00849,2026-08-21T10:51:02Z,BACKUP-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01421,2026-08-21T10:53:36Z,JUMP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01260,2026-08-21T10:59:27Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00537,2026-08-21T11:06:01Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00476,2026-08-21T11:13:46Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01300,2026-08-21T11:16:01Z,FIN-WS-14,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01085,2026-08-21T11:16:50Z,DC-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01364,2026-08-21T11:19:31Z,FIN-WS-14,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00730,2026-08-21T11:21:11Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01523,2026-08-21T11:22:32Z,APP-API-02,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01411,2026-08-21T11:23:19Z,DC-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00879,2026-08-21T11:28:01Z,PRINT-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01183,2026-08-21T11:31:17Z,PRINT-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01215,2026-08-21T11:32:39Z,FILE-02,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01658,2026-08-21T11:34:36Z,BACKUP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00726,2026-08-21T11:36:50Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01381,2026-08-21T11:43:20Z,PRINT-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01604,2026-08-21T11:44:35Z,DC-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00864,2026-08-21T11:59:30Z,JUMP-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00077,2026-08-21T11:59:45Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00002,2026-08-21T12:03:26Z,PRINT-01,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00252,2026-08-21T12:07:10Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01335,2026-08-21T12:18:30Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01052,2026-08-21T12:28:51Z,BACKUP-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00775,2026-08-21T12:33:31Z,PRINT-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01030,2026-08-21T12:36:27Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01131,2026-08-21T12:44:03Z,BACKUP-01,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01034,2026-08-21T12:45:55Z,DC-01,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01657,2026-08-21T12:49:47Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01100,2026-08-21T12:54:11Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00828,2026-08-21T13:16:59Z,JUMP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01177,2026-08-21T13:17:45Z,FILE-02,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01213,2026-08-21T13:24:17Z,JUMP-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01595,2026-08-21T13:25:29Z,FIN-WS-14,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00580,2026-08-21T13:27:29Z,BACKUP-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01207,2026-08-21T13:32:14Z,FIN-WS-14,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00307,2026-08-21T13:41:37Z,FIN-WS-14,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00952,2026-08-21T13:47:18Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00822,2026-08-21T13:48:59Z,FIN-WS-14,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00359,2026-08-21T13:50:09Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01313,2026-08-21T13:56:30Z,FILE-02,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00411,2026-08-21T14:00:26Z,PRINT-01,ACME\svc_print,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00376,2026-08-21T14:01:56Z,FILE-02,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00738,2026-08-21T14:07:59Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00238,2026-08-21T14:09:43Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00704,2026-08-21T14:12:45Z,JUMP-01,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01265,2026-08-21T14:16:55Z,APP-API-02,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00796,2026-08-21T14:18:40Z,APP-API-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01612,2026-08-21T14:20:17Z,APP-API-02,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01627,2026-08-21T14:20:25Z,BACKUP-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00641,2026-08-21T14:27:20Z,FILE-02,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00126,2026-08-21T14:34:18Z,BACKUP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01434,2026-08-21T14:35:42Z,BACKUP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01502,2026-08-21T14:35:57Z,DC-01,ACME\svc_backup,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01454,2026-08-21T14:37:54Z,BACKUP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01536,2026-08-21T14:44:29Z,PRINT-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00904,2026-08-21T14:46:37Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
