event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-00764,2026-08-21T01:53:26Z,FILE-02,ACME\mrivera,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00209,2026-08-21T02:01:02Z,DC-01,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01586,2026-08-21T02:01:58Z,DC-01,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01559,2026-08-21T02:10:11Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00543,2026-08-21T02:13:50Z,FIN-WS-14,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00051,2026-08-21T02:23:42Z,APP-API-02,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00778,2026-08-21T02:29:53Z,APP-API-02,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00128,2026-08-21T02:30:26Z,PRINT-01,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00350,2026-08-21T02:31:03Z,JUMP-01,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01269,2026-08-21T02:37:14Z,PRINT-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00416,2026-08-21T02:40:56Z,FIN-WS-14,ACME\jsmith,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01166,2026-08-21T02:43:00Z,APP-API-02,ACME\svc_backup,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00756,2026-08-21T02:45:15Z,BACKUP-01,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01163,2026-08-21T02:49:34Z,FIN-WS-14,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00414,2026-08-21T02:49:58Z,PRINT-01,ACME\jsmith,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01623,2026-08-21T02:53:33Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00346,2026-08-21T02:55:01Z,FIN-WS-14,ACME\svc_print,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00989,2026-08-21T02:56:16Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00399,2026-08-21T02:58:33Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00884,2026-08-21T03:01:47Z,FIN-WS-14,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00236,2026-08-21T03:03:16Z,BACKUP-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01785,2026-08-21T03:07:10Z,DC-01,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00234,2026-08-21T03:15:46Z,DC-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01071,2026-08-21T03:18:23Z,FIN-WS-14,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00803,2026-08-21T03:23:09Z,DC-01,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01064,2026-08-21T03:26:17Z,DC-01,ACME\svc_print,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01310,2026-08-21T03:31:06Z,FIN-WS-14,ACME\jsmith,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00266,2026-08-21T03:31:25Z,APP-API-02,ACME\svc_print,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00046,2026-08-21T03:33:17Z,PRINT-01,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01405,2026-08-21T03:33:45Z,BACKUP-01,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01083,2026-08-21T03:34:21Z,JUMP-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00028,2026-08-21T03:41:38Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01782,2026-08-21T03:42:11Z,PRINT-01,ACME\mrivera,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00487,2026-08-21T03:43:53Z,FILE-02,ACME\jsmith,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01152,2026-08-21T03:47:21Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00426,2026-08-21T03:47:35Z,APP-API-02,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01358,2026-08-21T03:52:16Z,JUMP-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01511,2026-08-21T03:52:20Z,JUMP-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01693,2026-08-21T04:00:37Z,APP-API-02,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00812,2026-08-21T04:04:20Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00093,2026-08-21T04:23:17Z,BACKUP-01,ACME\mrivera,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01720,2026-08-21T04:25:29Z,FIN-WS-14,ACME\svc_print,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01395,2026-08-21T04:29:11Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01728,2026-08-21T04:34:27Z,PRINT-01,ACME\mrivera,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00204,2026-08-21T04:35:13Z,BACKUP-01,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01018,2026-08-21T04:36:20Z,FILE-02,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00124,2026-08-21T04:41:39Z,DC-01,ACME\svc_backup,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00902,2026-08-21T04:43:53Z,APP-API-02,ACME\mrivera,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00226,2026-08-21T04:44:42Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01420,2026-08-21T04:45:39Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01419,2026-08-21T04:46:42Z,APP-API-02,ACME\jsmith,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00001,2026-08-21T04:47:31Z,DC-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01786,2026-08-21T04:47:32Z,DC-01,ACME\jsmith,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00759,2026-08-21T04:57:57Z,JUMP-01,ACME\svc_print,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01173,2026-08-21T05:01:35Z,APP-API-02,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00237,2026-08-21T05:02:59Z,FIN-WS-14,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00680,2026-08-21T05:03:02Z,PRINT-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01148,2026-08-21T05:05:47Z,FIN-WS-14,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00494,2026-08-21T05:09:27Z,BACKUP-01,ACME\mrivera,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01499,2026-08-21T05:13:33Z,PRINT-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00127,2026-08-21T05:16:03Z,FILE-02,ACME\svc_backup,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01356,2026-08-21T05:16:36Z,FILE-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01660,2026-08-21T05:18:41Z,PRINT-01,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00284,2026-08-21T05:23:29Z,FIN-WS-14,ACME\svc_backup,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00455,2026-08-21T05:24:29Z,PRINT-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00937,2026-08-21T05:25:07Z,FILE-02,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00872,2026-08-21T05:29:38Z,DC-01,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00080,2026-08-21T05:31:11Z,PRINT-01,ACME\svc_backup,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00693,2026-08-21T05:32:26Z,APP-API-02,ACME\jsmith,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01467,2026-08-21T05:34:53Z,DC-01,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01587,2026-08-21T05:39:00Z,PRINT-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01582,2026-08-21T05:45:30Z,PRINT-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01199,2026-08-21T05:51:13Z,BACKUP-01,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01409,2026-08-21T05:51:32Z,FIN-WS-14,ACME\svc_print,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00852,2026-08-21T05:54:18Z,JUMP-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00505,2026-08-21T05:56:21Z,APP-API-02,ACME\jsmith,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00867,2026-08-21T06:12:24Z,APP-API-02,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01736,2026-08-21T06:13:33Z,APP-API-02,ACME\svc_print,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01391,2026-08-21T06:19:12Z,FILE-02,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00624,2026-08-21T06:43:17Z,FIN-WS-14,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01123,2026-08-21T06:49:31Z,FILE-02,ACME\svc_backup,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00736,2026-08-21T06:54:17Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01102,2026-08-21T06:57:16Z,JUMP-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01745,2026-08-21T07:00:39Z,FILE-02,ACME\svc_print,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00129,2026-08-21T07:01:26Z,FILE-02,ACME\svc_backup,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00582,2026-08-21T07:06:13Z,PRINT-01,ACME\mrivera,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00917,2026-08-21T07:06:17Z,PRINT-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00296,2026-08-21T07:09:55Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01354,2026-08-21T07:12:04Z,BACKUP-01,ACME\svc_backup,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01041,2026-08-21T07:37:14Z,FILE-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00652,2026-08-21T07:37:43Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01387,2026-08-21T07:39:10Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01353,2026-08-21T07:42:10Z,FILE-02,ACME\jsmith,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00914,2026-08-21T07:43:16Z,JUMP-01,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01052,2026-08-21T07:46:07Z,JUMP-01,ACME\svc_backup,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00270,2026-08-21T07:49:19Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00253,2026-08-21T07:51:23Z,DC-01,ACME\svc_backup,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00753,2026-08-21T07:54:28Z,DC-01,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01678,2026-08-21T07:58:49Z,APP-API-02,ACME\svc_backup,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00491,2026-08-21T08:00:22Z,JUMP-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00043,2026-08-21T08:04:16Z,PRINT-01,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00329,2026-08-21T08:05:21Z,JUMP-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01179,2026-08-21T08:05:28Z,FIN-WS-14,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00781,2026-08-21T08:10:47Z,BACKUP-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00550,2026-08-21T08:18:07Z,BACKUP-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00602,2026-08-21T08:18:30Z,BACKUP-01,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00558,2026-08-21T08:19:45Z,FIN-WS-14,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00340,2026-08-21T08:19:48Z,JUMP-01,ACME\mrivera,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01714,2026-08-21T08:21:06Z,FIN-WS-14,ACME\svc_print,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01549,2026-08-21T08:25:06Z,JUMP-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00574,2026-08-21T08:33:07Z,PRINT-01,ACME\svc_print,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00519,2026-08-21T08:35:06Z,JUMP-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00345,2026-08-21T08:40:50Z,PRINT-01,ACME\mrivera,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01212,2026-08-21T08:42:00Z,BACKUP-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00004,2026-08-21T08:43:16Z,BACKUP-01,ACME\mrivera,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00224,2026-08-21T08:47:16Z,DC-01,ACME\svc_print,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00016,2026-08-21T08:49:32Z,FILE-02,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00947,2026-08-21T08:49:35Z,DC-01,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00138,2026-08-21T08:53:36Z,APP-API-02,ACME\jsmith,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00292,2026-08-21T08:53:44Z,PRINT-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00671,2026-08-21T08:58:25Z,DC-01,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00585,2026-08-21T09:03:00Z,FIN-WS-14,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00208,2026-08-21T09:14:58Z,PRINT-01,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00741,2026-08-21T09:19:05Z,BACKUP-01,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00760,2026-08-21T09:23:50Z,DC-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00193,2026-08-21T09:30:30Z,BACKUP-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01533,2026-08-21T09:35:47Z,APP-API-02,ACME\svc_backup,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00952,2026-08-21T09:44:59Z,DC-01,ACME\mrivera,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01772,2026-08-21T09:57:48Z,BACKUP-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01598,2026-08-21T09:58:42Z,JUMP-01,ACME\mrivera,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00675,2026-08-21T10:01:45Z,DC-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01264,2026-08-21T10:16:56Z,PRINT-01,ACME\mrivera,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00037,2026-08-21T10:17:33Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00687,2026-08-21T10:19:08Z,FILE-02,ACME\jsmith,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01538,2026-08-21T10:28:16Z,APP-API-02,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01367,2026-08-21T10:30:50Z,PRINT-01,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01506,2026-08-21T10:32:52Z,DC-01,ACME\svc_backup,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01703,2026-08-21T10:32:59Z,APP-API-02,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01482,2026-08-21T10:33:32Z,FIN-WS-14,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01769,2026-08-21T10:37:44Z,APP-API-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00684,2026-08-21T10:45:24Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01721,2026-08-21T10:47:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01510,2026-08-21T10:54:00Z,BACKUP-01,ACME\svc_backup,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00110,2026-08-21T10:54:18Z,FILE-02,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00773,2026-08-21T10:56:27Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01097,2026-08-21T11:08:08Z,DC-01,ACME\mrivera,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00831,2026-08-21T11:10:57Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00973,2026-08-21T11:11:11Z,FILE-02,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01087,2026-08-21T11:13:13Z,PRINT-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01094,2026-08-21T11:14:43Z,FILE-02,ACME\svc_backup,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00762,2026-08-21T11:16:22Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01284,2026-08-21T11:18:44Z,FIN-WS-14,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00201,2026-08-21T11:21:50Z,PRINT-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00083,2026-08-21T11:23:50Z,APP-API-02,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00358,2026-08-21T11:28:26Z,JUMP-01,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00716,2026-08-21T11:42:56Z,BACKUP-01,ACME\mrivera,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00979,2026-08-21T11:46:28Z,FIN-WS-14,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00843,2026-08-21T11:50:15Z,FILE-02,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00022,2026-08-21T11:56:43Z,APP-API-02,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00603,2026-08-21T11:57:25Z,JUMP-01,ACME\jsmith,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00373,2026-08-21T12:03:27Z,JUMP-01,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01432,2026-08-21T12:05:49Z,APP-API-02,ACME\svc_backup,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01460,2026-08-21T12:07:31Z,JUMP-01,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00771,2026-08-21T12:09:15Z,DC-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00516,2026-08-21T12:09:58Z,PRINT-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01595,2026-08-21T12:13:47Z,PRINT-01,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00067,2026-08-21T12:15:20Z,BACKUP-01,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00730,2026-08-21T12:17:55Z,DC-01,ACME\svc_backup,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00301,2026-08-21T12:23:53Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01075,2026-08-21T12:24:15Z,APP-API-02,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00707,2026-08-21T12:27:39Z,DC-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00798,2026-08-21T12:33:56Z,PRINT-01,ACME\mrivera,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01016,2026-08-21T12:34:30Z,FIN-WS-14,ACME\jsmith,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00315,2026-08-21T12:36:24Z,PRINT-01,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00833,2026-08-21T12:36:30Z,FIN-WS-14,ACME\svc_print,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00156,2026-08-21T12:46:08Z,PRINT-01,ACME\jsmith,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01369,2026-08-21T12:49:50Z,BACKUP-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00353,2026-08-21T12:54:10Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01053,2026-08-21T13:02:09Z,PRINT-01,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01317,2026-08-21T13:16:43Z,JUMP-01,ACME\jsmith,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00757,2026-08-21T13:24:54Z,BACKUP-01,ACME\jsmith,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01330,2026-08-21T13:29:06Z,BACKUP-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01545,2026-08-21T13:33:13Z,FIN-WS-14,ACME\svc_backup,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00969,2026-08-21T13:34:29Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00502,2026-08-21T13:34:53Z,FILE-02,ACME\mrivera,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01599,2026-08-21T13:37:39Z,PRINT-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01127,2026-08-21T13:38:48Z,APP-API-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01664,2026-08-21T13:42:01Z,FIN-WS-14,ACME\svc_print,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
