event_id,_time,host,user,detail,classification,note
NETWORK-00869,2026-08-19T05:23:23Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00870,2026-08-20T16:36:50Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00871,2026-08-20T18:20:56Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00872,2026-08-20T17:29:09Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00873,2026-08-21T13:42:43Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00874,2026-08-20T05:05:46Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00875,2026-08-20T04:42:53Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00876,2026-08-23T06:28:41Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00877,2026-08-21T11:59:07Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00878,2026-08-20T06:42:31Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00879,2026-08-19T15:04:19Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00880,2026-08-18T21:14:54Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00881,2026-08-19T18:03:53Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00882,2026-08-22T05:52:05Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00883,2026-08-19T23:53:29Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00884,2026-08-20T10:25:03Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00885,2026-08-19T09:15:47Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00886,2026-08-19T06:39:40Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00887,2026-08-21T00:52:45Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00888,2026-08-21T23:05:22Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00889,2026-08-23T01:19:54Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00890,2026-08-22T08:18:16Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00891,2026-08-22T13:52:28Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00892,2026-08-19T12:07:22Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00893,2026-08-21T01:48:51Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00894,2026-08-19T15:20:05Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00895,2026-08-20T11:31:30Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00896,2026-08-19T07:30:18Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00897,2026-08-21T18:04:18Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00898,2026-08-21T21:36:45Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00899,2026-08-19T03:26:14Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00900,2026-08-20T05:43:05Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00901,2026-08-19T11:53:25Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00902,2026-08-22T04:42:43Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00903,2026-08-23T04:53:04Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00904,2026-08-21T23:30:42Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00905,2026-08-19T12:39:46Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00906,2026-08-23T01:22:33Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00907,2026-08-19T18:07:20Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00908,2026-08-20T18:00:51Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00909,2026-08-21T05:03:44Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00910,2026-08-20T04:12:01Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00911,2026-08-19T13:16:04Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00912,2026-08-19T05:46:39Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00913,2026-08-21T14:43:36Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00914,2026-08-19T04:31:39Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00915,2026-08-21T08:30:25Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00916,2026-08-23T11:37:05Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00917,2026-08-18T14:54:25Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00918,2026-08-18T18:10:52Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00919,2026-08-20T05:36:23Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00920,2026-08-18T23:30:04Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00921,2026-08-18T14:30:46Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00922,2026-08-22T05:14:48Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00923,2026-08-19T21:49:55Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00924,2026-08-19T15:01:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00925,2026-08-22T20:46:51Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00926,2026-08-21T14:51:56Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00927,2026-08-22T07:29:50Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00928,2026-08-20T02:05:38Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00929,2026-08-21T05:57:01Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00930,2026-08-21T08:10:43Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00931,2026-08-22T11:19:34Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00932,2026-08-20T19:29:20Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00933,2026-08-20T01:16:01Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00934,2026-08-19T15:50:43Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00935,2026-08-23T10:18:12Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00936,2026-08-23T06:48:32Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00937,2026-08-22T12:51:10Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00938,2026-08-20T17:33:52Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00939,2026-08-23T11:25:17Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00940,2026-08-20T13:58:05Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00941,2026-08-22T13:53:07Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00942,2026-08-22T23:46:00Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00943,2026-08-22T02:35:30Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00944,2026-08-20T07:28:40Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00945,2026-08-18T15:42:00Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00946,2026-08-22T19:40:53Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00947,2026-08-19T20:40:39Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00948,2026-08-19T20:14:07Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00949,2026-08-20T06:43:41Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00950,2026-08-22T10:48:55Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00951,2026-08-21T10:09:11Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00952,2026-08-23T06:34:31Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00953,2026-08-20T09:05:19Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00954,2026-08-18T13:14:23Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00955,2026-08-22T12:33:02Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00956,2026-08-18T19:26:13Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00957,2026-08-19T20:42:34Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00958,2026-08-19T15:16:57Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00959,2026-08-18T12:38:48Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00960,2026-08-20T09:19:02Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00961,2026-08-23T03:33:04Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00962,2026-08-19T00:50:17Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00963,2026-08-23T03:37:11Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00964,2026-08-22T08:46:16Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00965,2026-08-21T08:38:50Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00966,2026-08-23T02:29:26Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00967,2026-08-22T23:15:49Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00968,2026-08-21T21:06:23Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00969,2026-08-22T00:38:16Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00970,2026-08-19T21:44:37Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00971,2026-08-22T20:42:33Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00972,2026-08-23T06:11:13Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00973,2026-08-18T19:09:46Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00974,2026-08-23T11:57:21Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00975,2026-08-22T10:04:17Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00976,2026-08-23T06:19:24Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00977,2026-08-22T11:01:19Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00978,2026-08-22T12:48:27Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00979,2026-08-19T23:59:47Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00980,2026-08-22T03:04:54Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00981,2026-08-23T03:41:57Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00982,2026-08-23T02:42:17Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00983,2026-08-18T19:17:03Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00984,2026-08-20T02:42:22Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00985,2026-08-21T18:26:13Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00986,2026-08-23T04:32:20Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00987,2026-08-19T22:56:00Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00988,2026-08-19T03:34:51Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00989,2026-08-19T04:05:13Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00990,2026-08-21T07:35:01Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00991,2026-08-18T16:06:42Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00992,2026-08-20T19:31:26Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00993,2026-08-20T04:00:20Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00994,2026-08-22T17:04:24Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00995,2026-08-21T01:40:53Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00996,2026-08-21T16:50:40Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00997,2026-08-19T13:04:33Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00998,2026-08-22T06:44:43Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00999,2026-08-20T13:51:36Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01000,2026-08-19T11:36:37Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01001,2026-08-22T19:18:00Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01002,2026-08-19T06:25:12Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01003,2026-08-20T08:29:27Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01004,2026-08-20T20:23:27Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01005,2026-08-18T13:57:38Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01006,2026-08-22T14:39:12Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01007,2026-08-19T06:59:29Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01008,2026-08-18T12:47:48Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01009,2026-08-19T21:12:08Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01010,2026-08-19T05:40:33Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01011,2026-08-19T22:15:11Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01012,2026-08-22T12:01:43Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01013,2026-08-21T19:48:21Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01014,2026-08-21T19:44:04Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01015,2026-08-19T01:30:33Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01016,2026-08-18T12:40:59Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01017,2026-08-22T04:56:22Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01018,2026-08-22T17:54:36Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01019,2026-08-19T01:35:41Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01020,2026-08-23T05:14:41Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01021,2026-08-20T05:48:46Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01022,2026-08-21T19:19:13Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01023,2026-08-18T20:21:37Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01024,2026-08-23T09:55:05Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01025,2026-08-21T01:27:00Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01026,2026-08-19T22:15:35Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01027,2026-08-20T12:24:31Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01028,2026-08-21T01:44:14Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01029,2026-08-19T06:25:39Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01030,2026-08-21T07:02:26Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01031,2026-08-21T18:20:45Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01032,2026-08-20T09:08:24Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01033,2026-08-22T17:28:51Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01034,2026-08-21T07:35:37Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01035,2026-08-22T04:10:12Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01036,2026-08-18T23:40:19Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01037,2026-08-21T09:27:01Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01038,2026-08-23T07:12:40Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01039,2026-08-21T20:18:05Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01040,2026-08-20T13:09:13Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01041,2026-08-22T07:57:32Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01042,2026-08-21T07:23:33Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01043,2026-08-20T06:18:37Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01044,2026-08-18T16:09:35Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01045,2026-08-22T19:13:20Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01046,2026-08-20T08:19:30Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01047,2026-08-21T07:20:07Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01048,2026-08-19T08:49:49Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01049,2026-08-22T03:41:38Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01050,2026-08-20T12:43:45Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01051,2026-08-22T01:23:35Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01052,2026-08-19T22:32:04Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01053,2026-08-18T23:52:01Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01054,2026-08-22T14:48:13Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01055,2026-08-23T01:39:15Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01056,2026-08-21T07:51:12Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01057,2026-08-21T18:08:38Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01058,2026-08-19T06:03:00Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01059,2026-08-21T02:51:31Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01060,2026-08-21T14:48:51Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01061,2026-08-23T07:26:30Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01062,2026-08-19T04:22:42Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01063,2026-08-19T04:07:56Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01064,2026-08-20T03:20:21Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01065,2026-08-23T04:30:03Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01066,2026-08-22T02:12:54Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01067,2026-08-20T05:41:22Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01068,2026-08-19T18:52:11Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01069,2026-08-19T22:45:41Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01070,2026-08-23T09:13:08Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01071,2026-08-20T07:44:28Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01072,2026-08-21T14:40:01Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01073,2026-08-19T05:30:07Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01074,2026-08-20T18:10:37Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01075,2026-08-23T00:45:05Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01076,2026-08-22T21:34:12Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01077,2026-08-23T05:36:01Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01078,2026-08-22T18:05:09Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01079,2026-08-19T00:42:09Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01080,2026-08-21T15:48:58Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01081,2026-08-20T06:07:40Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01082,2026-08-21T02:30:23Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01083,2026-08-21T09:20:19Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01084,2026-08-21T14:52:31Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01085,2026-08-20T16:23:31Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01086,2026-08-19T16:28:45Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01087,2026-08-19T17:18:31Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01088,2026-08-18T13:49:56Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01089,2026-08-21T16:40:12Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01090,2026-08-21T15:03:21Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01091,2026-08-23T08:22:35Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01092,2026-08-20T01:27:08Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01093,2026-08-20T06:59:00Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01094,2026-08-22T10:31:09Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01095,2026-08-23T04:39:24Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01096,2026-08-21T14:13:30Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-01097,2026-08-20T14:08:56Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-01098,2026-08-18T17:51:04Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01099,2026-08-22T08:16:43Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01100,2026-08-20T05:31:52Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-01101,2026-08-22T23:57:18Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01102,2026-08-23T07:26:50Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01103,2026-08-22T10:41:22Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-01104,2026-08-22T19:00:55Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-01105,2026-08-21T12:34:28Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
