event_id,_time,host,user,detail,classification,note
FINDING-00924,2026-08-22T17:52:26Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00925,2026-08-22T14:47:05Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00926,2026-08-18T17:34:06Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00927,2026-08-20T16:56:27Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00928,2026-08-22T01:01:35Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00929,2026-08-20T05:39:38Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00930,2026-08-19T19:04:16Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00931,2026-08-23T07:47:14Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00932,2026-08-19T11:40:39Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00933,2026-08-20T14:27:16Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00934,2026-08-18T20:04:40Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00935,2026-08-21T13:37:22Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00936,2026-08-21T03:13:05Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00937,2026-08-21T10:15:49Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00938,2026-08-20T04:50:01Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00939,2026-08-22T01:21:05Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00940,2026-08-23T02:48:54Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00941,2026-08-18T21:06:29Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00942,2026-08-23T04:42:21Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00943,2026-08-21T07:17:38Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00944,2026-08-21T13:10:43Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00945,2026-08-22T04:00:07Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00946,2026-08-20T06:54:06Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00947,2026-08-22T20:08:43Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00948,2026-08-19T07:39:36Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00949,2026-08-22T08:22:30Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00950,2026-08-18T14:48:29Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00951,2026-08-21T16:33:48Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00952,2026-08-23T01:33:34Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00953,2026-08-21T06:45:56Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00954,2026-08-18T21:40:12Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00955,2026-08-21T23:37:26Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00956,2026-08-23T00:27:07Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00957,2026-08-19T10:59:23Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00958,2026-08-21T22:46:08Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00959,2026-08-21T23:21:39Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00960,2026-08-21T04:11:00Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00961,2026-08-21T23:39:43Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00962,2026-08-19T05:21:51Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00963,2026-08-19T16:43:01Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00964,2026-08-20T00:54:37Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00965,2026-08-19T12:58:32Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00966,2026-08-20T22:50:32Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00967,2026-08-22T06:47:02Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00968,2026-08-23T08:29:16Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00969,2026-08-20T14:12:17Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00970,2026-08-20T06:56:39Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00971,2026-08-23T02:13:43Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00972,2026-08-22T05:21:06Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00973,2026-08-18T23:04:57Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00974,2026-08-22T09:30:31Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00975,2026-08-19T14:45:33Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00976,2026-08-23T02:42:23Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00977,2026-08-20T08:19:27Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00978,2026-08-22T08:13:29Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00979,2026-08-22T19:41:58Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00980,2026-08-22T05:01:39Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00981,2026-08-21T19:12:25Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00982,2026-08-20T16:26:52Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00983,2026-08-21T12:47:00Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00984,2026-08-19T10:29:28Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00985,2026-08-20T04:00:35Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00986,2026-08-22T05:52:20Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00987,2026-08-19T14:15:10Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00988,2026-08-23T01:03:12Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00989,2026-08-21T21:34:19Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00990,2026-08-23T08:58:14Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00991,2026-08-19T01:47:58Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00992,2026-08-23T08:22:09Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00993,2026-08-20T20:42:41Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00994,2026-08-23T00:59:03Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00995,2026-08-23T03:56:33Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00996,2026-08-23T02:35:03Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00997,2026-08-20T21:40:11Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00998,2026-08-19T02:39:05Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00999,2026-08-21T00:23:30Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01000,2026-08-19T01:35:15Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01001,2026-08-19T02:16:56Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01002,2026-08-23T06:28:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01003,2026-08-21T08:04:11Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01004,2026-08-21T14:54:23Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01005,2026-08-18T21:52:58Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01006,2026-08-22T02:34:29Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01007,2026-08-19T15:24:41Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01008,2026-08-22T04:39:54Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01009,2026-08-20T15:43:51Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01010,2026-08-22T02:03:20Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01011,2026-08-23T09:50:06Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01012,2026-08-21T08:16:26Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01013,2026-08-19T12:37:05Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01014,2026-08-20T19:36:11Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01015,2026-08-22T03:37:01Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01016,2026-08-21T07:13:35Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01017,2026-08-23T07:42:27Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01018,2026-08-18T13:54:15Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01019,2026-08-21T08:58:07Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01020,2026-08-19T19:31:38Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01021,2026-08-20T18:16:56Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01022,2026-08-21T15:57:37Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01023,2026-08-21T12:46:47Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01024,2026-08-22T23:38:09Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01025,2026-08-22T07:42:57Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01026,2026-08-22T07:18:07Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01027,2026-08-22T07:24:16Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01028,2026-08-20T13:51:00Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01029,2026-08-21T15:52:36Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01030,2026-08-18T20:23:29Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01031,2026-08-23T08:33:31Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01032,2026-08-19T08:41:35Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01033,2026-08-19T09:32:06Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01034,2026-08-20T18:37:38Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01035,2026-08-19T19:08:07Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01036,2026-08-22T17:37:02Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01037,2026-08-20T06:05:25Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01038,2026-08-18T22:39:26Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01039,2026-08-22T23:19:58Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01040,2026-08-22T04:36:24Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01041,2026-08-20T11:54:18Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01042,2026-08-21T11:37:56Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01043,2026-08-19T14:15:07Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01044,2026-08-23T00:43:03Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01045,2026-08-21T14:11:30Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01046,2026-08-18T22:59:16Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01047,2026-08-21T14:28:21Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01048,2026-08-21T08:18:07Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01049,2026-08-19T00:37:07Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01050,2026-08-21T10:01:32Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01051,2026-08-22T12:21:59Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01052,2026-08-21T20:49:55Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01053,2026-08-20T10:14:46Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01054,2026-08-21T21:58:26Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01055,2026-08-18T14:20:43Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01056,2026-08-18T17:49:19Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01057,2026-08-23T01:55:11Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01058,2026-08-19T17:08:10Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01059,2026-08-19T02:57:53Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01060,2026-08-21T19:33:55Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01061,2026-08-20T03:47:11Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01062,2026-08-21T09:44:13Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01063,2026-08-22T23:54:49Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01064,2026-08-18T19:43:49Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01065,2026-08-20T13:33:27Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01066,2026-08-22T19:47:51Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01067,2026-08-19T05:40:34Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01068,2026-08-21T19:23:55Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01069,2026-08-20T01:04:23Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01070,2026-08-23T10:40:47Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01071,2026-08-19T17:29:07Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01072,2026-08-21T11:25:53Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01073,2026-08-20T20:27:53Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01074,2026-08-19T01:05:43Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01075,2026-08-23T04:39:33Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01076,2026-08-23T03:01:54Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01077,2026-08-23T10:58:16Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01078,2026-08-23T06:09:05Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01079,2026-08-18T20:43:39Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01080,2026-08-20T21:52:48Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01081,2026-08-21T11:06:04Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01082,2026-08-21T02:06:39Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01083,2026-08-23T03:34:18Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01084,2026-08-21T23:45:48Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01085,2026-08-18T14:14:02Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01086,2026-08-19T12:08:07Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01087,2026-08-20T02:52:54Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01088,2026-08-22T03:56:29Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01089,2026-08-22T12:19:29Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01090,2026-08-22T11:35:40Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01091,2026-08-22T14:54:08Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01092,2026-08-23T04:02:32Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01093,2026-08-19T19:01:32Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01094,2026-08-23T01:38:54Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01095,2026-08-22T15:09:22Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01096,2026-08-22T03:58:24Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01097,2026-08-19T22:33:43Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01098,2026-08-19T03:56:16Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01099,2026-08-20T21:16:38Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01100,2026-08-22T06:18:52Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01101,2026-08-22T11:55:54Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01102,2026-08-22T15:03:14Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01103,2026-08-20T00:34:57Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01104,2026-08-19T08:01:27Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01105,2026-08-21T01:19:18Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01106,2026-08-20T11:55:36Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01107,2026-08-20T12:09:02Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01108,2026-08-20T13:45:20Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01109,2026-08-23T06:46:17Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01110,2026-08-19T12:44:21Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01111,2026-08-19T19:07:34Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01112,2026-08-18T13:37:36Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01113,2026-08-19T00:32:51Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01114,2026-08-20T23:28:31Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01115,2026-08-23T05:09:51Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01116,2026-08-19T06:01:59Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01117,2026-08-22T13:47:44Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01118,2026-08-22T08:06:05Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01119,2026-08-19T02:54:51Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01120,2026-08-22T06:11:57Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01121,2026-08-22T20:03:46Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01122,2026-08-22T11:48:32Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01123,2026-08-21T02:29:41Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01124,2026-08-18T23:37:12Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01125,2026-08-19T03:15:29Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01126,2026-08-21T21:57:54Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01127,2026-08-23T05:24:21Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01128,2026-08-19T19:13:14Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01129,2026-08-18T23:50:02Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01130,2026-08-19T08:22:19Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01131,2026-08-19T18:44:49Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01132,2026-08-23T00:25:40Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01133,2026-08-18T22:34:38Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01134,2026-08-22T15:35:30Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01135,2026-08-21T02:58:43Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01136,2026-08-19T05:11:59Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01137,2026-08-22T11:45:51Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01138,2026-08-20T16:22:29Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01139,2026-08-21T05:27:15Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01140,2026-08-22T22:36:23Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01141,2026-08-23T05:51:14Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01142,2026-08-21T01:26:00Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01143,2026-08-18T16:57:17Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01144,2026-08-18T13:36:37Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01145,2026-08-20T02:24:25Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01146,2026-08-22T21:02:58Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01147,2026-08-21T12:46:03Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-01148,2026-08-20T05:32:55Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01149,2026-08-20T04:09:18Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01150,2026-08-19T21:22:37Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01151,2026-08-20T03:43:50Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01152,2026-08-22T02:23:57Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01153,2026-08-18T18:19:09Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01154,2026-08-20T03:48:58Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01155,2026-08-22T11:36:30Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-01156,2026-08-23T05:57:54Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01157,2026-08-22T15:19:05Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01158,2026-08-22T22:37:47Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01159,2026-08-19T02:36:44Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-01160,2026-08-21T02:27:16Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01161,2026-08-18T23:25:06Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-01162,2026-08-21T04:28:20Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-01163,2026-08-23T02:44:57Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
